리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
LL_250801_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.01,-,,,피부 고민 해결,트러블/모공,1,5점,부정,-1,좁쌀,각질 때문에 좁쌀이 계속 생겼는데,제가 평소에 로션을 잘안발라서 각질 때문에 좁쌀이 계속 생겼는데 이거 쓰고 조금 나아진거같아요,-1.0,좁쌀
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,"구매 가치/편의, 피부 고민 해결","상황/편의, 진정/장벽",5,5점,긍정,2,"데일리, 진정",아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,피부 고민 해결,진정/장벽,5,5점,보통,0,예민,예민하고,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,"수분/유분 밸런스, 제형/사용감","보습/속건조, 흡수/발림성",5,5점,긍정,3,"묽은, 제형, 촉촉, 흡수","제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요","아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,수분/유분 밸런스,보습/속건조,5,5점,보통,0,수분감,기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,"피부 고민 해결, 피부 자극","자극/부작용, 진정/장벽, 트러블/모공",5,5점,긍정,1,"가라앉, 붉은기, 자극, 진정, 트러블","트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서","아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,피부 자극,순함/저자극,5,5점,보통,0,민감,민감성 피부에도 정말 잘 맞는 제품이에요,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,"구매 가치/편의, 제형/사용감","끈적임/밀림, 상황/편의",5,5점,긍정,2,"밀림, 화장",화장 전에 사용해도 밀림 없이 잘 어우러져서,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,구매 가치/편의,상황/편의,5,5점,보통,0,데일리,데일리 로션으로 제격입니다,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,구매 가치/편의,상황/편의,5,5점,보통,0,펌프,펌프형이라 위생적이고,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,구매 가치/편의,추천/재구매,5,5점,긍정,3,재구매,재구매 의사 100,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_001,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,한달이상사용,"구매 가치/편의, 피부 고민 해결","진정/장벽, 추천/재구매",5,5점,긍정,2,"예민, 진정, 추천",피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요,"아누아 어성초 70 데일리 로션은 진정 효과가 필요할 때마다 손이 가는 데일리템이에요. 성분도 깔끔하고 어성초가 70나 함유돼 있어서 예민하고 울긋불긋한 피부에 딱이에요. 제형은 묽은 로션 타입이라 부담 없이 바를 수 있고, 가볍게 흡수되면서도 속은 촉촉하게 채워주는 느낌이라 여름철에도 사용감이 너무 좋아요. 기초를 여러 단계 바르기 귀찮을 때 이 로션 하나만 발라도 수분감 충분해서 간편하게 케어할 수 있어요. 트러블이 올라올 때 사용해도 자극 없이 진정이 되고, 오히려 붉은기가 빠르게 가라앉아서 민감성 피부에도 정말 잘 맞는 제품이에요. 화장 전에 사용해도 밀림 없이 잘 어우러져서 데일리 로션으로 제격입니다. 200ml라 용량도 넉넉하고 펌프형이라 위생적이고 사용도 간편해서 재구매 의사 100! 피부 예민하거나 수분 진정템 찾는 분들께 강력 추천해요.",1.2,"가라앉, 데일리, 묽은, 민감, 밀림, 붉은기, 수분감, 예민, 자극, 재구매, 제형, 진정, 촉촉, 추천, 트러블, 펌프, 화장, 흡수"
LL_250802_002,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,재구매,피부 자극,순함/저자극,1,5점,긍정,3,순해,가볍게 사용하기 좋습니다 엄청 순해서,가볍게 사용하기 좋습니다 엄청 순해서 민감성분들한테도 좋을 것 같아요,2.0,"민감, 순해"
LL_250802_002,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,재구매,피부 자극,순함/저자극,1,5점,긍정,1,민감,민감성분들한테도 좋을 것 같아요,가볍게 사용하기 좋습니다 엄청 순해서 민감성분들한테도 좋을 것 같아요,2.0,"민감, 순해"
LL_250802_003,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,수분/유분 밸런스,유분/피지,3,4점,보통,0,기름,이마랑 코에 기름이 많고,이마랑 코에 기름이 많고 시간이 지나면 볼에도 살짝씩 올라오는 타입인데 낫밷인 것 같아요 저는 화장 잘 먹으려고 쫀쫀한 느낌의 제형을 선택했는데 좋은 것 같아요 찐득 XX 쫀쫀 ! 토리든 쓰다가 뭐가 올라오는 것 같아서 토너 쓰다가 이 로션도 써봤는데 펌프 제형이라 쓰기 편하고 뭐가 딱히 올라오지는 않았어요 데일리로 쓰기 좋은 것 같아요,0.7,"기름, 데일리, 제형, 쫀쫀, 펌프, 화장"
LL_250802_003,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,구매 가치/편의,상황/편의,3,4점,보통,0,화장,낫밷인 것 같아요 저는 화장 잘 먹으려고,이마랑 코에 기름이 많고 시간이 지나면 볼에도 살짝씩 올라오는 타입인데 낫밷인 것 같아요 저는 화장 잘 먹으려고 쫀쫀한 느낌의 제형을 선택했는데 좋은 것 같아요 찐득 XX 쫀쫀 ! 토리든 쓰다가 뭐가 올라오는 것 같아서 토너 쓰다가 이 로션도 써봤는데 펌프 제형이라 쓰기 편하고 뭐가 딱히 올라오지는 않았어요 데일리로 쓰기 좋은 것 같아요,0.7,"기름, 데일리, 제형, 쫀쫀, 펌프, 화장"
LL_250802_003,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,제형/사용감,흡수/발림성,3,4점,긍정,1,"제형, 쫀쫀",쫀쫀한 느낌의 제형을 선택했는데,이마랑 코에 기름이 많고 시간이 지나면 볼에도 살짝씩 올라오는 타입인데 낫밷인 것 같아요 저는 화장 잘 먹으려고 쫀쫀한 느낌의 제형을 선택했는데 좋은 것 같아요 찐득 XX 쫀쫀 ! 토리든 쓰다가 뭐가 올라오는 것 같아서 토너 쓰다가 이 로션도 써봤는데 펌프 제형이라 쓰기 편하고 뭐가 딱히 올라오지는 않았어요 데일리로 쓰기 좋은 것 같아요,0.7,"기름, 데일리, 제형, 쫀쫀, 펌프, 화장"
LL_250802_003,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,제형/사용감,흡수/발림성,3,4점,긍정,2,쫀쫀,좋은 것 같아요 찐득 XX 쫀쫀,이마랑 코에 기름이 많고 시간이 지나면 볼에도 살짝씩 올라오는 타입인데 낫밷인 것 같아요 저는 화장 잘 먹으려고 쫀쫀한 느낌의 제형을 선택했는데 좋은 것 같아요 찐득 XX 쫀쫀 ! 토리든 쓰다가 뭐가 올라오는 것 같아서 토너 쓰다가 이 로션도 써봤는데 펌프 제형이라 쓰기 편하고 뭐가 딱히 올라오지는 않았어요 데일리로 쓰기 좋은 것 같아요,0.7,"기름, 데일리, 제형, 쫀쫀, 펌프, 화장"
LL_250802_003,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,"구매 가치/편의, 제형/사용감","상황/편의, 흡수/발림성",3,4점,보통,0,"제형, 펌프",펌프 제형이라 쓰기 편하고,이마랑 코에 기름이 많고 시간이 지나면 볼에도 살짝씩 올라오는 타입인데 낫밷인 것 같아요 저는 화장 잘 먹으려고 쫀쫀한 느낌의 제형을 선택했는데 좋은 것 같아요 찐득 XX 쫀쫀 ! 토리든 쓰다가 뭐가 올라오는 것 같아서 토너 쓰다가 이 로션도 써봤는데 펌프 제형이라 쓰기 편하고 뭐가 딱히 올라오지는 않았어요 데일리로 쓰기 좋은 것 같아요,0.7,"기름, 데일리, 제형, 쫀쫀, 펌프, 화장"
LL_250802_003,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,구매 가치/편의,상황/편의,3,4점,긍정,1,데일리,뭐가 딱히 올라오지는 않았어요 데일리로 쓰기 좋은 것 같아요,이마랑 코에 기름이 많고 시간이 지나면 볼에도 살짝씩 올라오는 타입인데 낫밷인 것 같아요 저는 화장 잘 먹으려고 쫀쫀한 느낌의 제형을 선택했는데 좋은 것 같아요 찐득 XX 쫀쫀 ! 토리든 쓰다가 뭐가 올라오는 것 같아서 토너 쓰다가 이 로션도 써봤는데 펌프 제형이라 쓰기 편하고 뭐가 딱히 올라오지는 않았어요 데일리로 쓰기 좋은 것 같아요,0.7,"기름, 데일리, 제형, 쫀쫀, 펌프, 화장"
LL_250802_004,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,"수분/유분 밸런스, 제형/사용감","보습/속건조, 흡수/발림성",3,1점,긍정,2,"발림, 촉촉",발림성 좋고 촉촉하긴 한데,발림성 좋고 촉촉하긴 한데. 바르자마자 따깝고 다음날 좁쌀이 올라옵니다. 초예민 피부는 쓰지 마세요. 몸에나 수시로 발라야겠습니다. 아누아 PDRN 앰플은 잘 쓰고 있어요,0.3,"발림, 예민, 좁쌀, 촉촉"
LL_250802_004,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,피부 고민 해결,트러블/모공,3,1점,부정,-1,좁쌀,바르자마자 따깝고 다음날 좁쌀이 올라옵니다,발림성 좋고 촉촉하긴 한데. 바르자마자 따깝고 다음날 좁쌀이 올라옵니다. 초예민 피부는 쓰지 마세요. 몸에나 수시로 발라야겠습니다. 아누아 PDRN 앰플은 잘 쓰고 있어요,0.3,"발림, 예민, 좁쌀, 촉촉"
LL_250802_004,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,,,피부 고민 해결,진정/장벽,3,1점,보통,0,예민,초예민 피부는 쓰지 마세요,발림성 좋고 촉촉하긴 한데. 바르자마자 따깝고 다음날 좁쌀이 올라옵니다. 초예민 피부는 쓰지 마세요. 몸에나 수시로 발라야겠습니다. 아누아 PDRN 앰플은 잘 쓰고 있어요,0.3,"발림, 예민, 좁쌀, 촉촉"
LL_250802_005,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,"복합성, 겨울쿨톤, 미백, 트러블",,구매 가치/편의,추천/재구매,5,5점,긍정,5,정착,피해보는 것 보단 정착해서,정말정말 구라가 아니고 10통 넘게 쓴 사용자입니다 솔직한 평을 말하자면 좋아서 10통 쓴 느낌보다 바꾸기 귀찮고 이거보다 별로인거 사서 피해보는 것 보단 정착해서 쓰자 쪽으로 10통을 썼는데 정말 정말 순해요 근데 보습에 도움이 되는건지는 잘 모르겠어요 그래서 저는 이거 바르고 보습 크림까지 발라요 여드름에는 작년까지는 무조건 일주일에 한번씩 새로운 자리에 여드름이 생겼었는데 올해 부터는 여드름보다는 흔적에 고민이 많아질 정도로 여드름이 나는 빈도수가 정말 줄었어요 그래서 제가 생각하기에는 단기간에 진정되는 것 보다는 결과적으로 진정되는 느낌인 것 같아요 제형은 묽고 쫀쫀한 느낌보다는 촉촉하고 가벼운 느낌입니다,1.6,"가벼운, 보습, 순해, 여드름, 정착, 제형, 진정, 쫀쫀, 촉촉, 흔적"
LL_250802_005,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,"복합성, 겨울쿨톤, 미백, 트러블",,피부 자극,순함/저자극,5,5점,긍정,2,순해,정말 정말 순해요 근데,정말정말 구라가 아니고 10통 넘게 쓴 사용자입니다 솔직한 평을 말하자면 좋아서 10통 쓴 느낌보다 바꾸기 귀찮고 이거보다 별로인거 사서 피해보는 것 보단 정착해서 쓰자 쪽으로 10통을 썼는데 정말 정말 순해요 근데 보습에 도움이 되는건지는 잘 모르겠어요 그래서 저는 이거 바르고 보습 크림까지 발라요 여드름에는 작년까지는 무조건 일주일에 한번씩 새로운 자리에 여드름이 생겼었는데 올해 부터는 여드름보다는 흔적에 고민이 많아질 정도로 여드름이 나는 빈도수가 정말 줄었어요 그래서 제가 생각하기에는 단기간에 진정되는 것 보다는 결과적으로 진정되는 느낌인 것 같아요 제형은 묽고 쫀쫀한 느낌보다는 촉촉하고 가벼운 느낌입니다,1.6,"가벼운, 보습, 순해, 여드름, 정착, 제형, 진정, 쫀쫀, 촉촉, 흔적"
LL_250802_005,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,"복합성, 겨울쿨톤, 미백, 트러블",,수분/유분 밸런스,보습/속건조,5,5점,보통,0,보습,보습에 도움이 되는건지는 잘 모르겠어요 그래서,정말정말 구라가 아니고 10통 넘게 쓴 사용자입니다 솔직한 평을 말하자면 좋아서 10통 쓴 느낌보다 바꾸기 귀찮고 이거보다 별로인거 사서 피해보는 것 보단 정착해서 쓰자 쪽으로 10통을 썼는데 정말 정말 순해요 근데 보습에 도움이 되는건지는 잘 모르겠어요 그래서 저는 이거 바르고 보습 크림까지 발라요 여드름에는 작년까지는 무조건 일주일에 한번씩 새로운 자리에 여드름이 생겼었는데 올해 부터는 여드름보다는 흔적에 고민이 많아질 정도로 여드름이 나는 빈도수가 정말 줄었어요 그래서 제가 생각하기에는 단기간에 진정되는 것 보다는 결과적으로 진정되는 느낌인 것 같아요 제형은 묽고 쫀쫀한 느낌보다는 촉촉하고 가벼운 느낌입니다,1.6,"가벼운, 보습, 순해, 여드름, 정착, 제형, 진정, 쫀쫀, 촉촉, 흔적"
LL_250802_005,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,"복합성, 겨울쿨톤, 미백, 트러블",,"수분/유분 밸런스, 피부 고민 해결","보습/속건조, 트러블/모공",5,5점,긍정,3,"보습, 여드름",보습 크림까지 발라요 여드름에는 작년까지는 무조건 일주일에 한번씩 새로운 자리에 여드름이 생겼었는데,정말정말 구라가 아니고 10통 넘게 쓴 사용자입니다 솔직한 평을 말하자면 좋아서 10통 쓴 느낌보다 바꾸기 귀찮고 이거보다 별로인거 사서 피해보는 것 보단 정착해서 쓰자 쪽으로 10통을 썼는데 정말 정말 순해요 근데 보습에 도움이 되는건지는 잘 모르겠어요 그래서 저는 이거 바르고 보습 크림까지 발라요 여드름에는 작년까지는 무조건 일주일에 한번씩 새로운 자리에 여드름이 생겼었는데 올해 부터는 여드름보다는 흔적에 고민이 많아질 정도로 여드름이 나는 빈도수가 정말 줄었어요 그래서 제가 생각하기에는 단기간에 진정되는 것 보다는 결과적으로 진정되는 느낌인 것 같아요 제형은 묽고 쫀쫀한 느낌보다는 촉촉하고 가벼운 느낌입니다,1.6,"가벼운, 보습, 순해, 여드름, 정착, 제형, 진정, 쫀쫀, 촉촉, 흔적"
LL_250802_005,로션/밀크/크림,어성초 70 데일리 로션 200ml,2025.08.02,-,"복합성, 겨울쿨톤, 미백, 트러블",,피부 고민 해결,트러블/모공,5,5점,보통,0,"여드름, 흔적",올해 부터는 여드름보다는 흔적에 고민이 많아질 정도로 여드름이 나는 빈도수가 정말 줄었어요 그래서,정말정말 구라가 아니고 10통 넘게 쓴 사용자입니다 솔직한 평을 말하자면 좋아서 10통 쓴 느낌보다 바꾸기 귀찮고 이거보다 별로인거 사서 피해보는 것 보단 정착해서 쓰자 쪽으로 10통을 썼는데 정말 정말 순해요 근데 보습에 도움이 되는건지는 잘 모르겠어요 그래서 저는 이거 바르고 보습 크림까지 발라요 여드름에는 작년까지는 무조건 일주일에 한번씩 새로운 자리에 여드름이 생겼었는데 올해 부터는 여드름보다는 흔적에 고민이 많아질 정도로 여드름이 나는 빈도수가 정말 줄었어요 그래서 제가 생각하기에는 단기간에 진정되는 것 보다는 결과적으로 진정되는 느낌인 것 같아요 제형은 묽고 쫀쫀한 느낌보다는 촉촉하고 가벼운 느낌입니다,1.6,"가벼운, 보습, 순해, 여드름, 정착, 제형, 진정, 쫀쫀, 촉촉, 흔적"
