product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,,"""유화가 진짜 빨라서 세안 후 미끄덩거림이 1도 없어요! 블랙헤드 녹이는 데 이만한 게 없어서 세일할 때마다 쟁여둡니다. 눈 시림도 없어서 너무 좋아요.""","""유화가 진짜 빨라서 세안 후 미끄덩거림이 1도 없어요! 블랙헤드 녹이는 데 이만한 게 없어서 세일할 때마다 쟁여둡니다. 눈 시림도 없어서 너무 좋아요.""",유화가 진짜 빨라서 세안 후 미끄덩거림이 1도 없어요! 블랙헤드 녹이는 데 이만한 게 없어서 세일할 때마다 쟁여둡니다. 눈 시림도 없어서 너무 좋아요.,1.0,84,0.7023809523809523
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,,"이 클렌징 오일말 4통째 사용하고있어요ㅜㅜ 피지 잘빠지고, 풀메도 거뜬하게 지워지는데 자극없는게 신기할 정도에요!!","이 클렌징 오일말 4통째 사용하고있어요ㅜㅜ 피지 잘빠지고, 풀메도 거뜬하게 지워지는데 자극없는게 신기할 정도에요!!","이 클렌징 오일말 4통째 사용하고있어요 피지 잘빠지고, 풀메도 거뜬하게 지워지는데 자극없는게 신기할 정도에요!",1.0,61,0.7540983606557377
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,,피지 잘 나오고 블랙헤드도 잘 없애줘서 좋아요 피지 나오는거 실시간 구걍 가능 냠새도 젛아요,피지 잘 나오고 블랙헤드도 잘 없애줘서 좋아요 피지 나오는거 실시간 구걍 가능 냠새도 젛아요,피지 잘 나오고 블랙헤드도 잘 없애줘서 좋아요 피지 나오는거 실시간 구걍 가능 냠새도 젛아요,1.0,51,0.7450980392156863
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,한달이상사용,"인기 스킨케어 제품이라고 들었는데
한번 써보려고 구매했는데 효과 진짜 좋아요!
꾸준히 사용하는 제품이에요!","인기 스킨케어 제품이라고 들었는데
한번 써보려고 구매했는데 효과 진짜 좋아요!
꾸준히 사용하는 제품이에요!",인기 스킨케어 제품이라고 들었는데 한번 써보려고 구매했는데 효과 진짜 좋아요! 꾸준히 사용하는 제품이에요!,1.0,59,0.7627118644067796
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,한달이상사용,자극 없이 순하게 관리할 수 있고 클렌징오일 중에 제일 마음에 들어요,자극 없이 순하게 관리할 수 있고 클렌징오일 중에 제일 마음에 들어요,자극 없이 순하게 관리할 수 있고 클렌징오일 중에 제일 마음에 들어요,1.0,38,0.7368421052631579
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,한달이상사용,엄청 가볍고 순해서 너무 좋더라구요 저는 세정력만 좋으면 상관이 없는 사람이라서 너무너무 좋았습니다.,엄청 가볍고 순해서 너무 좋더라구요 저는 세정력만 좋으면 상관이 없는 사람이라서 너무너무 좋았습니다.,엄청 가볍고 순해서 너무 좋더라구요 저는 세정력만 좋으면 상관이 없는 사람이라서 너무너무 좋았습니다.,1.0,56,0.7678571428571429
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,"건성, 쿨톤, 잡티, 미백",,클렌징오일이 다 떨어져서 올리브영에 왔는데 마침 친구가 추천해준 클렌징오일이 있어서 샀습니다. 효과가 좋았으면 좋겠어요!!,클렌징오일이 다 떨어져서 올리브영에 왔는데 마침 친구가 추천해준 클렌징오일이 있어서 샀습니다. 효과가 좋았으면 좋겠어요!!,클렌징오일이 다 떨어져서 올리브영에 왔는데 마침 친구가 추천해준 클렌징오일이 있어서 샀습니다. 효과가 좋았으면 좋겠어요!,1.0,67,0.7761194029850746
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,"복합성, 쿨톤, 다크서클",한달이상사용,추천 받고 구매한 제품인데 정말 만족스러워요! 재구매 예정입니다,추천 받고 구매한 제품인데 정말 만족스러워요! 재구매 예정입니다,추천 받고 구매한 제품인데 정말 만족스러워요! 재구매 예정입니다,1.0,35,0.7714285714285715
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,4점,,,재구매했습니다 세정력이 완전 좋구 피지도 잘 빠져용 지성이라 매일 쓰긴 부담스럽고 일주일에 2번씩 쓰면 딱 좋아요,재구매했습니다 세정력이 완전 좋구 피지도 잘 빠져용 지성이라 매일 쓰긴 부담스럽고 일주일에 2번씩 쓰면 딱 좋아요,재구매했습니다 세정력이 완전 좋구 피지도 잘 빠져용 지성이라 매일 쓰긴 부담스럽고 일주일에 2번씩 쓰면 딱 좋아요,1.0,63,0.746031746031746
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,3점,,한달이상사용,좁쌀 사라진다길래 사봣는데 또옥같음 근데 순하고 자극도 없어서 무난하게 잘 쓰고 잇더여,좁쌀 사라진다길래 사봣는데 또옥같음 근데 순하고 자극도 없어서 무난하게 잘 쓰고 잇더여,좁쌀 사라진다길래 사봣는데 또옥같음 근데 순하고 자극도 없어서 무난하게 잘 쓰고 잇더여,1.0,48,0.7708333333333334
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,한달이상사용,뭔가 클렌징오일을 안 쓰면 오히려 여드름이 나는 느낌?? 피지 제거를 진짜 잘 해줘요! 자극감도 없어서 매일 쓰기 좋을 듯,뭔가 클렌징오일을 안 쓰면 오히려 여드름이 나는 느낌?? 피지 제거를 진짜 잘 해줘요! 자극감도 없어서 매일 쓰기 좋을 듯,뭔가 클렌징오일을 안 쓰면 오히려 여드름이 나는 느낌? 피지 제거를 진짜 잘 해줘요! 자극감도 없어서 매일 쓰기 좋을 듯,1.0,67,0.7014925373134329
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,,이거는 친구도 ㅊㅊ해줫고 항상 마녀ㄱㅈ만 쓰던 저에게 새로운 클렌징,이거는 친구도 ㅊㅊ해줫고 항상 마녀ㄱㅈ만 쓰던 저에게 새로운 클렌징,이거는 친구도 해줫고 항상 마녀만 쓰던 저에게 새로운 클렌징,1.0,33,0.7575757575757576
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,,자극은 딱히 없는 느낌이고 피지가 잘 빠지는지는 모르겠는데 쓰고 나면 피부가 보들보들 한 것 같기도 하고 그냥 한번은 쓰기 좋은 템,자극은 딱히 없는 느낌이고 피지가 잘 빠지는지는 모르겠는데 쓰고 나면 피부가 보들보들 한 것 같기도 하고 그냥 한번은 쓰기 좋은 템,자극은 딱히 없는 느낌이고 피지가 잘 빠지는지는 모르겠는데 쓰고 나면 피부가 보들보들 한 것 같기도 하고 그냥 한번은 쓰기 좋은 템,1.0,73,0.726027397260274
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,,"딸이 원하는 상품이라 주문했어요
배송은 조금 늦었네요
사용해보고 좋으면 재구매할께요","딸이 원하는 상품이라 주문했어요
배송은 조금 늦었네요
사용해보고 좋으면 재구매할께요",딸이 원하는 상품이라 주문했어요 배송은 조금 늦었네요 사용해보고 좋으면 재구매할께요,1.0,46,0.8043478260869565
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,4점,,,블랙헤드 피지 잘 뽑히고 마녀공장 너무 무겁다 하시면 이거 쓰세요 무조건!,블랙헤드 피지 잘 뽑히고 마녀공장 너무 무겁다 하시면 이거 쓰세요 무조건!,블랙헤드 피지 잘 뽑히고 마녀공장 너무 무겁다 하시면 이거 쓰세요 무조건!,1.0,41,0.7317073170731707
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.25,5점,,,순하고 자극이 많이 없어서 좋은 것 같아요! 다른 오일하고 비교헸을때 비슷해요,순하고 자극이 많이 없어서 좋은 것 같아요! 다른 오일하고 비교헸을때 비슷해요,순하고 자극이 많이 없어서 좋은 것 같아요! 다른 오일하고 비교헸을때 비슷해요,1.0,43,0.7441860465116279
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,5점,,한달이상사용,피부에 자극도 없고 아주 부드럽게 화장도 잘 지워지고 아주 좋아요,피부에 자극도 없고 아주 부드럽게 화장도 잘 지워지고 아주 좋아요,피부에 자극도 없고 아주 부드럽게 화장도 잘 지워지고 아주 좋아요,1.0,36,0.75
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,4점,,,2통비우고 3통째 구입입니다. 다른걸로 도전하려다가도 만족하면서 사용하는제품이라 또 구입해버렸네요.,2통비우고 3통째 구입입니다. 다른걸로 도전하려다가도 만족하면서 사용하는제품이라 또 구입해버렸네요.,2통비우고 3통째 구입입니다. 다른걸로 도전하려다가도 만족하면서 사용하는제품이라 또 구입해버렸네요.,1.0,55,0.7818181818181819
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,5점,,한달이상사용,타제품보다 오일이 더 잘씻겨지고 순해서 좋은거같아요! 아직 덜썼지만 다 쓰면 또 사려구요ㅎㅎ,타제품보다 오일이 더 잘씻겨지고 순해서 좋은거같아요! 아직 덜썼지만 다 쓰면 또 사려구요ㅎㅎ,타제품보다 오일이 더 잘씻겨지고 순해서 좋은거같아요! 아직 덜썼지만 다 쓰면 또 사려구요,1.0,49,0.7551020408163265
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,5점,,,"고민된다면 무조건 사세요
이거 쓰기 전에는 유목민이었는데
바로 정착했어요
몇 통을 비우는지 모르겠습니다
잔여감 없고 순해요","고민된다면 무조건 사세요
이거 쓰기 전에는 유목민이었는데
바로 정착했어요
몇 통을 비우는지 모르겠습니다
잔여감 없고 순해요",고민된다면 무조건 사세요 이거 쓰기 전에는 유목민이었는데 바로 정착했어요 몇 통을 비우는지 모르겠습니다 잔여감 없고 순해요,1.0,68,0.7794117647058824
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,5점,,한달이상사용,한 달 동안 꾸준히 사용해보니 처음보다 흐름이 더 익숙해져 자연스럽게 이어졌습니다. 불필요하게 신경 써야 하는 부분이 없어 여러 상황에서도 편하게 다뤄졌습니다. 전반적으로 안정적인 느낌이 유지되어 만족스러웠습니다.,한 달 동안 꾸준히 사용해보니 처음보다 흐름이 더 익숙해져 자연스럽게 이어졌습니다. 불필요하게 신경 써야 하는 부분이 없어 여러 상황에서도 편하게 다뤄졌습니다. 전반적으로 안정적인 느낌이 유지되어 만족스러웠습니다.,한 달 동안 꾸준히 사용해보니 처음보다 흐름이 더 익숙해져 자연스럽게 이어졌습니다. 불필요하게 신경 써야 하는 부분이 없어 여러 상황에서도 편하게 다뤄졌습니다. 전반적으로 안정적인 느낌이 유지되어 만족스러웠습니다.,1.0,119,0.7647058823529411
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,3점,"건성, 가을웜톤, 블랙헤드, 모공",,ㅑ아좋아요여로어려어럴여러분도사세여좋습니다피지쏘기가쏙,ㅑ아좋아요여로어려어럴여러분도사세여좋습니다피지쏘기가쏙,아좋아요여로어려어럴여러분도사세여좋습니다피지쏘기가쏙,0.8,27,1.0
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,2점,가을웜톤,한달이상사용,피지 제거에 좋다고 해서 구매했는데 너무 가볍운 제형이라 잘 안맞아요,피지 제거에 좋다고 해서 구매했는데 너무 가볍운 제형이라 잘 안맞아요,피지 제거에 좋다고 해서 구매했는데 너무 가볍운 제형이라 잘 안맞아요,1.0,38,0.7631578947368421
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,5점,"복합성, 여름쿨톤, 잡티, 미백",한달이상사용,"새롬이랑 마스크팩 써보고 좋아서 클렌징오일도 주문 해 봤는데, 세종 좋고 자극 없고 향도 평범하고 쓰기 좋아요","새롬이랑 마스크팩 써보고 좋아서 클렌징오일도 주문 해 봤는데, 세종 좋고 자극 없고 향도 평범하고 쓰기 좋아요","새롬이랑 마스크팩 써보고 좋아서 클렌징오일도 주문 해 봤는데, 세종 좋고 자극 없고 향도 평범하고 쓰기 좋아요",1.0,61,0.7377049180327869
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,5점,,,좋아요 피부가 조금 예민한 편이라서 클렌징제품 새로운 걸 쓰먄 빨개지고 따가운데 그런 거 없규 화장도 잘 지워져용,좋아요 피부가 조금 예민한 편이라서 클렌징제품 새로운 걸 쓰먄 빨개지고 따가운데 그런 거 없규 화장도 잘 지워져용,좋아요 피부가 조금 예민한 편이라서 클렌징제품 새로운 걸 쓰먄 빨개지고 따가운데 그런 거 없규 화장도 잘 지워져용,1.0,63,0.746031746031746
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,4점,,,"⭐️리뷰어 기본 정보⭐️
피부타입 : T존 지성, U존 수부지
퍼스널 컬러 : 겨쿨 트루 + 여쿨 트루~뮤트
피부고민 : 기초 후엔 살짝 느껴지는 속건조 / 시간 지나면 올라오는 유분 / 자잘한 모공 / 색소침착
선호하는 베이스 타입 : 매트
선호하는 기초 타입 : 유분 없이 속건조를 잡을 수 있는 수분, 로션 제형 (유분이 많은 로션이나 무거운 크림 비선호)

⭐️리뷰⭐️
그냥 평범한 클렌징 오일입니다! 막 무거운 세정력은 아닌데 왜인지 애정은 가지 않는 제품이네용ㅠㅠㅠ
원래 오일, 밤, 워터 번갈아 가며 사용하는 인간이라 클렌징 오일에 애착이 큰 편은 아닌데 그냥저냥 딱 클렌징 오일같아요,, 큰 장점이나 단점이 없어서 어떤 리뷰를 해야할 지 모르겠어요ㅠㅠㅠ
사용하고 큰 트러블이나 피부 변화는 없어서 있는대로 만족하며 사용하고 있습니다!!

⭐️한줄요약⭐️
그냥 클렌징 오일","⭐️리뷰어 기본 정보⭐️
피부타입 : T존 지성, U존 수부지
퍼스널 컬러 : 겨쿨 트루 + 여쿨 트루~뮤트
피부고민 : 기초 후엔 살짝 느껴지는 속건조 / 시간 지나면 올라오는 유분 / 자잘한 모공 / 색소침착
선호하는 베이스 타입 : 매트
선호하는 기초 타입 : 유분 없이 속건조를 잡을 수 있는 수분, 로션 제형 (유분이 많은 로션이나 무거운 크림 비선호)

⭐️리뷰⭐️
그냥 평범한 클렌징 오일입니다! 막 무거운 세정력은 아닌데 왜인지 애정은 가지 않는 제품이네용ㅠㅠㅠ
원래 오일, 밤, 워터 번갈아 가며 사용하는 인간이라 클렌징 오일에 애착이 큰 편은 아닌데 그냥저냥 딱 클렌징 오일같아요,, 큰 장점이나 단점이 없어서 어떤 리뷰를 해야할 지 모르겠어요ㅠㅠㅠ
사용하고 큰 트러블이나 피부 변화는 없어서 있는대로 만족하며 사용하고 있습니다!!

⭐️한줄요약⭐️
그냥 클렌징 오일","리뷰어 기본 정보 피부타입 T존 지성, U존 수부지 퍼스널 컬러 겨쿨 트루 여쿨 트루뮤트 피부고민 기초 후엔 살짝 느껴지는 속건조 시간 지나면 올라오는 유분 자잘한 모공 색소침착 선호하는 베이스 타입 매트 선호하는 기초 타입 유분 없이 속건조를 잡을 수 있는 수분, 로션 제형 유분이 많은 로션이나 무거운 크림 비선호 리뷰 그냥 평범한 클렌징 오일입니다! 막 무거운 세정력은 아닌데 왜인지 애정은 가지 않는 제품이네용 원래 오일, 밤, 워터 번갈아 가며 사용하는 인간이라 클렌징 오일에 애착이 큰 편은 아닌데 그냥저냥 딱 클렌징 오일같아요,, 큰 장점이나 단점이 없어서 어떤 리뷰를 해야할 지 모르겠어요 사용하고 큰 트러블이나 피부 변화는 없어서 있는대로 만족하며 사용하고 있습니다! 한줄요약 그냥 클렌징 오일",1.0,397,0.7153652392947103
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.24,5점,"지성, 여름쿨톤, 트러블, 블랙헤드",,"라스트픽으로 9000원에 구매했어요
세정력 좋아요 자극 없어요
무난해요","라스트픽으로 9000원에 구매했어요
세정력 좋아요 자극 없어요
무난해요",라스트픽으로 9000원에 구매했어요 세정력 좋아요 자극 없어요 무난해요,1.0,39,0.717948717948718
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.23,5점,,"한달이상사용, 재구매","피부타입 건성 매우 얇음 마찰에 취약함
순한거 같습니다.
롤링시 가끔 피지가 나오는게 느껴질때가 있음
전에 쓰던 것 보다 만족
건조함 없는 세정력
발림도 투덕하지 않고 잘 펴짐","피부타입 건성 매우 얇음 마찰에 취약함
순한거 같습니다.
롤링시 가끔 피지가 나오는게 느껴질때가 있음
전에 쓰던 것 보다 만족
건조함 없는 세정력
발림도 투덕하지 않고 잘 펴짐",피부타입 건성 매우 얇음 마찰에 취약함 순한거 같습니다. 롤링시 가끔 피지가 나오는게 느껴질때가 있음 전에 쓰던 것 보다 만족 건조함 없는 세정력 발림도 투덕하지 않고 잘 펴짐,1.0,98,0.7244897959183674
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.23,3점,"지성, 여름쿨톤, 잡티, 트러블",,"자극은 없지만 자극이 없는 만큼 효과도 작게 느껴졌어요
딱히 블랙헤드가 빠진다거나 하는 효과를 못 느꼈어요","자극은 없지만 자극이 없는 만큼 효과도 작게 느껴졌어요
딱히 블랙헤드가 빠진다거나 하는 효과를 못 느꼈어요",자극은 없지만 자극이 없는 만큼 효과도 작게 느껴졌어요 딱히 블랙헤드가 빠진다거나 하는 효과를 못 느꼈어요,1.0,59,0.7627118644067796
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.23,5점,,한달이상사용,올리브영에서 구매하기 좋아요! 잘쓸게요!!!!!!!,올리브영에서 구매하기 좋아요! 잘쓸게요!!!!!!!,올리브영에서 구매하기 좋아요! 잘쓸게요,0.8,21,0.8095238095238095
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.23,5점,,한달이상사용,건성인데 너무 좋아여 매일먀일 쓰는중이에요 잘맞으면굿굿,건성인데 너무 좋아여 매일먀일 쓰는중이에요 잘맞으면굿굿,건성인데 너무 좋아여 매일먀일 쓰는중이에요 잘맞으면굿굿,1.0,30,0.8333333333333334
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.23,5점,,한달이상사용,"이거 쓰고 피부가 샇짝 뒤집어진거 같긴한대
그래도 세정력이 좋아서 사용 중입니다","이거 쓰고 피부가 샇짝 뒤집어진거 같긴한대
그래도 세정력이 좋아서 사용 중입니다",이거 쓰고 피부가 샇짝 뒤집어진거 같긴한대 그래도 세정력이 좋아서 사용 중입니다,1.0,44,0.7727272727272727
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.23,5점,,,"미리미리 사놔야하는 품목중 하나네요~~
세일 자주해주심 감사~~ㅎ","미리미리 사놔야하는 품목중 하나네요~~
세일 자주해주심 감사~~ㅎ",미리미리 사놔야하는 품목중 하나네요 세일 자주해주심 감사,1.0,31,0.8064516129032258
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.23,5점,,재구매,말모말모 입니다~~~딸아이가 요거 안쓰면 화장이 잘 안받는다고 없음 안되네요~~~ㅎㅎ,말모말모 입니다~~~딸아이가 요거 안쓰면 화장이 잘 안받는다고 없음 안되네요~~~ㅎㅎ,말모말모 입니다딸아이가 요거 안쓰면 화장이 잘 안받는다고 없음 안되네요,1.0,39,0.7948717948717948
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.23,5점,,재구매,진찌ㅡ진짜 고딩 대딩 50대인 엄마까지 요아이 없음 안됩니다~~아이들이랑 다른제품도 써봤지만 다시 돌아오게 된다는~~~^^,진찌ㅡ진짜 고딩 대딩 50대인 엄마까지 요아이 없음 안됩니다~~아이들이랑 다른제품도 써봤지만 다시 돌아오게 된다는~~~^^,진찌진짜 고딩 대딩 50대인 엄마까지 요아이 없음 안됩니다아이들이랑 다른제품도 써봤지만 다시 돌아오게 된다는,1.0,60,0.7666666666666667
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,,한달이상사용,민감피부인데 전혀 지장없이 사용중이에요 어워즈 구성은 대박입니다 ㅎㅎ,민감피부인데 전혀 지장없이 사용중이에요 어워즈 구성은 대박입니다 ㅎㅎ,민감피부인데 전혀 지장없이 사용중이에요 어워즈 구성은 대박입니다,1.0,35,0.8285714285714286
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,,한달이상사용,생각보다 진정이 잘 되서 쓸만해요!! 지성이랑 복합성 건성 모두 잘 쓸만 합니다,생각보다 진정이 잘 되서 쓸만해요!! 지성이랑 복합성 건성 모두 잘 쓸만 합니다,생각보다 진정이 잘 되서 쓸만해요! 지성이랑 복합성 건성 모두 잘 쓸만 합니다,1.0,43,0.7209302325581395
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,"복합성, 봄웜톤, 각질, 트러블",,"제 피부랑 잘맞는거같아여 ㅋㅌㅌ!!
할인할때 쟁여야장 ㅎㅎ","제 피부랑 잘맞는거같아여 ㅋㅌㅌ!!
할인할때 쟁여야장 ㅎㅎ",제 피부랑 잘맞는거같아여 ! 할인할때 쟁여야장,0.8,25,0.76
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,,한달이상사용,"클렌징 오래하면 안좋은 거 알지만
이건 오래 문지를 수록 피지가 빠져나와요

전에 대용량으로 구매했는데 품절이라
400ml으로 구매했습니다

화장도 잘 지워지고 이거 쓰고 블랙헤드도 많이 사라졌어요","클렌징 오래하면 안좋은 거 알지만
이건 오래 문지를 수록 피지가 빠져나와요

전에 대용량으로 구매했는데 품절이라
400ml으로 구매했습니다

화장도 잘 지워지고 이거 쓰고 블랙헤드도 많이 사라졌어요",클렌징 오래하면 안좋은 거 알지만 이건 오래 문지를 수록 피지가 빠져나와요 전에 대용량으로 구매했는데 품절이라 400ml으로 구매했습니다 화장도 잘 지워지고 이거 쓰고 블랙헤드도 많이 사라졌어요,1.0,108,0.7314814814814815
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,,한달이상사용,아누아만큼 좋은 클렌징 오일 없는 거 같아요 지성이어서 오일 잘 못 쓰면 뭐 나는데 얘는 몇 통을 쓰면서 단 한 번도 뭐가 난 적이 없어요 굿굿,아누아만큼 좋은 클렌징 오일 없는 거 같아요 지성이어서 오일 잘 못 쓰면 뭐 나는데 얘는 몇 통을 쓰면서 단 한 번도 뭐가 난 적이 없어요 굿굿,아누아만큼 좋은 클렌징 오일 없는 거 같아요 지성이어서 오일 잘 못 쓰면 뭐 나는데 얘는 몇 통을 쓰면서 단 한 번도 뭐가 난 적이 없어요 굿굿,1.0,80,0.6875
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,4점,"건성, 웜톤, 잡티, 주름",,"아누아 어성초 클렌징오일
깔끔하게 세안하기 좋아요
늘 오일로 클렌징을 해서
이번엔 아누아어성초오일 구매해봄","아누아 어성초 클렌징오일
깔끔하게 세안하기 좋아요
늘 오일로 클렌징을 해서
이번엔 아누아어성초오일 구매해봄",아누아 어성초 클렌징오일 깔끔하게 세안하기 좋아요 늘 오일로 클렌징을 해서 이번엔 아누아어성초오일 구매해봄,1.0,59,0.7966101694915254
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,"건성, 겨울쿨톤, 주름, 각질",한달이상사용,"넘버즈인, 마녀공장 클렌징오일보다 묽어서 좋은거 같아요 무거운 사용감 싫어하는 분들에게 추천","넘버즈인, 마녀공장 클렌징오일보다 묽어서 좋은거 같아요 무거운 사용감 싫어하는 분들에게 추천","넘버즈인, 마녀공장 클렌징오일보다 묽어서 좋은거 같아요 무거운 사용감 싫어하는 분들에게 추천",1.0,51,0.7843137254901961
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,,한달이상사용,클렌징력이 좋아 얼굴을 말끔하게 씻어내면서도 수분을 유지시켜 줍니다.,클렌징력이 좋아 얼굴을 말끔하게 씻어내면서도 수분을 유지시켜 줍니다.,클렌징력이 좋아 얼굴을 말끔하게 씻어내면서도 수분을 유지시켜 줍니다.,1.0,38,0.7894736842105263
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,,한달이상사용,4통째인 제 꿀템…. 작은 사이즈 기획세트 넘좋아요.. 어디다닐때마다 캡 씨워서 가져다녓는데 ㅜㅜ,4통째인 제 꿀템…. 작은 사이즈 기획세트 넘좋아요.. 어디다닐때마다 캡 씨워서 가져다녓는데 ㅜㅜ,4통째인 제 꿀템. 작은 사이즈 기획세트 넘좋아요. 어디다닐때마다 캡 씨워서 가져다녓는데,1.0,49,0.7346938775510204
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,,,"클렌징오일은 이게 제일 잘 맞는 거 같아서 이거만 써요!
순한편인 거 같아요","클렌징오일은 이게 제일 잘 맞는 거 같아서 이거만 써요!
순한편인 거 같아요",클렌징오일은 이게 제일 잘 맞는 거 같아서 이거만 써요! 순한편인 거 같아요,1.0,42,0.7142857142857143
아누아 어성초 포어 컨트롤 클렌징오일 200ml 2입(+20ml),클렌징오일,40000,2026.01.22,5점,,한달이상사용,갸좋음 클렌징 잘 되고 피지도 겁나 잘 빠져요ㅋㅋㅋㅋ 이거 사셔유,갸좋음 클렌징 잘 되고 피지도 겁나 잘 빠져요ㅋㅋㅋㅋ 이거 사셔유,갸좋음 클렌징 잘 되고 피지도 겁나 잘 빠져요 이거 사셔유,1.0,32,0.71875
