날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio
2025.08.28,4점,,,"원래 리뷰 안쓰는데 써보겟음 이건 찐이기 때문임
근데 이거만 쓰면 안됨요 제가 이거를 사는데 올영직원분이 이거바르고 선크림까지 발라야 효과가 좋다는거예요? 그리고 유튜브에 찾아보니까 이거 바르고 비타민D엿나 그 하얘지게한답시고 다 만드는 비타민 세럼 잇잖아요 그거 같이 바르면 좋다해서 밤에 세수하고는 이거 바르고 비타민 세럼 발랐어요! 아 근데 주의할 점** 비타민 세럼은 바르고 햇빛에 닿으면 안좋대용 그러니 밤에 바르시길** 암튼 그래서 밤루틴은 그거엿고 아침엔 이거 바르고 선크림바르고 그위에 화장했는데 한 달만에 하얘졌어용!! 아 근데 진짜 막 피부자체의 호수가 바뀐다 이건 잘 모르겠는데 피부도 잠 얼마나 잤는지에 따라 다음날 누리끼리하거나 칙칙한 정도가 다르잖아요? 근데 그게 ㄹㅇ 최상위상태일 때 피부가 반복됨 아침에 거울보면서 너무 놀랏어요 너무 하얘서 근데 이게 저 루틴이 맞는거같은게 솔직히ㅜ 이 세럼도 제형이 끈적거리고 기기안쓰면 흡수하는 데 오래걸리는데 비타민 세럼도 끈적거리니까 하얘지고 나서 안썻더니 다시 피부가 칙칙해졋어요. 그러니 이제품은 내가 막 23호다 이런사람이 21호되겟다고 쓰는건 좀 아닌거같고 ㅜㅜ 맨날 얼굴이 칙칙해보이거나 아파보이는 사람들이 쓰면 진짜 좋음👍👍 근데 너무 비싸서 할인기간에만 쟁일거예용","원래 리뷰 안쓰는데 써보겟음 이건 찐이기 때문임
근데 이거만 쓰면 안됨요 제가 이거를 사는데 올영직원분이 이거바르고 선크림까지 발라야 효과가 좋다는거예요? 그리고 유튜브에 찾아보니까 이거 바르고 비타민D엿나 그 하얘지게한답시고 다 만드는 비타민 세럼 잇잖아요 그거 같이 바르면 좋다해서 밤에 세수하고는 이거 바르고 비타민 세럼 발랐어요! 아 근데 주의할 점** 비타민 세럼은 바르고 햇빛에 닿으면 안좋대용 그러니 밤에 바르시길** 암튼 그래서 밤루틴은 그거엿고 아침엔 이거 바르고 선크림바르고 그위에 화장했는데 한 달만에 하얘졌어용!! 아 근데 진짜 막 피부자체의 호수가 바뀐다 이건 잘 모르겠는데 피부도 잠 얼마나 잤는지에 따라 다음날 누리끼리하거나 칙칙한 정도가 다르잖아요? 근데 그게 ㄹㅇ 최상위상태일 때 피부가 반복됨 아침에 거울보면서 너무 놀랏어요 너무 하얘서 근데 이게 저 루틴이 맞는거같은게 솔직히ㅜ 이 세럼도 제형이 끈적거리고 기기안쓰면 흡수하는 데 오래걸리는데 비타민 세럼도 끈적거리니까 하얘지고 나서 안썻더니 다시 피부가 칙칙해졋어요. 그러니 이제품은 내가 막 23호다 이런사람이 21호되겟다고 쓰는건 좀 아닌거같고 ㅜㅜ 맨날 얼굴이 칙칙해보이거나 아파보이는 사람들이 쓰면 진짜 좋음👍👍 근데 너무 비싸서 할인기간에만 쟁일거예용",원래 리뷰 안쓰는데 써보겟음 이건 찐이기 때문임 근데 이거만 쓰면 안됨요 제가 이거를 사는데 올영직원분이 이거바르고 선크림까지 발라야 효과가 좋다는거예요? 그리고 유튜브에 찾아보니까 이거 바르고 비타민D엿나 그 하얘지게한답시고 다 만드는 비타민 세럼 잇잖아요 그거 같이 바르면 좋다해서 밤에 세수하고는 이거 바르고 비타민 세럼 발랐어요! 아 근데 주의할 점 비타민 세럼은 바르고 햇빛에 닿으면 안좋대용 그러니 밤에 바르시길 암튼 그래서 밤루틴은 그거엿고 아침엔 이거 바르고 선크림바르고 그위에 화장했는데 한 달만에 하얘졌어용! 아 근데 진짜 막 피부자체의 호수가 바뀐다 이건 잘 모르겠는데 피부도 잠 얼마나 잤는지에 따라 다음날 누리끼리하거나 칙칙한 정도가 다르잖아요? 근데 그게 최상위상태일 때 피부가 반복됨 아침에 거울보면서 너무 놀랏어요 너무 하얘서 근데 이게 저 루틴이 맞는거같은게 솔직히 이 세럼도 제형이 끈적거리고 기기안쓰면 흡수하는 데 오래걸리는데 비타민 세럼도 끈적거리니까 하얘,1.0,499,0.751503006012024
2025.08.27,5점,,,"챗지피티한테 피부염도 잘 생기는 예민 피부용 미백세럼으로 이걸 추천받았는데, 자극없고 좋아요~ 어성초 라인 사볼까 싶네요.","챗지피티한테 피부염도 잘 생기는 예민 피부용 미백세럼으로 이걸 추천받았는데, 자극없고 좋아요~ 어성초 라인 사볼까 싶네요.","챗지피티한테 피부염도 잘 생기는 예민 피부용 미백세럼으로 이걸 추천받았는데, 자극없고 좋아요 어성초 라인 사볼까 싶네요.",1.0,67,0.7611940298507462
2025.08.26,5점,,,good anua serum with niacinamide 10+ TXA 4 for help skin from dark spots,good anua serum with niacinamide 10+ TXA 4 for help skin from dark spots,gd anua serum with niacinamide 10 TXA 4 for help skin from dark spots,0.5,69,0.0
2025.08.26,2점,,,이건 솔직히 약간 실망이에요 아님 제피부에 안맛는건지...,이건 솔직히 약간 실망이에요 아님 제피부에 안맛는건지...,이건 솔직히 약간 실망이에요 아님 제피부에 안맛는건지,0.8,29,0.7931034482758621
2025.08.25,5점,,,가격 대비 품질이 정말 좋아요. 가성비 최고입니다 추천 드려요 ㅎㅎ!!,가격 대비 품질이 정말 좋아요. 가성비 최고입니다 추천 드려요 ㅎㅎ!!,가격 대비 품질이 정말 좋아요. 가성비 최고입니다 추천 드려요 !,1.0,36,0.6944444444444444
2025.08.25,5점,,,매트한 마무리감이 아주 만족스럽습니다. 기름기가 없어요 추천 드려요 ㅎㅎ!!,매트한 마무리감이 아주 만족스럽습니다. 기름기가 없어요 추천 드려요 ㅎㅎ!!,매트한 마무리감이 아주 만족스럽습니다. 기름기가 없어요 추천 드려요 !,1.0,39,0.7435897435897436
2025.08.25,3점,,,"흔적에 효과는 전혀 없었어요.
그냥 보습 효과만 조금 느껴질 뿐이에요.
30ml에 이 가격이라니 너무 비싼 것 같아요.
사용감도 특별히 좋은 점이 없고,
발림성도 무난한 정도라 추천하기 어렵네요.
저는 재구매 의사 전혀 없고,
차라리 다른 제품 사시는 게 나을 것 같아요.","흔적에 효과는 전혀 없었어요.
그냥 보습 효과만 조금 느껴질 뿐이에요.
30ml에 이 가격이라니 너무 비싼 것 같아요.
사용감도 특별히 좋은 점이 없고,
발림성도 무난한 정도라 추천하기 어렵네요.
저는 재구매 의사 전혀 없고,
차라리 다른 제품 사시는 게 나을 것 같아요.","흔적에 효과는 전혀 없었어요. 그냥 보습 효과만 조금 느껴질 뿐이에요. 30ml에 이 가격이라니 너무 비싼 것 같아요. 사용감도 특별히 좋은 점이 없고, 발림성도 무난한 정도라 추천하기 어렵네요. 저는 재구매 의사 전혀 없고, 차라리 다른 제품 사시는 게 나을 것 같아요.",1.0,152,0.6710526315789473
2025.09.06,5점,"건성, 겨울쿨톤, 잡티, 트러블",한달이상사용,처음엔 두번? 발랐을때 따가웠는데 지금은 적응해서 세번 발라도 ㄱㅊ아요 모델링팩할때 듬뿍 발라주고 팩 발라줍니다 굿굿,처음엔 두번? 발랐을때 따가웠는데 지금은 적응해서 세번 발라도 ㄱㅊ아요 모델링팩할때 듬뿍 발라주고 팩 발라줍니다 굿굿,처음엔 두번? 발랐을때 따가웠는데 지금은 적응해서 세번 발라도 아요 모델링팩할때 듬뿍 발라주고 팩 발라줍니다 굿굿,1.0,63,0.7619047619047619
2025.09.05,5점,,재구매,"THIS IS THE BEST BEST BEST SERUM I USED. I ALREADY USED A BOTTLE AND THIS IS MY SECOND ONE. I THINK I WILL KEEP USING IT BECAUSE MY DARK SPOTS AND ACNE SCARS HAVE REDUCED SO MUCH BY USING JUST ONE BOTTLE. IT ALSO MOISTURIZES THE SKIN VERY WELL AND PROTECTS IT FROM FURTHER ACNE. AFTER USING IT, MY SKIN FEELS SUPER DUPER SMOOTH, JUST LIKE A BABY'S SKIN. I ABSOLUTELY LOVE IT. AFTER THIS, I USE CETAPHIL'S MOISTURIZER AND THAT MAKES MY NIGHT TIME SKINCARE ROUTINE COMPLETE. I HAVE BEEN DOING IT SINCE 2 MONTHS NOW AND I LOVE HOW MY SKIN FEELS AND LOOKS. I HIGHLY RECOMMEND THIS SERUM FOR THOSE WHO HAVE DARK SPOTS AND STUBBORN ACNE SCARS. TRUST ME, IT'LL VANISH FOR SURE. ❤️❤️","THIS IS THE BEST BEST BEST SERUM I USED. I ALREADY USED A BOTTLE AND THIS IS MY SECOND ONE. I THINK I WILL KEEP USING IT BECAUSE MY DARK SPOTS AND ACNE SCARS HAVE REDUCED SO MUCH BY USING JUST ONE BOTTLE. IT ALSO MOISTURIZES THE SKIN VERY WELL AND PROTECTS IT FROM FURTHER ACNE. AFTER USING IT, MY SKIN FEELS SUPER DUPER SMOOTH, JUST LIKE A BABY'S SKIN. I ABSOLUTELY LOVE IT. AFTER THIS, I USE CETAPHIL'S MOISTURIZER AND THAT MAKES MY NIGHT TIME SKINCARE ROUTINE COMPLETE. I HAVE BEEN DOING IT SINCE 2 MONTHS NOW AND I LOVE HOW MY SKIN FEELS AND LOOKS. I HIGHLY RECOMMEND THIS SERUM FOR THOSE WHO HAVE DARK SPOTS AND STUBBORN ACNE SCARS. TRUST ME, IT'LL VANISH FOR SURE. ❤️❤️","THIS IS THE BEST BEST BEST SERUM I USED. I ALREADY USED A BOTTLE AND THIS IS MY SECOND ONE. I THINK I WILL KEEP USING IT BECAUSE MY DARK SPOTS AND ACNE SCARS HAVE REDUCED SO MUCH BY USING JUST ONE BOTTLE. IT ALSO MOISTURIZES THE SKIN VERY WELL AND PROTECTS IT FROM FURTHER ACNE. AFTER USING IT, MY SKIN FEELS SUPER DUPER SMTH, JUST LIKE A BABYS SKIN. I ABSOLUTELY LOVE IT. AFTER THIS, I USE CETAPHILS MOISTURIZER AND THAT MAKES MY NIGHT TIME SKINCARE ROUTINE COMPLETE. I HAVE BEEN DOING IT SINCE 2 MO",0.5,500,0.0
2025.09.05,5점,,"한달이상사용, 재구매",세 통째 쟁여놓고 있습니다… 오랫동안 사용하면 확실히 피부 하얘짐!!! 착각인지는 모르겟으나 여드름 자국도 빨리 없어지는 것 같음 아 화장하기 전에 바르면 잘 먹어서 좋아용 근데 용기 리뉴얼 된 거 ㅂㄹ… 전 게 더 예뻣음,세 통째 쟁여놓고 있습니다… 오랫동안 사용하면 확실히 피부 하얘짐!!! 착각인지는 모르겟으나 여드름 자국도 빨리 없어지는 것 같음 아 화장하기 전에 바르면 잘 먹어서 좋아용 근데 용기 리뉴얼 된 거 ㅂㄹ… 전 게 더 예뻣음,세 통째 쟁여놓고 있습니다 오랫동안 사용하면 확실히 피부 하얘짐 착각인지는 모르겟으나 여드름 자국도 빨리 없어지는 것 같음 아 화장하기 전에 바르면 잘 먹어서 좋아용 근데 용기 리뉴얼 된 거 전 게 더 예뻣음,1.0,116,0.7241379310344828
2025.09.05,5점,,,친구생일선물로사줬는데잘쓰고잇대여미백에좋아보려요,친구생일선물로사줬는데잘쓰고잇대여미백에좋아보려요,친구생일선물로사줬는데잘쓰고잇대여미백에좋아보려요,0.8,25,1.0
2025.09.04,5점,"민감성, 각질, 트러블",한달이상사용,확실히 느낀 효과는 피부가 밝아지는 거구 여드름흉터가 점점 없아지는 거 같아용,확실히 느낀 효과는 피부가 밝아지는 거구 여드름흉터가 점점 없아지는 거 같아용,확실히 느낀 효과는 피부가 밝아지는 거구 여드름흉터가 점점 없아지는 거 같아용,1.0,43,0.7674418604651163
2025.09.04,5점,,,칙칙한 피부 톤을 맑게 개선해주고 잡티 완화에도 효과적입니다. 꾸준히 사용하니 피부가 점점 환해지고 건강한 느낌이 들어 만족합니다.,칙칙한 피부 톤을 맑게 개선해주고 잡티 완화에도 효과적입니다. 꾸준히 사용하니 피부가 점점 환해지고 건강한 느낌이 들어 만족합니다.,칙칙한 피부 톤을 맑게 개선해주고 잡티 완화에도 효과적입니다. 꾸준히 사용하니 피부가 점점 환해지고 건강한 느낌이 들어 만족합니다.,1.0,73,0.7534246575342466
2025.09.04,5점,"복합성, 가을웜톤",한달이상사용,잡티 고민 덜어줘요 ✨ 피부 톤 균일해졌어요~피부 진정 완전 좋아요,잡티 고민 덜어줘요 ✨ 피부 톤 균일해졌어요~피부 진정 완전 좋아요,잡티 고민 덜어줘요 피부 톤 균일해졌어요피부 진정 완전 좋아요,1.0,34,0.7647058823529411
2025.09.04,5점,,재구매,저녁에 쓰기 좋은 세럼이에요 !! 재구매했습니다 더블기획 나ㅏ서 좋아요,저녁에 쓰기 좋은 세럼이에요 !! 재구매했습니다 더블기획 나ㅏ서 좋아요,저녁에 쓰기 좋은 세럼이에요 ! 재구매했습니다 더블기획 나서 좋아요,1.0,37,0.7567567567567568
2025.09.04,5점,,한달이상사용,저녁애 쓰기 좋은 세럼이에요 ! 피부 맑아지는 것 같아서 재구매 했습니다,저녁애 쓰기 좋은 세럼이에요 ! 피부 맑아지는 것 같아서 재구매 했습니다,저녁애 쓰기 좋은 세럼이에요 ! 피부 맑아지는 것 같아서 재구매 했습니다,1.0,40,0.725
2025.09.04,5점,,"한달이상사용, 재구매",3통정도 비웠는데 빔에 쓰기 좋고 속건조 심힌편인데 꽤 촉촉함,3통정도 비웠는데 빔에 쓰기 좋고 속건조 심힌편인데 꽤 촉촉함,3통정도 비웠는데 빔에 쓰기 좋고 속건조 심힌편인데 꽤 촉촉함,1.0,34,0.7352941176470589
2025.09.04,5점,,,이거 포함 여러개 구매해서 오늘드림으로 배송해줘야는데 당일 배송 안되서 상담사 연결해서 일반배송으로 그나마 빠른처리로 해결되었어요 아누아 하나씩 써보고 있는데 요것두 효과가 있기를 기대해 봅니다,이거 포함 여러개 구매해서 오늘드림으로 배송해줘야는데 당일 배송 안되서 상담사 연결해서 일반배송으로 그나마 빠른처리로 해결되었어요 아누아 하나씩 써보고 있는데 요것두 효과가 있기를 기대해 봅니다,이거 포함 여러개 구매해서 오늘드림으로 배송해줘야는데 당일 배송 안되서 상담사 연결해서 일반배송으로 그나마 빠른처리로 해결되었어요 아누아 하나씩 써보고 있는데 요것두 효과가 있기를 기대해 봅니다,1.0,108,0.7870370370370371
2025.09.04,4점,,,좀 많이 끈적합니당 ㅜ그래두 좋어요 밤에 써줘야 할거가틈 복숭아 세럼이랑 같이 쓸라고 삿는데 상품이 변색된다 해서 하나만 뜯어놧어요ㅜ,좀 많이 끈적합니당 ㅜ그래두 좋어요 밤에 써줘야 할거가틈 복숭아 세럼이랑 같이 쓸라고 삿는데 상품이 변색된다 해서 하나만 뜯어놧어요ㅜ,좀 많이 끈적합니당 그래두 좋어요 밤에 써줘야 할거가틈 복숭아 세럼이랑 같이 쓸라고 삿는데 상품이 변색된다 해서 하나만 뜯어놧어요,1.0,72,0.7638888888888888
2025.09.03,5점,,한달이상사용,좋아여오오!ㅎㅎ 굿입니다 ㅎㅎ 잘쓰고있어용^_^ㅜ체고,좋아여오오!ㅎㅎ 굿입니다 ㅎㅎ 잘쓰고있어용^_^ㅜ체고,좋아여오오! 굿입니다 잘쓰고있어용체고,0.8,20,0.85
2025.08.24,5점,,,"좋다고해서 구매했어요
꾸준히 사용해볼려구요 아직 효과는 잘 모르겠지만
트러블없이 순하고 괜찮은거같아요~","좋다고해서 구매했어요
꾸준히 사용해볼려구요 아직 효과는 잘 모르겠지만
트러블없이 순하고 괜찮은거같아요~",좋다고해서 구매했어요 꾸준히 사용해볼려구요 아직 효과는 잘 모르겠지만 트러블없이 순하고 괜찮은거같아요,1.0,56,0.8214285714285714
2025.08.24,5점,,한달이상사용,I love this serum. Using the 2nd bottle and will buy more,I love this serum. Using the 2nd bottle and will buy more,I love this serum. Using the 2nd bottle and will buy more,0.5,57,0.0
2025.08.24,5점,,한달이상사용,"This is the best serum. I love using it. Removed dark spots, soothes the skin and feels so glass like. Saw it on tiktok and instantly bought it. And trust me, IT REALLY WORKS!!!
I highly recommend it. Already using the second bottle!! I'll keep using it as long as my dark spots are completely gone! You should keep using it. One bottle isn't enough! Highly recommend it! Buy it with confidence !","This is the best serum. I love using it. Removed dark spots, soothes the skin and feels so glass like. Saw it on tiktok and instantly bought it. And trust me, IT REALLY WORKS!!!
I highly recommend it. Already using the second bottle!! I'll keep using it as long as my dark spots are completely gone! You should keep using it. One bottle isn't enough! Highly recommend it! Buy it with confidence !","This is the best serum. I love using it. Removed dark spots, sthes the skin and feels so glass like. Saw it on tiktok and instantly bought it. And trust me, IT REALLY WORKS I highly recommend it. Already using the second bottle! Ill keep using it as long as my dark spots are completely gone! You should keep using it. One bottle isnt enough! Highly recommend it! Buy it with confidence !",0.5,388,0.0
2025.08.21,5점,,한달이상사용,좋아요 향도 거슬리지 않고 색도 이뻐요 효과는 그닥...보습 데일리로 추천,좋아요 향도 거슬리지 않고 색도 이뻐요 효과는 그닥...보습 데일리로 추천,좋아요 향도 거슬리지 않고 색도 이뻐요 효과는 그닥보습 데일리로 추천,1.0,38,0.7631578947368421
2025.08.20,4점,"복합성, 웜톤, 잡티, 트러블",한달이상사용,좀 끈적이고 무거운 것 같아요 꾸준히 쓰고 있긴한데 딱히 좋은점은 잘 모르겠어요 무난합니다,좀 끈적이고 무거운 것 같아요 꾸준히 쓰고 있긴한데 딱히 좋은점은 잘 모르겠어요 무난합니다,좀 끈적이고 무거운 것 같아요 꾸준히 쓰고 있긴한데 딱히 좋은점은 잘 모르겠어요 무난합니다,1.0,50,0.76
2025.08.19,5점,,,"이거 쓰면 담낳애 확실히 안색이 환해지는 느낌이 들아요
근데 유분기가 있어서 여름엔 못 쓸듯합니다
겨울엔 잘씀","이거 쓰면 담낳애 확실히 안색이 환해지는 느낌이 들아요
근데 유분기가 있어서 여름엔 못 쓸듯합니다
겨울엔 잘씀",이거 쓰면 담낳애 확실히 안색이 환해지는 느낌이 들아요 근데 유분기가 있어서 여름엔 못 쓸듯합니다 겨울엔 잘씀,1.0,61,0.7540983606557377
2025.08.18,5점,,한달이상사용,팩도 같이 쓰고있는데 진짜 흉터가 좀 옅어진느낌이에요 벌써 두통째임 ㅋ,팩도 같이 쓰고있는데 진짜 흉터가 좀 옅어진느낌이에요 벌써 두통째임 ㅋ,팩도 같이 쓰고있는데 진짜 흉터가 좀 옅어진느낌이에요 벌써 두통째임,1.0,37,0.7837837837837838
2025.08.18,3점,,한달이상사용,색소침착에 좋을까 해서 샀는데 딱히 도움은 안되는 것 같아요,색소침착에 좋을까 해서 샀는데 딱히 도움은 안되는 것 같아요,색소침착에 좋을까 해서 샀는데 딱히 도움은 안되는 것 같아요,1.0,33,0.7575757575757576
2025.08.16,3점,,한달이상사용,엄.. 유명한템이라 기대하고 샀는데 효과가 없는 거 같아서 방치하고 잇어욯ㅎ 지금 쓰던거 쓰고 다시 써보고 후기 남겨볼게영,엄.. 유명한템이라 기대하고 샀는데 효과가 없는 거 같아서 방치하고 잇어욯ㅎ 지금 쓰던거 쓰고 다시 써보고 후기 남겨볼게영,엄. 유명한템이라 기대하고 샀는데 효과가 없는 거 같아서 방치하고 잇어욯 지금 쓰던거 쓰고 다시 써보고 후기 남겨볼게영,1.0,66,0.7424242424242424
2025.08.15,5점,,한달이상사용,흔적이 사라지지는 않았지만 그래도 피부가 전체적으로 밝아지는 느낌,흔적이 사라지지는 않았지만 그래도 피부가 전체적으로 밝아지는 느낌,흔적이 사라지지는 않았지만 그래도 피부가 전체적으로 밝아지는 느낌,1.0,36,0.8055555555555556
2025.08.15,5점,"민감성, 여름쿨톤, 미백",재구매,쿠팡에서 가짜사고 바로 올영가서 사온제품..^^ 나이아신아마이드가 고농축으로 들어가 있어서 좋아요. ㅍㄹㅊㅇㅅ 제품 보다는 끈적이고 점도있어서 가벼운 제형 좋아하시는 분들에게는 비추천 합니다,쿠팡에서 가짜사고 바로 올영가서 사온제품..^^ 나이아신아마이드가 고농축으로 들어가 있어서 좋아요. ㅍㄹㅊㅇㅅ 제품 보다는 끈적이고 점도있어서 가벼운 제형 좋아하시는 분들에게는 비추천 합니다,쿠팡에서 가짜사고 바로 올영가서 사온제품 나이아신아마이드가 고농축으로 들어가 있어서 좋아요. 제품 보다는 끈적이고 점도있어서 가벼운 제형 좋아하시는 분들에게는 비추천 합니다,1.0,96,0.7916666666666666
2025.08.14,5점,,,3통 더 삼 너무 즇고 흔적에 너무좋아요 피브결도 좋아짐 개추천,3통 더 삼 너무 즇고 흔적에 너무좋아요 피브결도 좋아짐 개추천,3통 더 삼 너무 즇고 흔적에 너무좋아요 피브결도 좋아짐 개추천,1.0,35,0.7142857142857143
2025.08.14,5점,,한달이상사용,"10% 나이아신아마이드와 4% 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고 기미를 완화하는 데 매우 효과적입니다. 제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다. 약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고 윤기 있게 변했습니다. 에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다. 스포이드는 사용이 편리하고 위생적이며 용량을 정확하게 제어할 수 있도록 설계되었습니다.","10% 나이아신아마이드와 4% 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고 기미를 완화하는 데 매우 효과적입니다. 제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다. 약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고 윤기 있게 변했습니다. 에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다. 스포이드는 사용이 편리하고 위생적이며 용량을 정확하게 제어할 수 있도록 설계되었습니다.","10 나이아신아마이드와 4 트롬빈산이 함유되어 있어 피부 칙칙함을 개선하고 기미를 완화하는 데 매우 효과적입니다. 제 피부색이 고르지 않고, 약간의 작은 기미도 있었습니다. 약 한 달 동안 꾸준히 사용했더니 피부색이 많이 밝아진 것 같았고, 기미도 옅어지는 기미가 있었으며, 피부는 더욱 섬세하고 윤기 있게 변했습니다. 에센스는 끈적임 없이 산뜻한 텍스처로 피부에 부담없이 흡수됩니다. 스포이드는 사용이 편리하고 위생적이며 용량을 정확하게 제어할 수 있도록 설계되었습니다.",1.0,264,0.7310606060606061
2025.08.14,4점,,한달이상사용,쏘쏘 무난템 무난하면서 효과가 좋아요 가격대가 좀 비싸지만 세일할때 쟁여둬야하는템,쏘쏘 무난템 무난하면서 효과가 좋아요 가격대가 좀 비싸지만 세일할때 쟁여둬야하는템,쏘쏘 무난템 무난하면서 효과가 좋아요 가격대가 좀 비싸지만 세일할때 쟁여둬야하는템,1.0,45,0.8
2025.08.13,5점,,,효과가 있는지 아직 크게 모르겠지만 꾸준히 써봐야알거같아용!! 촉촉해짐,효과가 있는지 아직 크게 모르겠지만 꾸준히 써봐야알거같아용!! 촉촉해짐,효과가 있는지 아직 크게 모르겠지만 꾸준히 써봐야알거같아용! 촉촉해짐,1.0,38,0.7894736842105263
2025.08.13,5점,,,"발림이 촉촉하고 끈적임 없이 금방 흡수돼서 사용감이 좋음
꾸준히 쓰니까 피부톤이 서서히 맑아지고 환해지는 느낌이라 만족스러움","발림이 촉촉하고 끈적임 없이 금방 흡수돼서 사용감이 좋음
꾸준히 쓰니까 피부톤이 서서히 맑아지고 환해지는 느낌이라 만족스러움",발림이 촉촉하고 끈적임 없이 금방 흡수돼서 사용감이 좋음 꾸준히 쓰니까 피부톤이 서서히 맑아지고 환해지는 느낌이라 만족스러움,1.0,69,0.782608695652174
2025.08.13,5점,,,"이거 다써서 재구매했어요
피부쫀득광나고 얼굴 환해져요
앞으로 이거 쭉 쓸거에요","이거 다써서 재구매했어요
피부쫀득광나고 얼굴 환해져요
앞으로 이거 쭉 쓸거에요",이거 다써서 재구매했어요 피부쫀득광나고 얼굴 환해져요 앞으로 이거 쭉 쓸거에요,1.0,43,0.7906976744186046
2025.08.13,5점,,,흔적제품에 관심 많은데 자주 써요!! 제가 현재 병행하고 있는 ㅋㅅㅇㅇㅅ 앰플과 비교했을때는 제형이 좀 더 콧물제형이에요 근데 그렇다고해서 마무리감이 끈적거리거나 그러지는 않아서 좋습니다 벌써 절반 썼어요 ㅠㅠ 오래된 흉터에는 뛰어난 효과는 아니지만 초기 흉터에는 효과 마니 봤어요!! 추천해요,흔적제품에 관심 많은데 자주 써요!! 제가 현재 병행하고 있는 ㅋㅅㅇㅇㅅ 앰플과 비교했을때는 제형이 좀 더 콧물제형이에요 근데 그렇다고해서 마무리감이 끈적거리거나 그러지는 않아서 좋습니다 벌써 절반 썼어요 ㅠㅠ 오래된 흉터에는 뛰어난 효과는 아니지만 초기 흉터에는 효과 마니 봤어요!! 추천해요,흔적제품에 관심 많은데 자주 써요! 제가 현재 병행하고 있는 앰플과 비교했을때는 제형이 좀 더 콧물제형이에요 근데 그렇다고해서 마무리감이 끈적거리거나 그러지는 않아서 좋습니다 벌써 절반 썼어요 오래된 흉터에는 뛰어난 효과는 아니지만 초기 흉터에는 효과 마니 봤어요! 추천해요,1.0,153,0.7581699346405228
2025.08.12,5점,,재구매,good anua serum with niacinamide 10+ TXA 4 for help skin from dark spots,good anua serum with niacinamide 10+ TXA 4 for help skin from dark spots,gd anua serum with niacinamide 10 TXA 4 for help skin from dark spots,0.5,69,0.0
2025.09.15,5점,,,"여드름 흉터가 인중 쪽에 생겨서 스트레스 받고 있었는데
이 제품을 꾸준히 바르니까 옅어지고 있어요 그래서 매일
저녁마다 바르고 자고 있습니다 낮에 화장 할 땨 바르면
밀릴 수 있느니 화장 전에 바르는 건 비추 ! 밤에 바르는 건
완전 왼전 강추","여드름 흉터가 인중 쪽에 생겨서 스트레스 받고 있었는데
이 제품을 꾸준히 바르니까 옅어지고 있어요 그래서 매일
저녁마다 바르고 자고 있습니다 낮에 화장 할 땨 바르면
밀릴 수 있느니 화장 전에 바르는 건 비추 ! 밤에 바르는 건
완전 왼전 강추",여드름 흉터가 인중 쪽에 생겨서 스트레스 받고 있었는데 이 제품을 꾸준히 바르니까 옅어지고 있어요 그래서 매일 저녁마다 바르고 자고 있습니다 낮에 화장 할 땨 바르면 밀릴 수 있느니 화장 전에 바르는 건 비추 ! 밤에 바르는 건 완전 왼전 강추,1.0,136,0.7058823529411765
2025.09.14,5점,,,"세통째 사용하는 것 입니다
피부 미백에 있어서 효과를 봤어요","세통째 사용하는 것 입니다
피부 미백에 있어서 효과를 봤어요",세통째 사용하는 것 입니다 피부 미백에 있어서 효과를 봤어요,1.0,33,0.7575757575757576
2025.09.14,5점,,,요즘 미백에 신경쓰는 딸아이가 순하고 자극없이 잘 쓰고 있다고 좋다고 합니다,요즘 미백에 신경쓰는 딸아이가 순하고 자극없이 잘 쓰고 있다고 좋다고 합니다,요즘 미백에 신경쓰는 딸아이가 순하고 자극없이 잘 쓰고 있다고 좋다고 합니다,1.0,42,0.7619047619047619
2025.09.13,5점,,,상품이 꼼꼼하고 깔끔합니다 자주 사용할 것 같아요 좋습니다,상품이 꼼꼼하고 깔끔합니다 자주 사용할 것 같아요 좋습니다,상품이 꼼꼼하고 깔끔합니다 자주 사용할 것 같아요 좋습니다,1.0,32,0.78125
2025.09.11,5점,,한달이상사용,이제품 후기를 여러번 봤었는데 사서 써보니까 왜 후기가 많은지 알겠어요 이제 산 거 후회 중,이제품 후기를 여러번 봤었는데 사서 써보니까 왜 후기가 많은지 알겠어요 이제 산 거 후회 중,이제품 후기를 여러번 봤었는데 사서 써보니까 왜 후기가 많은지 알겠어요 이제 산 거 후회 중,1.0,51,0.7254901960784313
