product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio,special_ratio,quality_grade,flags
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.25,5점,,한달이상사용,"인기 스킨케어 제품이라고 들었는데
한번 써보려고 구매했는데 효과 진짜 좋아요!
꾸준히 사용하는 제품이에요!","인기 스킨케어 제품이라고 들었는데
한번 써보려고 구매했는데 효과 진짜 좋아요!
꾸준히 사용하는 제품이에요!",인기 스킨케어 제품이라고 들었는데 한번 써보려고 구매했는데 효과 진짜 좋아요! 꾸준히 사용하는 제품이에요!,1.0,59,0.7627118644067796,0.03389830508474576,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.25,5점,,,"흡수력이 좋아 피부에 빠르게 스며들고, 며칠 사용하니 전체적인 피부결이 매끄러워졌어요. 부담 없이 데일리 스킨케어로 추천하고 싶습니다.","흡수력이 좋아 피부에 빠르게 스며들고, 며칠 사용하니 전체적인 피부결이 매끄러워졌어요. 부담 없이 데일리 스킨케어로 추천하고 싶습니다.","흡수력이 좋아 피부에 빠르게 스며들고, 며칠 사용하니 전체적인 피부결이 매끄러워졌어요. 부담 없이 데일리 스킨케어로 추천하고 싶습니다.",1.0,75,0.76,0.04,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.25,5점,,재구매,"벌써 4~5병째 사용 중이에요! 몇 년 동안 잡티 때문에 정말 많은 제품을 써봤는데 눈에 띄는 변화가 없었어요. 그런데 이 제품은 진짜 너무 좋아요. 예전 햇빛 손상과 필링 후 생긴 자국들이 있었는데, 잡티가 정말 많이 옅어졌어요. 사진도 같이 올릴게요. 진짜 추천합니다!
-This is already my 4th–5th bottle! I’ve been looking for a solution for my dark spots for years and never saw real results, but this product is truly amazing. I have old sun damage and chemical peeling marks, and my spots have faded so much. I’ll be adding my photos too. Highly recommend!","벌써 4~5병째 사용 중이에요! 몇 년 동안 잡티 때문에 정말 많은 제품을 써봤는데 눈에 띄는 변화가 없었어요. 그런데 이 제품은 진짜 너무 좋아요. 예전 햇빛 손상과 필링 후 생긴 자국들이 있었는데, 잡티가 정말 많이 옅어졌어요. 사진도 같이 올릴게요. 진짜 추천합니다!
-This is already my 4th–5th bottle! I’ve been looking for a solution for my dark spots for years and never saw real results, but this product is truly amazing. I have old sun damage and chemical peeling marks, and my spots have faded so much. I’ll be adding my photos too. Highly recommend!","벌써 45병째 사용 중이에요! 몇 년 동안 잡티 때문에 정말 많은 제품을 써봤는데 눈에 띄는 변화가 없었어요. 그런데 이 제품은 진짜 너무 좋아요. 예전 햇빛 손상과 필링 후 생긴 자국들이 있었는데, 잡티가 정말 많이 옅어졌어요. 사진도 같이 올릴게요. 진짜 추천합니다! -This is already my 4th5th bottle! Ive been lking for a solution for my dark spots for years and never saw real results, but this product is truly amazing. I have old sun damage and chemical peeling marks, and my spots have faded so much. Ill be adding my photos t. Highly recommend!",0.5,435,0.2367816091954023,0.04288939051918736,Low,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.25,5점,,,"가볍고 산뜻한 제형이라 부담 없이 사용하기 좋아요. 흡수도 빠르고 끈적임이 거의 없어서 아침에도 쓰기 괜찮았어요. 꾸준히 쓰면 피부톤이 조금 정돈되는 느낌이 있고, 자극 없이 순하게 사용할 수 있었어요.
데일리 미백·톤 정돈용으로 무난한 세럼이에요.
흔적 케어에도 도움이 되는 듯 해요!!!","가볍고 산뜻한 제형이라 부담 없이 사용하기 좋아요. 흡수도 빠르고 끈적임이 거의 없어서 아침에도 쓰기 괜찮았어요. 꾸준히 쓰면 피부톤이 조금 정돈되는 느낌이 있고, 자극 없이 순하게 사용할 수 있었어요.
데일리 미백·톤 정돈용으로 무난한 세럼이에요.
흔적 케어에도 도움이 되는 듯 해요!!!","가볍고 산뜻한 제형이라 부담 없이 사용하기 좋아요. 흡수도 빠르고 끈적임이 거의 없어서 아침에도 쓰기 괜찮았어요. 꾸준히 쓰면 피부톤이 조금 정돈되는 느낌이 있고, 자극 없이 순하게 사용할 수 있었어요. 데일리 미백톤 정돈용으로 무난한 세럼이에요. 흔적 케어에도 도움이 되는 듯 해요",1.0,158,0.7278481012658228,0.03773584905660377,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.25,5점,,,흔적의 효과가 있는지는 잘 모르겠고 꾸준히 써야 효과를 볼 것 같아요,흔적의 효과가 있는지는 잘 모르겠고 꾸준히 써야 효과를 볼 것 같아요,흔적의 효과가 있는지는 잘 모르겠고 꾸준히 써야 효과를 볼 것 같아요,1.0,38,0.7368421052631579,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.24,5점,,재구매,요즘 피부가 칙칙해서 구매했어요 잘 사용해보겠습니다 ! ㅎㅎ,요즘 피부가 칙칙해서 구매했어요 잘 사용해보겠습니다 ! ㅎㅎ,요즘 피부가 칙칙해서 구매했어요 잘 사용해보겠습니다 !,1.0,30,0.7666666666666667,0.09090909090909091,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.24,5점,,한달이상사용,한 달 동안 사용하면서 흐름이 일정하게 유지돼 매일 부담 없이 사용할 수 있었습니다. 과하지 않게 정리되는 느낌 덕분에 여러 환경에서 자연스럽게 어울렸습니다. 반복 사용에도 안정적인 경험을 이어갈 수 있었습니다.,한 달 동안 사용하면서 흐름이 일정하게 유지돼 매일 부담 없이 사용할 수 있었습니다. 과하지 않게 정리되는 느낌 덕분에 여러 환경에서 자연스럽게 어울렸습니다. 반복 사용에도 안정적인 경험을 이어갈 수 있었습니다.,한 달 동안 사용하면서 흐름이 일정하게 유지돼 매일 부담 없이 사용할 수 있었습니다. 과하지 않게 정리되는 느낌 덕분에 여러 환경에서 자연스럽게 어울렸습니다. 반복 사용에도 안정적인 경험을 이어갈 수 있었습니다.,1.0,118,0.7372881355932204,0.025423728813559324,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.24,5점,,"한달이상사용, 재구매",지속적으로 사용하다 보니 첫날보다 더 부드러운 흐름이 느껴졌습니다. 매일 사용해도 부담이 없어서 자연스럽게 손이 갔습니다. 전체적으로 조용하게 이어지는 느낌이 만족스러웠습니다.,지속적으로 사용하다 보니 첫날보다 더 부드러운 흐름이 느껴졌습니다. 매일 사용해도 부담이 없어서 자연스럽게 손이 갔습니다. 전체적으로 조용하게 이어지는 느낌이 만족스러웠습니다.,지속적으로 사용하다 보니 첫날보다 더 부드러운 흐름이 느껴졌습니다. 매일 사용해도 부담이 없어서 자연스럽게 손이 갔습니다. 전체적으로 조용하게 이어지는 느낌이 만족스러웠습니다.,1.0,98,0.7755102040816326,0.030612244897959183,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.23,4점,,,"Orginally I saw someone use this online so I felt curious. It is a nice product, I would recommend to friends - I have even bought a few for friends during christmas!

I felt well hydrated and I like that it was gentle on my sking. Definitely handy for winter!","Orginally I saw someone use this online so I felt curious. It is a nice product, I would recommend to friends - I have even bought a few for friends during christmas!

I felt well hydrated and I like that it was gentle on my sking. Definitely handy for winter!","Orginally I saw someone use this online so I felt curious. It is a nice product, I would recommend to friends - I have even bought a few for friends during christmas! I felt well hydrated and I like that it was gentle on my sking. Definitely handy for winter!",0.5,259,0.0,0.023166023166023165,Low,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.23,4점,,,"수부지라서 그런지 모르겠지만 쓸때마다 느낌이 달라여
(끈적할때도 있고 아닐때도 있음)
그래서 화장하기 전에 발랐을때도 밀릴때도 있고 아닐때도 있어요ㅠ","수부지라서 그런지 모르겠지만 쓸때마다 느낌이 달라여
(끈적할때도 있고 아닐때도 있음)
그래서 화장하기 전에 발랐을때도 밀릴때도 있고 아닐때도 있어요ㅠ",수부지라서 그런지 모르겠지만 쓸때마다 느낌이 달라여 끈적할때도 있고 아닐때도 있음 그래서 화장하기 전에 발랐을때도 밀릴때도 있고 아닐때도 있어요,1.0,80,0.7875,0.03614457831325301,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.23,5점,,,외국인친구가구매해달라고해서대신구매해주려고샀어요,외국인친구가구매해달라고해서대신구매해주려고샀어요,외국인친구가구매해달라고해서대신구매해주려고샀어요,0.8,25,1.0,0.0,High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.23,5점,"복합성, 쿨톤, 잡티, 미백",한달이상사용,매일 사용하기에 건성한테는 무리고 일주일에 한두번 사용하니 좋아요,매일 사용하기에 건성한테는 무리고 일주일에 한두번 사용하니 좋아요,매일 사용하기에 건성한테는 무리고 일주일에 한두번 사용하니 좋아요,1.0,36,0.8055555555555556,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.22,5점,,,ㅑ댜려재조여태너듀겨챠저더여애너둫요챠누쥬오쳐내주규,ㅑ댜려재조여태너듀겨챠저더여애너둫요챠누쥬오쳐내주규,댜려재조여태너듀겨챠저더여애너둫요챠누쥬오쳐내주규,0.8,25,1.0,0.038461538461538464,High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.22,2점,,한달이상사용,흔적에 효과 1도 없어요ㅜ 그래도 발림성 좋고 수분감 잘 채워줘요,흔적에 효과 1도 없어요ㅜ 그래도 발림성 좋고 수분감 잘 채워줘요,흔적에 효과 1도 없어요 그래도 발림성 좋고 수분감 잘 채워줘요,1.0,35,0.7142857142857143,0.027777777777777776,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.22,5점,,,마무리감이 별로라고들 하셨는데!! 저는 엄청 거슬리는 정도는 아녔어용,마무리감이 별로라고들 하셨는데!! 저는 엄청 거슬리는 정도는 아녔어용,마무리감이 별로라고들 하셨는데! 저는 엄청 거슬리는 정도는 아녔어용,1.0,37,0.7837837837837838,0.05263157894736842,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.22,5점,"건성, 쿨톤, 잡티, 블랙헤드",,민감성은 자극이 있다고 느낄 거 같아요! 효과는 한달 후에 후기로 작성해 볼게요!,민감성은 자극이 있다고 느낄 거 같아요! 효과는 한달 후에 후기로 작성해 볼게요!,민감성은 자극이 있다고 느낄 거 같아요! 효과는 한달 후에 후기로 작성해 볼게요!,1.0,45,0.7111111111111111,0.044444444444444446,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,4점,"트러블성, 가을웜톤, 트러블, 민감성",,좋아하는 유튜버 피부가 몇달사이에 진짜 찐 하얘져서 이제품 발랐다길래 샀는데 일단 며칠지났는데 머르겠슴 나는 비타민 제품이랑 이런 미백제품을 흡수만하고 성능이 발현이 안되나 근데 쫀득제형이라 아침이나 화장전에 바르는건 오바입니다! 좋아요 눌러주세요!,좋아하는 유튜버 피부가 몇달사이에 진짜 찐 하얘져서 이제품 발랐다길래 샀는데 일단 며칠지났는데 머르겠슴 나는 비타민 제품이랑 이런 미백제품을 흡수만하고 성능이 발현이 안되나 근데 쫀득제형이라 아침이나 화장전에 바르는건 오바입니다! 좋아요 눌러주세요!,좋아하는 유튜버 피부가 몇달사이에 진짜 찐 하얘져서 이제품 발랐다길래 샀는데 일단 며칠지났는데 머르겠슴 나는 비타민 제품이랑 이런 미백제품을 흡수만하고 성능이 발현이 안되나 근데 쫀득제형이라 아침이나 화장전에 바르는건 오바입니다! 좋아요 눌러주세요!,1.0,139,0.7769784172661871,0.014388489208633094,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,5점,,,아누아는 항상 잘맞았어서 호기심에 구매해봄 제형은 생각만큼 엄청 꾸덕거리지않아서 좋았구 냄새가 이상한데 엄청 거슬릴정도는 아님,아누아는 항상 잘맞았어서 호기심에 구매해봄 제형은 생각만큼 엄청 꾸덕거리지않아서 좋았구 냄새가 이상한데 엄청 거슬릴정도는 아님,아누아는 항상 잘맞았어서 호기심에 구매해봄 제형은 생각만큼 엄청 꾸덕거리지않아서 좋았구 냄새가 이상한데 엄청 거슬릴정도는 아님,1.0,70,0.8,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,5점,,한달이상사용,촉촉해서 바르고나면 쫀쫀한 느낌까지 들어요 화장잘먹습니당,촉촉해서 바르고나면 쫀쫀한 느낌까지 들어요 화장잘먹습니당,촉촉해서 바르고나면 쫀쫀한 느낌까지 들어요 화장잘먹습니당,1.0,31,0.8387096774193549,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,5점,,,피디알엔만 주구장창 썼는데 요놈 넘 궁금해서 구매 ㅎㅎ 써보고 한달후기 작성하겟슴!,피디알엔만 주구장창 썼는데 요놈 넘 궁금해서 구매 ㅎㅎ 써보고 한달후기 작성하겟슴!,피디알엔만 주구장창 썼는데 요놈 넘 궁금해서 구매 써보고 한달후기 작성하겟슴!,1.0,43,0.7674418604651163,0.06521739130434782,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.21,5점,"건성, 여름쿨톤, 잡티, 트러블",한달이상사용,건조하지도 않고 무난하게 사용할 만 해요. 나쁘지 않음..,건조하지도 않고 무난하게 사용할 만 해요. 나쁘지 않음..,건조하지도 않고 무난하게 사용할 만 해요. 나쁘지 않음.,1.0,31,0.7096774193548387,0.09375,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.20,5점,,재구매,항상 구비해놓고 사용하고 있어요 ㅋㅋ 손이 자주가는 아이에용,항상 구비해놓고 사용하고 있어요 ㅋㅋ 손이 자주가는 아이에용,항상 구비해놓고 사용하고 있어요 손이 자주가는 아이에용,1.0,30,0.8,0.06060606060606061,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.20,5점,,한달이상사용,냄새가 살짝 침냄새 나긴 한데 흔적 없애는 효과는 좋음 자주 써용,냄새가 살짝 침냄새 나긴 한데 흔적 없애는 효과는 좋음 자주 써용,냄새가 살짝 침냄새 나긴 한데 흔적 없애는 효과는 좋음 자주 써용,1.0,36,0.7222222222222222,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.20,5점,,,자극은 없는 것 같고 촉촉해요 바르고 나면은 조금 끈적거리는데 이거 싫어하시는 분들은 좀 안 맞을 것 같아요. 근데 저는 쫀쫀해지는 느낌이라 좋아서 잘 사용하고 있어요,자극은 없는 것 같고 촉촉해요 바르고 나면은 조금 끈적거리는데 이거 싫어하시는 분들은 좀 안 맞을 것 같아요. 근데 저는 쫀쫀해지는 느낌이라 좋아서 잘 사용하고 있어요,자극은 없는 것 같고 촉촉해요 바르고 나면은 조금 끈적거리는데 이거 싫어하시는 분들은 좀 안 맞을 것 같아요. 근데 저는 쫀쫀해지는 느낌이라 좋아서 잘 사용하고 있어요,1.0,93,0.7311827956989247,0.010752688172043012,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.19,5점,,,2번째 구매합니다. 첫번째도 1+1로 샀는데 쓰고 만족도가 높아서 금방 다 쓰고 또 사게 됐어요.,2번째 구매합니다. 첫번째도 1+1로 샀는데 쓰고 만족도가 높아서 금방 다 쓰고 또 사게 됐어요.,2번째 구매합니다. 첫번째도 11로 샀는데 쓰고 만족도가 높아서 금방 다 쓰고 또 사게 됐어요.,1.0,53,0.660377358490566,0.05555555555555555,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.19,5점,,재구매,가벼운 제형이 피부에 빠르게 흡수된다. 끈적임 없이 산뜻한 마무감이 인상적이다. 사용 후 피부가 맑아 보이고 균일해진 느낌을 준다. 자극 없이 편안해 매일 사용하기 좋다. 다른 제품과 함께 사용해도 겉돌지 않는다. 피부 컨디션이 들쭉날쭉할 때 안정감을 준다. 관리 루틴에 자연스럽게 포함된다.,가벼운 제형이 피부에 빠르게 흡수된다. 끈적임 없이 산뜻한 마무감이 인상적이다. 사용 후 피부가 맑아 보이고 균일해진 느낌을 준다. 자극 없이 편안해 매일 사용하기 좋다. 다른 제품과 함께 사용해도 겉돌지 않는다. 피부 컨디션이 들쭉날쭉할 때 안정감을 준다. 관리 루틴에 자연스럽게 포함된다.,가벼운 제형이 피부에 빠르게 흡수된다. 끈적임 없이 산뜻한 마무감이 인상적이다. 사용 후 피부가 맑아 보이고 균일해진 느낌을 준다. 자극 없이 편안해 매일 사용하기 좋다. 다른 제품과 함께 사용해도 겉돌지 않는다. 피부 컨디션이 들쭉날쭉할 때 안정감을 준다. 관리 루틴에 자연스럽게 포함된다.,1.0,163,0.7177914110429447,0.04294478527607362,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,4점,,,유분쏘매니 효과는 잘모르깄노 건성한테 좋을듯 전 지복합성이라 저한테는 쫌 기름졌어여,유분쏘매니 효과는 잘모르깄노 건성한테 좋을듯 전 지복합성이라 저한테는 쫌 기름졌어여,유분쏘매니 효과는 잘모르깄노 건성한테 좋을듯 전 지복합성이라 저한테는 쫌 기름졌어여,1.0,46,0.8043478260869565,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,5점,,"한달이상사용, 재구매",좋아요! 역시 아누아 제품은 믿고 쓰는 것 같아여! 3통째 입니당!,좋아요! 역시 아누아 제품은 믿고 쓰는 것 같아여! 3통째 입니당!,좋아요! 역시 아누아 제품은 믿고 쓰는 것 같아여! 3통째 입니당!,1.0,37,0.6486486486486487,0.08108108108108109,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,5점,,,"일단 트러블이 없어서 세개째 사용중. 바르면 빨리 흡수되고 엄청 촉촉한건 아니라서 로션, 크림 발리줌.","일단 트러블이 없어서 세개째 사용중. 바르면 빨리 흡수되고 엄청 촉촉한건 아니라서 로션, 크림 발리줌.","일단 트러블이 없어서 세개째 사용중. 바르면 빨리 흡수되고 엄청 촉촉한건 아니라서 로션, 크림 발리줌.",1.0,57,0.7192982456140351,0.05263157894736842,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,3점,,한달이상사용,재형이 진짜 별로에요 찐득거리고 못쓰겠어요ㅠㅠ 텁텁해여,재형이 진짜 별로에요 찐득거리고 못쓰겠어요ㅠㅠ 텁텁해여,재형이 진짜 별로에요 찐득거리고 못쓰겠어요 텁텁해여,0.8,28,0.8214285714285714,0.06666666666666667,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,5점,,한달이상사용,완전 추천템입니다! 💗주변친구들한테도 추천하고 다닐만큼 좋아요 :) 이거 다 쓰면 또 살거예요오!!,완전 추천템입니다! 💗주변친구들한테도 추천하고 다닐만큼 좋아요 :) 이거 다 쓰면 또 살거예요오!!,완전 추천템입니다! 주변친구들한테도 추천하고 다닐만큼 좋아요 이거 다 쓰면 또 살거예요오!,1.0,50,0.76,0.058823529411764705,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.18,5점,,,"건성에 좋고 자극없이 순해요
세일해서 저렴하게 구매했어요~!
만족","건성에 좋고 자극없이 순해요
세일해서 저렴하게 구매했어요~!
만족",건성에 좋고 자극없이 순해요 세일해서 저렴하게 구매했어요! 만족,1.0,35,0.7714285714285715,0.05555555555555555,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,"미백때문에 샀는데 효과는 잘 모르겠음,,, 촉촉하긴 해서 건성 복합성에게 ㅊㅊ","미백때문에 샀는데 효과는 잘 모르겠음,,, 촉촉하긴 해서 건성 복합성에게 ㅊㅊ",미백때문에 샀는데 효과는 잘 모르겠음 촉촉하긴 해서 건성 복합성에게,1.0,37,0.7837837837837838,0.11627906976744186,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,배송도 빠르고 제품도 좋아서 만족합니다. 다음에 또 구매할게요.,배송도 빠르고 제품도 좋아서 만족합니다. 다음에 또 구매할게요.,배송도 빠르고 제품도 좋아서 만족합니다. 다음에 또 구매할게요.,1.0,35,0.7428571428571429,0.05714285714285714,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,이 제품은 정말 가성비가 뛰어난 것 같아요. 가격대비 성능 최고입니다.,이 제품은 정말 가성비가 뛰어난 것 같아요. 가격대비 성능 최고입니다.,이 제품은 정말 가성비가 뛰어난 것 같아요. 가격대비 성능 최고입니다.,1.0,39,0.717948717948718,0.05128205128205128,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,포장도 깔끔했고 배송도 빨랐어요. 제품 상태도 아주 양호했어요.,포장도 깔끔했고 배송도 빨랐어요. 제품 상태도 아주 양호했어요.,포장도 깔끔했고 배송도 빨랐어요. 제품 상태도 아주 양호했어요.,1.0,35,0.7428571428571429,0.05714285714285714,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,기존에 쓰던 거랑 비교했을 때 이 제품이 훨씬 괜찮은 느낌이에요.,기존에 쓰던 거랑 비교했을 때 이 제품이 훨씬 괜찮은 느낌이에요.,기존에 쓰던 거랑 비교했을 때 이 제품이 훨씬 괜찮은 느낌이에요.,1.0,36,0.7222222222222222,0.027777777777777776,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,이 제품은 정말 추천할 만한 제품이에요. 재구매 의사 100%입니다.,이 제품은 정말 추천할 만한 제품이에요. 재구매 의사 100%입니다.,이 제품은 정말 추천할 만한 제품이에요. 재구매 의사 100입니다.,1.0,37,0.6486486486486487,0.07894736842105263,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.17,5점,,,이거뭐에요? 왜케 쫀쫀한 거죠? 처음에는 화장 밀릴 거 같은 제형인가 해서 밤에만 발라야지 했는데 화장 전에 조금 레이어드해서 바르니깐 피부가 쫀쫀해져버림… 그냥 화잘먹 피부가 되네요… 꾸준히 바르다보면 미백이나 색소침착 흔적케어에도 좋은 거 같아요,이거뭐에요? 왜케 쫀쫀한 거죠? 처음에는 화장 밀릴 거 같은 제형인가 해서 밤에만 발라야지 했는데 화장 전에 조금 레이어드해서 바르니깐 피부가 쫀쫀해져버림… 그냥 화잘먹 피부가 되네요… 꾸준히 바르다보면 미백이나 색소침착 흔적케어에도 좋은 거 같아요,이거뭐에요? 왜케 쫀쫀한 거죠? 처음에는 화장 밀릴 거 같은 제형인가 해서 밤에만 발라야지 했는데 화장 전에 조금 레이어드해서 바르니깐 피부가 쫀쫀해져버림 그냥 화잘먹 피부가 되네요 꾸준히 바르다보면 미백이나 색소침착 흔적케어에도 좋은 거 같아요,1.0,137,0.7518248175182481,0.02877697841726619,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,한달이상사용,재재구매템이에여 순하고 좋아어 자극도 없음영 ㅎㅎㅎ두통,재재구매템이에여 순하고 좋아어 자극도 없음영 ㅎㅎㅎ두통,재재구매템이에여 순하고 좋아어 자극도 없음영 두통,0.8,27,0.8148148148148148,0.0,High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,,몇달동안꾸준히쓰고있는데 트러블도 없었고 좋아요 또구매예정입니다,몇달동안꾸준히쓰고있는데 트러블도 없었고 좋아요 또구매예정입니다,몇달동안꾸준히쓰고있는데 트러블도 없었고 좋아요 또구매예정입니다,1.0,34,0.8823529411764706,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,한달이상사용,엄마한테 선물로 드렸는데 너무 좋댜요 복숩에도 좋고 미백에도 좋아요,엄마한테 선물로 드렸는데 너무 좋댜요 복숩에도 좋고 미백에도 좋아요,엄마한테 선물로 드렸는데 너무 좋댜요 복숩에도 좋고 미백에도 좋아요,1.0,37,0.7837837837837838,0.0,Very High,"emoji_removed,repeat_normalized,typo_corrected"
[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,세럼,"27,500",2026.01.16,5점,,한달이상사용,"소량만 발라도 충분해서 오래 쓸 수 있어요.
가성비 좋은 세럼이에요.","소량만 발라도 충분해서 오래 쓸 수 있어요.
가성비 좋은 세럼이에요.",소량만 발라도 충분해서 오래 쓸 수 있어요. 가성비 좋은 세럼이에요.,1.0,38,0.7105263157894737,0.05263157894736842,Very High,"emoji_removed,repeat_normalized,typo_corrected"
