날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio
2025.09.28,4점,,,"촉촉하고 톤업이 되는거 같아요
사실 반신 반의 했는데 생각보다 좋아요","촉촉하고 톤업이 되는거 같아요
사실 반신 반의 했는데 생각보다 좋아요",촉촉하고 톤업이 되는거 같아요 사실 반신 반의 했는데 생각보다 좋아요,1.0,38,0.7631578947368421
2025.09.27,2점,"지성, 가을웜톤, 잡티, 트러블",한달이상사용,제 피부에서는 끈적여서 손이 잘 안가요… 꾸준히 사용하다보면 피부가 환해지는 효과는 있는거 같은데 그 외는 잘 모르겠습니다 ㅜ 그래도 샀으니 써야지 하면서 아주 가끔 저녁에민 써요,제 피부에서는 끈적여서 손이 잘 안가요… 꾸준히 사용하다보면 피부가 환해지는 효과는 있는거 같은데 그 외는 잘 모르겠습니다 ㅜ 그래도 샀으니 써야지 하면서 아주 가끔 저녁에민 써요,제 피부에서는 끈적여서 손이 잘 안가요 꾸준히 사용하다보면 피부가 환해지는 효과는 있는거 같은데 그 외는 잘 모르겠습니다 그래도 샀으니 써야지 하면서 아주 가끔 저녁에민 써요,1.0,97,0.7525773195876289
2025.09.25,5점,,,매일 쓰기에 부담스럽지 않고 무난하게 사용할 수 있어 기분이 좋았습니다.,매일 쓰기에 부담스럽지 않고 무난하게 사용할 수 있어 기분이 좋았습니다.,매일 쓰기에 부담스럽지 않고 무난하게 사용할 수 있어 기분이 좋았습니다.,1.0,40,0.75
2025.09.25,4점,,,"촉촉하고 복숭아향이 달달하게 느껴져요
겉도는 것 없이 흡수력 좋아서 잘 애용할 것 같습니당
지금 처음 쓰는거라 한 달뒤에는 미백효과 있었으면 좋겠어용","촉촉하고 복숭아향이 달달하게 느껴져요
겉도는 것 없이 흡수력 좋아서 잘 애용할 것 같습니당
지금 처음 쓰는거라 한 달뒤에는 미백효과 있었으면 좋겠어용",촉촉하고 복숭아향이 달달하게 느껴져요 겉도는 것 없이 흡수력 좋아서 잘 애용할 것 같습니당 지금 처음 쓰는거라 한 달뒤에는 미백효과 있었으면 좋겠어용,1.0,83,0.7590361445783133
2025.09.19,5점,,,어 이거 냄새 너무 좋아요. 복숭아향이 너무 좋고 다른 아누아 세럼이랑 같이 써주고 있는데 브라이트닝 효과는 잘 모르겟네요..,어 이거 냄새 너무 좋아요. 복숭아향이 너무 좋고 다른 아누아 세럼이랑 같이 써주고 있는데 브라이트닝 효과는 잘 모르겟네요..,어 이거 냄새 너무 좋아요. 복숭아향이 너무 좋고 다른 아누아 세럼이랑 같이 써주고 있는데 브라이트닝 효과는 잘 모르겟네요.,1.0,69,0.7246376811594203
2025.09.18,4점,,한달이상사용,자극 없이 순하고요 묽은제형이고 솔직히 이주 썼을 때는 무슨 차이인지 모르겠는데 한달 쓰니까 확실히 밝아졌어요! 톤이 화사 해졌다고 해야 하나?,자극 없이 순하고요 묽은제형이고 솔직히 이주 썼을 때는 무슨 차이인지 모르겠는데 한달 쓰니까 확실히 밝아졌어요! 톤이 화사 해졌다고 해야 하나?,자극 없이 순하고요 묽은제형이고 솔직히 이주 썼을 때는 무슨 차이인지 모르겠는데 한달 쓰니까 확실히 밝아졌어요! 톤이 화사 해졌다고 해야 하나?,1.0,80,0.7375
2025.09.14,5점,,,약간 겨울에쓰면 건조한감이 없지않아 있어 봄여름에 쓰게 좋을꼬 같아요! 이거 바르니 피부가 맑어진 느낌이 들어요! 피부착색이 사라지는거까지는 잘 모르겠네요! 냄새는 좋아용,약간 겨울에쓰면 건조한감이 없지않아 있어 봄여름에 쓰게 좋을꼬 같아요! 이거 바르니 피부가 맑어진 느낌이 들어요! 피부착색이 사라지는거까지는 잘 모르겠네요! 냄새는 좋아용,약간 겨울에쓰면 건조한감이 없지않아 있어 봄여름에 쓰게 좋을꼬 같아요! 이거 바르니 피부가 맑어진 느낌이 들어요! 피부착색이 사라지는거까지는 잘 모르겠네요! 냄새는 좋아용,1.0,95,0.7578947368421053
2025.09.14,5점,,재구매,"아누아 복숭아 세럼은 약간 분홍빛의 맑은 세럼입니다. 복숭아 추출물이 들어있어서인지 약간 달콤한 향이 납니다. 나이아신아마이드도 들어있어 미백에 좋다고 해서 꾸준히 발라보고 있는데, 확실히 얼굴이 밝아진 거 같아서 너무 맘에 듭니다.
아침에는 바르지 않고, 저녁에만 듬뿍 발라주고 있어요.","아누아 복숭아 세럼은 약간 분홍빛의 맑은 세럼입니다. 복숭아 추출물이 들어있어서인지 약간 달콤한 향이 납니다. 나이아신아마이드도 들어있어 미백에 좋다고 해서 꾸준히 발라보고 있는데, 확실히 얼굴이 밝아진 거 같아서 너무 맘에 듭니다.
아침에는 바르지 않고, 저녁에만 듬뿍 발라주고 있어요.","아누아 복숭아 세럼은 약간 분홍빛의 맑은 세럼입니다. 복숭아 추출물이 들어있어서인지 약간 달콤한 향이 납니다. 나이아신아마이드도 들어있어 미백에 좋다고 해서 꾸준히 발라보고 있는데, 확실히 얼굴이 밝아진 거 같아서 너무 맘에 듭니다. 아침에는 바르지 않고, 저녁에만 듬뿍 발라주고 있어요.",1.0,161,0.7391304347826086
2025.09.11,5점,,,보습도 잘 되고 화장 전에 바르면 화장도 잘 먹어서 좋아요 2주 사용했나 피부톤도 조금 밝아진 것 같아요,보습도 잘 되고 화장 전에 바르면 화장도 잘 먹어서 좋아요 2주 사용했나 피부톤도 조금 밝아진 것 같아요,보습도 잘 되고 화장 전에 바르면 화장도 잘 먹어서 좋아요 2주 사용했나 피부톤도 조금 밝아진 것 같아요,1.0,58,0.7068965517241379
2025.09.11,5점,"지성, 가을웜톤, 각질, 블랙헤드",,얘는 냄새 ㄱㅊ해요 아침에 쓰는데 가볍게 숋록 발라 흡수시키기좋아요,얘는 냄새 ㄱㅊ해요 아침에 쓰는데 가볍게 숋록 발라 흡수시키기좋아요,얘는 냄새 해요 아침에 쓰는데 가볍게 숋록 발라 흡수시키기좋아요,1.0,35,0.7714285714285715
2025.09.10,3점,,,엄.. 미백은 잘 모르겠어요 미백은 없는데 톤 만 살짝 밝아지고 요철은 조금 가라앉아요,엄.. 미백은 잘 모르겠어요 미백은 없는데 톤 만 살짝 밝아지고 요철은 조금 가라앉아요,엄. 미백은 잘 모르겠어요 미백은 없는데 톤 만 살짝 밝아지고 요철은 조금 가라앉아요,1.0,47,0.723404255319149
2025.09.10,5점,,,일단 아직 많이 써본건 아니라서 미백은 잘은 모르겠는데 촉촉하고 저한텐 끈적임은 딱히 크지 않아서 나쁘지 않은거 같아요,일단 아직 많이 써본건 아니라서 미백은 잘은 모르겠는데 촉촉하고 저한텐 끈적임은 딱히 크지 않아서 나쁘지 않은거 같아요,일단 아직 많이 써본건 아니라서 미백은 잘은 모르겠는데 촉촉하고 저한텐 끈적임은 딱히 크지 않아서 나쁘지 않은거 같아요,1.0,66,0.7575757575757576
2025.09.09,5점,,,"아이가 사용중인데 저자극에 순해서
좋습니다
강추템 입니다","아이가 사용중인데 저자극에 순해서
좋습니다
강추템 입니다",아이가 사용중인데 저자극에 순해서 좋습니다 강추템 입니다,1.0,31,0.8064516129032258
2025.09.09,5점,,,너무 만족합니다 좋은 상품 구매해서 기분 좋네요 후기보고 구해했는데 진짜 좋습니다,너무 만족합니다 좋은 상품 구매해서 기분 좋네요 후기보고 구해했는데 진짜 좋습니다,너무 만족합니다 좋은 상품 구매해서 기분 좋네요 후기보고 구해했는데 진짜 좋습니다,1.0,45,0.7777777777777778
2025.10.05,5점,,,촉촉해서 화장 전에 쓰면 피부가 잘먹어요 향도 좋고 잘 산거 같아요,촉촉해서 화장 전에 쓰면 피부가 잘먹어요 향도 좋고 잘 산거 같아요,촉촉해서 화장 전에 쓰면 피부가 잘먹어요 향도 좋고 잘 산거 같아요,1.0,37,0.7297297297297297
2025.10.04,4점,"민감성, 가을웜톤, 트러블, 블랙헤드",한달이상사용,향도 좋고 나이아신아마이드가 저한테 너무 잘 맞아서잘 쓰고 있어요,향도 좋고 나이아신아마이드가 저한테 너무 잘 맞아서잘 쓰고 있어요,향도 좋고 나이아신아마이드가 저한테 너무 잘 맞아서잘 쓰고 있어요,1.0,36,0.7777777777777778
2025.09.09,5점,,,확실히 피부톤 개선이 되고 모공에도 효과 있는 거 같아요. 큰 변화라기보단 나빠지지 않게 잘 잡아주는 정도,확실히 피부톤 개선이 되고 모공에도 효과 있는 거 같아요. 큰 변화라기보단 나빠지지 않게 잘 잡아주는 정도,확실히 피부톤 개선이 되고 모공에도 효과 있는 거 같아요. 큰 변화라기보단 나빠지지 않게 잘 잡아주는 정도,1.0,59,0.7288135593220338
2025.09.08,5점,,재구매,"수분감 있는 세럼이고 향이 달콤해서 좋은 세럼
매일 사용하기 좋아요 : )","수분감 있는 세럼이고 향이 달콤해서 좋은 세럼
매일 사용하기 좋아요 : )",수분감 있는 세럼이고 향이 달콤해서 좋은 세럼 매일 사용하기 좋아요,1.0,37,0.7567567567567568
2025.09.07,5점,"지성, 쿨톤, 블랙헤드, 피지과다",한달이상사용,이거 얼굴에 되게 쫀쫀하게 올라가고 좋네요 매끈매끈한 느낌,이거 얼굴에 되게 쫀쫀하게 올라가고 좋네요 매끈매끈한 느낌,이거 얼굴에 되게 쫀쫀하게 올라가고 좋네요 매끈매끈한 느낌,1.0,32,0.78125
2025.09.07,3점,"지성, 여름쿨톤, 잡티, 블랙헤드",,민감성 사지 마셈 바를때마다 피부에 뭐 올라옴 미백엔 효과좋고 요철은 잘 모르겠음,민감성 사지 마셈 바를때마다 피부에 뭐 올라옴 미백엔 효과좋고 요철은 잘 모르겠음,민감성 사지 마셈 바를때마다 피부에 뭐 올라옴 미백엔 효과좋고 요철은 잘 모르겠음,1.0,45,0.7555555555555555
2025.09.06,5점,"건성, 쿨톤, 트러블",한달이상사용,발림이 산뜻하고 끈적임이 없어요. 복숭아빛 톤업이 은은하게 돼서 피부가 맑아 보이는 게 마음에 들어요,발림이 산뜻하고 끈적임이 없어요. 복숭아빛 톤업이 은은하게 돼서 피부가 맑아 보이는 게 마음에 들어요,발림이 산뜻하고 끈적임이 없어요. 복숭아빛 톤업이 은은하게 돼서 피부가 맑아 보이는 게 마음에 들어요,1.0,56,0.75
2025.09.04,5점,"민감성, 쿨톤, 미백, 주름",한달이상사용,복숭아 향이 은은하게 나서 바를 때마다 상큼해요~ 피부도 뽀얘지고 환해져서 거울 볼 때마다 기분 좋아져요,복숭아 향이 은은하게 나서 바를 때마다 상큼해요~ 피부도 뽀얘지고 환해져서 거울 볼 때마다 기분 좋아져요,복숭아 향이 은은하게 나서 바를 때마다 상큼해요 피부도 뽀얘지고 환해져서 거울 볼 때마다 기분 좋아져요,1.0,57,0.7543859649122807
2025.09.04,4점,,,"아직 쟁여둔거라 안써봣지만 후기도 좋구 갠적으로 기대가
많이 되네요 한달 뒤 리뷰에 쏘볼개용 ㅎㅅㅎ","아직 쟁여둔거라 안써봣지만 후기도 좋구 갠적으로 기대가
많이 되네요 한달 뒤 리뷰에 쏘볼개용 ㅎㅅㅎ",아직 쟁여둔거라 안써봣지만 후기도 좋구 갠적으로 기대가 많이 되네요 한달 뒤 리뷰에 쏘볼개용,1.0,51,0.7647058823529411
2025.09.04,5점,,"한달이상사용, 재구매","아누아 복숭아 나이아신아마이드 세럼
흐르는 타입이 아니고 살짝 점성이있는데 바르고나면 깔끔하게 흡수되서 끈적임이 없어서 좋아요
한번발라도 도촉촉해지는데 전 여러번 발라줍니다","아누아 복숭아 나이아신아마이드 세럼
흐르는 타입이 아니고 살짝 점성이있는데 바르고나면 깔끔하게 흡수되서 끈적임이 없어서 좋아요
한번발라도 도촉촉해지는데 전 여러번 발라줍니다",아누아 복숭아 나이아신아마이드 세럼 흐르는 타입이 아니고 살짝 점성이있는데 바르고나면 깔끔하게 흡수되서 끈적임이 없어서 좋아요 한번발라도 도촉촉해지는데 전 여러번 발라줍니다,1.0,96,0.8020833333333334
2025.09.03,5점,,한달이상사용,피부 광채가 생기고 피부결이 많이 좋아졌어요. 게다가 끈적임 없이 피부에 바로 흡수되서 사용감이 너무 좋네요,피부 광채가 생기고 피부결이 많이 좋아졌어요. 게다가 끈적임 없이 피부에 바로 흡수되서 사용감이 너무 좋네요,피부 광채가 생기고 피부결이 많이 좋아졌어요. 게다가 끈적임 없이 피부에 바로 흡수되서 사용감이 너무 좋네요,1.0,60,0.75
2025.09.02,5점,,한달이상사용,왜인지는 모르겠는디 이거쓰고 피부 엄청 좋아졌어요ㅜ!!!!,왜인지는 모르겠는디 이거쓰고 피부 엄청 좋아졌어요ㅜ!!!!,왜인지는 모르겠는디 이거쓰고 피부 엄청 좋아졌어요,0.8,27,0.8148148148148148
2025.09.01,5점,,한달이상사용,첨엔 자극이 있는 거 같아서 뾰루지가 좀 났는데 그냥 꾸준히 써보고싶어서 썼더니 다크서클이 확실히 옅어졌어요 ㅜㅜ 추천합니당 건조해서 크림 꼭 발라주세요,첨엔 자극이 있는 거 같아서 뾰루지가 좀 났는데 그냥 꾸준히 써보고싶어서 썼더니 다크서클이 확실히 옅어졌어요 ㅜㅜ 추천합니당 건조해서 크림 꼭 발라주세요,첨엔 자극이 있는 거 같아서 뾰루지가 좀 났는데 그냥 꾸준히 써보고싶어서 썼더니 다크서클이 확실히 옅어졌어요 추천합니당 건조해서 크림 꼭 발라주세요,1.0,82,0.7682926829268293
2025.09.01,5점,,한달이상사용,"우선 제형은 가볍고 묽은 편이라 로션처럼 쓱 펴 발리는데, 흡수도 빠른 편이에요. 끈적임이 거의 없어서 바로 메이크업 올려도 밀림이 없더라구요","우선 제형은 가볍고 묽은 편이라 로션처럼 쓱 펴 발리는데, 흡수도 빠른 편이에요. 끈적임이 거의 없어서 바로 메이크업 올려도 밀림이 없더라구요","우선 제형은 가볍고 묽은 편이라 로션처럼 쓱 펴 발리는데, 흡수도 빠른 편이에요. 끈적임이 거의 없어서 바로 메이크업 올려도 밀림이 없더라구요",1.0,79,0.7341772151898734
2025.09.01,5점,,,음 막 그렇다할 효과가 엄청 눈에 보이진 않앗지만 피뷰가 맑아지고 보들해지는 느낌?은 읏었어요 근데 막 드라마틱하지는 안음,음 막 그렇다할 효과가 엄청 눈에 보이진 않앗지만 피뷰가 맑아지고 보들해지는 느낌?은 읏었어요 근데 막 드라마틱하지는 안음,음 막 그렇다할 효과가 엄청 눈에 보이진 않앗지만 피뷰가 맑아지고 보들해지는 느낌?은 읏었어요 근데 막 드라마틱하지는 안음,1.0,68,0.75
2025.08.31,5점,,,"미백에 좋다고 샀는데 한달뒤에 다시 올게요
그리고 냄새도 좋고 완전 피부 부들부들해짐
완전 개좋음!! 아기피부 ㅆㄱㄴ","미백에 좋다고 샀는데 한달뒤에 다시 올게요
그리고 냄새도 좋고 완전 피부 부들부들해짐
완전 개좋음!! 아기피부 ㅆㄱㄴ",미백에 좋다고 샀는데 한달뒤에 다시 올게요 그리고 냄새도 좋고 완전 피부 부들부들해짐 완전 개좋음! 아기피부,1.0,60,0.75
2025.08.31,3점,,,미백에 좋다고 해서 산건데 솔직히 말하면 그냥 그래요.. 미백은 다른게 더 좋을 거 같고 촉촉하긴 해요,미백에 좋다고 해서 산건데 솔직히 말하면 그냥 그래요.. 미백은 다른게 더 좋을 거 같고 촉촉하긴 해요,미백에 좋다고 해서 산건데 솔직히 말하면 그냥 그래요. 미백은 다른게 더 좋을 거 같고 촉촉하긴 해요,1.0,56,0.7142857142857143
2025.11.15,3점,,,솔찟히 말해서 효과가 업어여 구냥 화장이 잘 먹는 거 가타서 쓰는 거 같아여,솔찟히 말해서 효과가 업어여 구냥 화장이 잘 먹는 거 가타서 쓰는 거 같아여,솔찟히 말해서 효과가 업어여 구냥 화장이 잘 먹는 거 가타서 쓰는 거 같아여,1.0,42,0.7142857142857143
2025.11.15,5점,,,이거 일주일만 써도 얼굴 하얘지는게 느껴져요. 미백에 좀 한이 있는데.. 써본거 중 얘가 제일 효과 좋앗어요. 착색도 줄여줘요,이거 일주일만 써도 얼굴 하얘지는게 느껴져요. 미백에 좀 한이 있는데.. 써본거 중 얘가 제일 효과 좋앗어요. 착색도 줄여줘요,이거 일주일만 써도 얼굴 하얘지는게 느껴져요. 미백에 좀 한이 있는데. 써본거 중 얘가 제일 효과 좋앗어요. 착색도 줄여줘요,1.0,69,0.7101449275362319
2025.10.11,5점,,,향긋하면서도 과하지 않아 매일 사용하기에 정말 적당합니다.,향긋하면서도 과하지 않아 매일 사용하기에 정말 적당합니다.,향긋하면서도 과하지 않아 매일 사용하기에 정말 적당합니다.,1.0,32,0.78125
2025.10.11,5점,,,기분탓인진 모르겠는데 묘한 복숭아 향기가 나고 바르면 피부가 쫀쫀해져요,기분탓인진 모르겠는데 묘한 복숭아 향기가 나고 바르면 피부가 쫀쫀해져요,기분탓인진 모르겠는데 묘한 복숭아 향기가 나고 바르면 피부가 쫀쫀해져요,1.0,39,0.7948717948717948
2025.10.10,5점,,한달이상사용,"확실히 안색이 좋아져요! 나이아신마이드 고함량은 아닌
거 같은데 쫀쫀해지고 좋아여","확실히 안색이 좋아져요! 나이아신마이드 고함량은 아닌
거 같은데 쫀쫀해지고 좋아여",확실히 안색이 좋아져요! 나이아신마이드 고함량은 아닌 거 같은데 쫀쫀해지고 좋아여,1.0,45,0.7777777777777778
2025.10.10,4점,,한달이상사용,"트러블등 자극은 없지만, 음..뭐랄까 좋은거같지는 않아요ㅠ","트러블등 자극은 없지만, 음..뭐랄까 좋은거같지는 않아요ㅠ","트러블등 자극은 없지만, 음.뭐랄까 좋은거같지는 않아요",1.0,30,0.7666666666666667
2025.10.09,5점,,한달이상사용,아직도 잘쓰고있는데용 솔직히 확실한 미백효과는 잘..모르겟어요 ㅋㅋㅋ 수분충전은 그래도잘되고 냄새가 좋음 잡티는 좀 연해지긴 하더라고요 좀 뽀얘진?느낌임요,아직도 잘쓰고있는데용 솔직히 확실한 미백효과는 잘..모르겟어요 ㅋㅋㅋ 수분충전은 그래도잘되고 냄새가 좋음 잡티는 좀 연해지긴 하더라고요 좀 뽀얘진?느낌임요,아직도 잘쓰고있는데용 솔직히 확실한 미백효과는 잘.모르겟어요 수분충전은 그래도잘되고 냄새가 좋음 잡티는 좀 연해지긴 하더라고요 좀 뽀얘진?느낌임요,1.0,81,0.7901234567901234
2025.08.31,5점,,,"이거는 뭐 그냥저냥 쓰고있어요
향은 일단 매우조음 수분감은 충전 잘되도요
근데 점성이 되게 묽어서( 물 급) 굉장히 잘 흘러내려서 바를때 주의하고 발라야돼요
미백효과는 아직 잘 모르겠네요 흠..흡수는 굿!","이거는 뭐 그냥저냥 쓰고있어요
향은 일단 매우조음 수분감은 충전 잘되도요
근데 점성이 되게 묽어서( 물 급) 굉장히 잘 흘러내려서 바를때 주의하고 발라야돼요
미백효과는 아직 잘 모르겠네요 흠..흡수는 굿!",이거는 뭐 그냥저냥 쓰고있어요 향은 일단 매우조음 수분감은 충전 잘되도요 근데 점성이 되게 묽어서 물 급 굉장히 잘 흘러내려서 바를때 주의하고 발라야돼요 미백효과는 아직 잘 모르겠네요 흠.흡수는 굿!,1.0,111,0.7387387387387387
2025.08.31,5점,,,겨드랑이랑 목에 발라볼려고 가성비좋은데 미백잘되는걸로 골라봤는데 좋은것같음!!얼굴에도 함 발라봤는데 발림성 좋고 더 좋음!,겨드랑이랑 목에 발라볼려고 가성비좋은데 미백잘되는걸로 골라봤는데 좋은것같음!!얼굴에도 함 발라봤는데 발림성 좋고 더 좋음!,겨드랑이랑 목에 발라볼려고 가성비좋은데 미백잘되는걸로 골라봤는데 좋은것같음!얼굴에도 함 발라봤는데 발림성 좋고 더 좋음!,1.0,67,0.7910447761194029
2025.08.30,5점,,,"아누아 어성초 스킨과 함께 쓰는 복숭아 앰플 !
민감한 피부에 딱 맞는 인생템이에요","아누아 어성초 스킨과 함께 쓰는 복숭아 앰플 !
민감한 피부에 딱 맞는 인생템이에요",아누아 어성초 스킨과 함께 쓰는 복숭아 앰플 ! 민감한 피부에 딱 맞는 인생템이에요,1.0,46,0.717391304347826
2025.08.30,5점,,,아누아도 생각보다 좋은제품이 많더라고요 복숭아팩이 좋았어서 이것도 구매해봅니다,아누아도 생각보다 좋은제품이 많더라고요 복숭아팩이 좋았어서 이것도 구매해봅니다,아누아도 생각보다 좋은제품이 많더라고요 복숭아팩이 좋았어서 이것도 구매해봅니다,1.0,43,0.8372093023255814
2025.08.30,5점,"잡티, 트러블",,효과는 모르갰어요 그치만 빨리 마르고 굿굿 좋은듯해요 비싸요,효과는 모르갰어요 그치만 빨리 마르고 굿굿 좋은듯해요 비싸요,효과는 모르갰어요 그치만 빨리 마르고 굿굿 좋은듯해요 비싸요,1.0,33,0.7878787878787878
2025.08.29,5점,,,"무난무난해서 데일리로 사용하기 좋음
그리고 한통 거의 다 사용해갈때 쯤 피부가
맑아졋다는게 느껴짐","무난무난해서 데일리로 사용하기 좋음
그리고 한통 거의 다 사용해갈때 쯤 피부가
맑아졋다는게 느껴짐",무난무난해서 데일리로 사용하기 좋음 그리고 한통 거의 다 사용해갈때 쯤 피부가 맑아졋다는게 느껴짐,1.0,54,0.7777777777777778
2025.08.26,5점,,,"8병째 사용중인데 미백 효과 짱좋아요
한병만사용해도 효과 나타나요 저는 아침루틴에 적용중이에요","8병째 사용중인데 미백 효과 짱좋아요
한병만사용해도 효과 나타나요 저는 아침루틴에 적용중이에요",8병째 사용중인데 미백 효과 짱좋아요 한병만사용해도 효과 나타나요 저는 아침루틴에 적용중이에요,1.0,52,0.7884615384615384
2025.08.25,5점,,,피부 톤이 균일해져서 너무 만족해요. 밝아진 느낌이에요 추천 드려요 ㅎㅎ!!,피부 톤이 균일해져서 너무 만족해요. 밝아진 느낌이에요 추천 드려요 ㅎㅎ!!,피부 톤이 균일해져서 너무 만족해요. 밝아진 느낌이에요 추천 드려요 !,1.0,39,0.717948717948718
2025.08.24,3점,,,미백을 원해서 구매 했던건데 미백이 확실이 되는지 그 기능은 못 봤던 것 같아요 그래서 그냥 보습으로 사용 했는데 촉촉해요! 톤업도 저는 사실 효과를 보지 못했던 것 같어요!,미백을 원해서 구매 했던건데 미백이 확실이 되는지 그 기능은 못 봤던 것 같아요 그래서 그냥 보습으로 사용 했는데 촉촉해요! 톤업도 저는 사실 효과를 보지 못했던 것 같어요!,미백을 원해서 구매 했던건데 미백이 확실이 되는지 그 기능은 못 봤던 것 같아요 그래서 그냥 보습으로 사용 했는데 촉촉해요! 톤업도 저는 사실 효과를 보지 못했던 것 같어요!,1.0,97,0.711340206185567
2025.08.24,5점,"복합성, 잡티, 미백",,아주 만족하며 잘 쓰고 있습니다 재구매 의사 있어요 좋습니다,아주 만족하며 잘 쓰고 있습니다 재구매 의사 있어요 좋습니다,아주 만족하며 잘 쓰고 있습니다 재구매 의사 있어요 좋습니다,1.0,33,0.7575757575757576
2025.08.24,4점,"민감성, 가을웜톤, 트러블, 블랙헤드",,성분이 피부 미백에 좋은성분이라서 잘 맞는것같아요 마음에 들어요,성분이 피부 미백에 좋은성분이라서 잘 맞는것같아요 마음에 들어요,성분이 피부 미백에 좋은성분이라서 잘 맞는것같아요 마음에 들어요,1.0,35,0.8
2025.08.23,4점,,,무난합니다 하얘지진 않지만 누런끼가 줄었어요 꾸준히 바를 생각이에유,무난합니다 하얘지진 않지만 누런끼가 줄었어요 꾸준히 바를 생각이에유,무난합니다 하얘지진 않지만 누런끼가 줄었어요 꾸준히 바를 생각이에유,1.0,37,0.8108108108108109
2025.08.22,4점,,한달이상사용,"미백은 진짜 쬐에ㅔㅔ끔 효고ㅏ 있어요 그냥 안색이 밝아졌다..?
그냥 무난하게 사용하고 있어요 이거 쓰면 트러블이 안 나고 순해서 좋은 거 같아요","미백은 진짜 쬐에ㅔㅔ끔 효고ㅏ 있어요 그냥 안색이 밝아졌다..?
그냥 무난하게 사용하고 있어요 이거 쓰면 트러블이 안 나고 순해서 좋은 거 같아요",미백은 진짜 쬐에끔 효고 있어요 그냥 안색이 밝아졌다 그냥 무난하게 사용하고 있어요 이거 쓰면 트러블이 안 나고 순해서 좋은 거 같아요,1.0,75,0.7333333333333333
2025.08.20,5점,,한달이상사용,막 엄청난 효과는 아직 보지 못했어요… 꾸준히 쓰면 효과가 있겠죠..?,막 엄청난 효과는 아직 보지 못했어요… 꾸준히 쓰면 효과가 있겠죠..?,막 엄청난 효과는 아직 보지 못했어요 꾸준히 쓰면 효과가 있겠죠,1.0,35,0.7428571428571429
2025.08.20,5점,"지성, 겨울쿨톤, 트러블, 모공",한달이상사용,Very good product :) i love anua,Very good product :) i love anua,Very gd product i love anua,0.4,27,0.0
2025.08.19,5점,,한달이상사용,"본인이 민감성 피부라 그런지 쓰고 트러블이 자주 올라오길래 엄마한테 토스함… 엄마는 굉장이 잘쓰셧음
어느날 다 썻다며 또 사달라하심.

피부타입 잘 고려해서 구매하는걸 추천드려요😽","본인이 민감성 피부라 그런지 쓰고 트러블이 자주 올라오길래 엄마한테 토스함… 엄마는 굉장이 잘쓰셧음
어느날 다 썻다며 또 사달라하심.

피부타입 잘 고려해서 구매하는걸 추천드려요😽",본인이 민감성 피부라 그런지 쓰고 트러블이 자주 올라오길래 엄마한테 토스함 엄마는 굉장이 잘쓰셧음 어느날 다 썻다며 또 사달라하심. 피부타입 잘 고려해서 구매하는걸 추천드려요,1.0,97,0.7628865979381443
2025.08.18,5점,,,복숭아 팩 써보고 효과가 미쳐서 세럼으로도 구매해봤어요 너무 좋네용,복숭아 팩 써보고 효과가 미쳐서 세럼으로도 구매해봤어요 너무 좋네용,복숭아 팩 써보고 효과가 미쳐서 세럼으로도 구매해봤어요 너무 좋네용,1.0,37,0.7837837837837838
2025.08.17,3점,"복합성, 여름쿨톤, 각질, 트러블",,"효과 못 봤어여
근데 트러블은 안 나여
그래서 그냥 화장 하기 전 기초 할 때 대충 쓰고 있어여
미백기능 바라는 거면 딴 거 사세여","효과 못 봤어여
근데 트러블은 안 나여
그래서 그냥 화장 하기 전 기초 할 때 대충 쓰고 있어여
미백기능 바라는 거면 딴 거 사세여",효과 못 봤어여 근데 트러블은 안 나여 그래서 그냥 화장 하기 전 기초 할 때 대충 쓰고 있어여 미백기능 바라는 거면 딴 거 사세여,1.0,73,0.684931506849315
