product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,한달이상사용,진정용으로 쓰는데 촉촉해서 좋네요. 어성초 향이 맘에 들어여
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,친구가 추천해줘서 사봤는데 시트지가 핑크핑크하고 효과는 무난한듯요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"복합성, 쿨톤, 잡티, 민감성",,이거 재구매템인데 진짜 제 인생 마스크팩이에요 냄새도 그렇고 넘 좋
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,한달이상사용,아누아 토너 쓰고 잘 썼어서 팩도 써봤는데 잘 썼어요 효과도 좋았던 것 같아요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,되게 화한듯이 차가워서 어라 너무 센가? 안맞는ㄴ건가? 했는데 걍 쿨링감이 좀 대단한 거였고 트러블 없이 잘 썼어요 열감 내리기용
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"건성, 가을웜톤, 잡티, 미백",,아누아 PDRN 세럼을 잘 사용하고 있어서 마스크팩도 구매해 봤어요 데일리로 사용하기에 딱 좋은 마스크팩 😍
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,좋아요 재재구매템입니당!! 만족해요 가격대비 짱이구 너무너무좋아요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,ㅎㅎ 촉촉해서 좋아용 딱 보습용 수분 충전용으로 쓰기 좋아용 쫀쫀해지니 화장전에 써두 안밀릴듯요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"봄웜톤, 트러블, 민감성",,"향도좋ㄱㅗ 효과도 오져여!!
아누아는 마스크팩 맛집임
진짜"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"봄웜톤, 트러블, 민감성",,"엄청 시원해서 붓기뺄때 좋을거같아요
화장전에 사용하면
굳"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"건성, 봄웜톤, 미백, 블랙헤드",한달이상사용,최애 마스크팩이에요 시원하고 순하고 마무리감도 완벽합니당
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"지성, 가을웜톤, 블랙헤드, 모공",한달이상사용,처음사봤는데 피부 맑아지는느낌이라 괜찮았어용 다음에또사보려고요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,한달이상사용,항상 애용하는 상품이에요!! 다음에도 재구매 의사 백프로예용
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,한달이상사용,시트팩은여기꺼만쓰려구요 정제수보다 어성초가더많이들어가고좋음
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,쓰고 다음날이면 피부가 진정되는게 보여서 재구매하구 있어요! 참고로 저는 어성초가 잘 받는 편입미당!
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,재구매,"아누아 좋다고 해서 종루별로 투어중 인데
아직은…
계속투어중!"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"지성, 웜톤, 미백, 각질",,선물 주려고 샀어요. 아누아거가 무난히 좋은거같아요! 전 안써봤지만 좋을 것으로 예상..ㅋㅋㅋ
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,한달이상사용,"필름이 있는 게 번거롭지만 제품이 좋아서 감당 가능햇어요..
근데 시트가 너무 커요ㅜ 어성초도 그렇고 붙일 때 답답해요ㅕㅑㅇ"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"복합성, 봄웜톤, 블랙헤드, 모공",,피부자극없이 순하고 가성비 마스크팩이라 부담없어서 좋아요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"복합성, 쿨톤, 민감성, 홍조",,"홍조있는 수부지 피부인데 진정에 좋고
가라앉는게 보이네요 피부도 시원해집니당"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,"아누아 어성초 진정마스크
세일해서 샀는데 다음에는 몇장 더 사야겠어요
넘 순하고 촉촉해요ㅜㅜ!!"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,재구매,촉촉하고 좋아요 시트가 도톰해서 끝가지 촉촉해서 좋더라구여
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,쿨링감도 좋고 진정도 잘 되서 좋은데 관계자님 보고 계시다면 이마를 조금 더 늘려주세요 .. 일일일팩으로도 완전 좋아요 최고 !!!!
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,한달이상사용,항상 사용하는 제품입니다~~가성비 제일 좋은거 같아요!!
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"복합성, 봄웜톤, 잡티, 미백",한달이상사용,아누아팩은 진짜 시트가 좋아서 계속 쓰게 되는 것 같아요 굿굿
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,"한달이상사용, 재구매",두번째 구매인데 이거 쓰고나서 화장하면 진짜 잘먹는거같아요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"복합성, 가을웜톤",,할인할 때 샀는데 효과 좋아서 만족해요 에센스도 많아서 다음날 쓰기 좋아여
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,"너무좋아요.강추합니다.매우만족
다시구매하고싶네요..추천합니다."
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,인생 마스크팩 될거같아요!! 재구매햇고 어성초랑 가벼운 마스크팩이 잘 맞으시면 진짜 진정잘 되고 즇으실거예여~
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,,"한창 마스크팩 유목민일때 써봤던 제품 중 하나에요
진짜 엄청 시원해요"
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,재구매,종종 사용하는데 이 마스크팩 사용하면 피부가 맑아져서 좋은 것 같아요 그리고 에센스양도 많아서 촉촉했어요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,한달이상사용,이 제품을 쓰고나면 다음날 일어났을때 얼굴 광채가 나고 눈시림도 없어요!
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,4점,,,흔적 케어랑 보습을 한 번에 잡은 느낌　피부가 환해져서 정말 좋아요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,4점,,,흔적 케어랑 톤업 효과가 궁금해서 사봤어요　촉촉하게 잘 맞았으면 좋겠네요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,,재구매,화장하기전에 쓰면 화잘먹 템이라고 어디서 봤어요　보습이 잘 돼서 마음에 들어요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,4점,,,시트가 겔타입이라 밀착도 되고 사용감 좋아요 보습이 되는 느낌이 나요 .
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"민감성, 쿨톤, 트러블",,시트가 진짜진짜 얇아서 좋고 하고 나면 진짜 촉촉해서 좋아요
[단독기획] 아누아 데일리케어 마스크팩 5매 기획 8종(+1매 추가 증정),마스크팩,9500,2026.01.24,5점,"지성, 웜톤, 각질, 민감성",한달이상사용,아누아 세럼 유명한거 아시죠 -? ㅎㅎ 팩이 필요해서 요거 사봤는데 부들부들 너무 괜찮네요
