리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
TP_251102_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,"구매 가치/편의, 수분/유분 밸런스, 제형/사용감, 피부 고민 해결","끈적임/밀림, 미백/광채, 유분/피지, 추천/재구매, 흡수/발림성",4,5점,긍정,4,"광채, 끈적, 만족, 산뜻, 추천, 흡수","지성 피부 추천 끈적임 없이 맑아지는 복숭아 빛 광채 지성 피부라 무겁거나 끈적이는 에센스 타입 토너는 정말 싫어하는데, 이건 의외로 산뜻하게 흡수되어 만족스러웠어요","지성 피부 추천 끈적임 없이 맑아지는 복숭아 빛 광채 지성 피부라 무겁거나 끈적이는 에센스 타입 토너는 정말 싫어하는데, 이건 의외로 산뜻하게 흡수되어 만족스러웠어요. 콧물 제형이라 닦토보다는 흡토두드려 흡수나 토너팩으로 활용했을 때 효과가 더 좋았습니다. 77 복숭아 추출물과 나이아신아마이드 덕분인지, 꾸준히 사용하니 피부 톤이 확실히 맑아지고 칙칙함이 개선되는 느낌! 특히 메이크업 전에 사용하면 피부 결이 매끄러워져서 화장도 잘 먹어요. 은은한 복숭아 향도 기분 좋게 해주는 데일리 미백결 케어템으로 강추합니다!",2.2,"강추, 광채, 끈적, 닦토, 데일리, 만족, 메이크업, 미백, 산뜻, 제형, 추천, 칙칙, 향, 화장, 흡수, 흡토"
TP_251102_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,"구매 가치/편의, 제형/사용감","상황/편의, 흡수/발림성",4,5점,긍정,2,"닦토, 제형, 흡수, 흡토",콧물 제형이라 닦토보다는 흡토두드려 흡수나 토너팩으로 활용했을 때 효과가 더 좋았습니다,"지성 피부 추천 끈적임 없이 맑아지는 복숭아 빛 광채 지성 피부라 무겁거나 끈적이는 에센스 타입 토너는 정말 싫어하는데, 이건 의외로 산뜻하게 흡수되어 만족스러웠어요. 콧물 제형이라 닦토보다는 흡토두드려 흡수나 토너팩으로 활용했을 때 효과가 더 좋았습니다. 77 복숭아 추출물과 나이아신아마이드 덕분인지, 꾸준히 사용하니 피부 톤이 확실히 맑아지고 칙칙함이 개선되는 느낌! 특히 메이크업 전에 사용하면 피부 결이 매끄러워져서 화장도 잘 먹어요. 은은한 복숭아 향도 기분 좋게 해주는 데일리 미백결 케어템으로 강추합니다!",2.2,"강추, 광채, 끈적, 닦토, 데일리, 만족, 메이크업, 미백, 산뜻, 제형, 추천, 칙칙, 향, 화장, 흡수, 흡토"
TP_251102_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,피부 고민 해결,미백/광채,4,5점,긍정,1,칙칙,칙칙함이 개선되는 느낌,"지성 피부 추천 끈적임 없이 맑아지는 복숭아 빛 광채 지성 피부라 무겁거나 끈적이는 에센스 타입 토너는 정말 싫어하는데, 이건 의외로 산뜻하게 흡수되어 만족스러웠어요. 콧물 제형이라 닦토보다는 흡토두드려 흡수나 토너팩으로 활용했을 때 효과가 더 좋았습니다. 77 복숭아 추출물과 나이아신아마이드 덕분인지, 꾸준히 사용하니 피부 톤이 확실히 맑아지고 칙칙함이 개선되는 느낌! 특히 메이크업 전에 사용하면 피부 결이 매끄러워져서 화장도 잘 먹어요. 은은한 복숭아 향도 기분 좋게 해주는 데일리 미백결 케어템으로 강추합니다!",2.2,"강추, 광채, 끈적, 닦토, 데일리, 만족, 메이크업, 미백, 산뜻, 제형, 추천, 칙칙, 향, 화장, 흡수, 흡토"
TP_251102_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,구매 가치/편의,상황/편의,4,5점,보통,0,메이크업,특히 메이크업 전에 사용하면 피부 결이 매끄러워져서,"지성 피부 추천 끈적임 없이 맑아지는 복숭아 빛 광채 지성 피부라 무겁거나 끈적이는 에센스 타입 토너는 정말 싫어하는데, 이건 의외로 산뜻하게 흡수되어 만족스러웠어요. 콧물 제형이라 닦토보다는 흡토두드려 흡수나 토너팩으로 활용했을 때 효과가 더 좋았습니다. 77 복숭아 추출물과 나이아신아마이드 덕분인지, 꾸준히 사용하니 피부 톤이 확실히 맑아지고 칙칙함이 개선되는 느낌! 특히 메이크업 전에 사용하면 피부 결이 매끄러워져서 화장도 잘 먹어요. 은은한 복숭아 향도 기분 좋게 해주는 데일리 미백결 케어템으로 강추합니다!",2.2,"강추, 광채, 끈적, 닦토, 데일리, 만족, 메이크업, 미백, 산뜻, 제형, 추천, 칙칙, 향, 화장, 흡수, 흡토"
TP_251102_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,구매 가치/편의,상황/편의,4,5점,긍정,2,화장,화장도 잘 먹어요,"지성 피부 추천 끈적임 없이 맑아지는 복숭아 빛 광채 지성 피부라 무겁거나 끈적이는 에센스 타입 토너는 정말 싫어하는데, 이건 의외로 산뜻하게 흡수되어 만족스러웠어요. 콧물 제형이라 닦토보다는 흡토두드려 흡수나 토너팩으로 활용했을 때 효과가 더 좋았습니다. 77 복숭아 추출물과 나이아신아마이드 덕분인지, 꾸준히 사용하니 피부 톤이 확실히 맑아지고 칙칙함이 개선되는 느낌! 특히 메이크업 전에 사용하면 피부 결이 매끄러워져서 화장도 잘 먹어요. 은은한 복숭아 향도 기분 좋게 해주는 데일리 미백결 케어템으로 강추합니다!",2.2,"강추, 광채, 끈적, 닦토, 데일리, 만족, 메이크업, 미백, 산뜻, 제형, 추천, 칙칙, 향, 화장, 흡수, 흡토"
TP_251102_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,"구매 가치/편의, 피부 고민 해결","미백/광채, 상황/편의, 추천/재구매",4,5점,긍정,4,"강추, 데일리, 미백, 향",은은한 복숭아 향도 기분 좋게 해주는 데일리 미백결 케어템으로 강추합니다,"지성 피부 추천 끈적임 없이 맑아지는 복숭아 빛 광채 지성 피부라 무겁거나 끈적이는 에센스 타입 토너는 정말 싫어하는데, 이건 의외로 산뜻하게 흡수되어 만족스러웠어요. 콧물 제형이라 닦토보다는 흡토두드려 흡수나 토너팩으로 활용했을 때 효과가 더 좋았습니다. 77 복숭아 추출물과 나이아신아마이드 덕분인지, 꾸준히 사용하니 피부 톤이 확실히 맑아지고 칙칙함이 개선되는 느낌! 특히 메이크업 전에 사용하면 피부 결이 매끄러워져서 화장도 잘 먹어요. 은은한 복숭아 향도 기분 좋게 해주는 데일리 미백결 케어템으로 강추합니다!",2.2,"강추, 광채, 끈적, 닦토, 데일리, 만족, 메이크업, 미백, 산뜻, 제형, 추천, 칙칙, 향, 화장, 흡수, 흡토"
TP_251102_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,제형/사용감,흡수/발림성,2,4점,보통,0,흡수,흡수도 빨리 되고,양이 많아서 좋습니다! 음 그 뭐지 그 나오는 입구 다이소꺼랑 바꿔서 스프레이 형태로 쓰고 있는데 좋아요! 흡수도 빨리 되고 마무리도 쫀쫀하게 되서 화장 하기 전에 사용해요!,0.3,"쫀쫀, 화장, 흡수"
TP_251102_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,제형/사용감,흡수/발림성,2,4점,긍정,1,쫀쫀,마무리도 쫀쫀하게 되서,양이 많아서 좋습니다! 음 그 뭐지 그 나오는 입구 다이소꺼랑 바꿔서 스프레이 형태로 쓰고 있는데 좋아요! 흡수도 빨리 되고 마무리도 쫀쫀하게 되서 화장 하기 전에 사용해요!,0.3,"쫀쫀, 화장, 흡수"
TP_251102_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.02,-,,,구매 가치/편의,상황/편의,2,4점,보통,0,화장,화장 하기 전에 사용해요,양이 많아서 좋습니다! 음 그 뭐지 그 나오는 입구 다이소꺼랑 바꿔서 스프레이 형태로 쓰고 있는데 좋아요! 흡수도 빨리 되고 마무리도 쫀쫀하게 되서 화장 하기 전에 사용해요!,0.3,"쫀쫀, 화장, 흡수"
TP_251103_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.03,-,,,수분/유분 밸런스,보습/속건조,1,5점,긍정,2,촉촉,아니 이거 완전 촉촉하고,아니 이거 완전 촉촉하고 완전 대박임 마스크팩 많이 썼는데그거보다 이게 더 좋음,2.0,촉촉
TP_251103_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.03,-,"지성, 겨울쿨톤, 잡티, 모공",한달이상사용,"수분/유분 밸런스, 피부 자극","보습/속건조, 순함/저자극, 자극/부작용",2,5점,긍정,4,"보습, 순해, 자극, 자극없",자극없이 순해요 보습력이 좋은건 모르겠어요 여름과초가을쯤쓰면 괜찮을거같아요,자극없이 순해요 보습력이 좋은건 모르겠어요 여름과초가을쯤쓰면 괜찮을거같아요,4.0,"보습, 순해, 자극, 자극없"
TP_251103_003,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.03,-,,,구매 가치/편의,상황/편의,1,5점,긍정,1,화장,화장도 잘먹어서,이거 쓰고 확실히 얼굴이 뽀용해지고 하야진게 느껴져용 가볍고 화장도 잘먹어서 좋슴니다,1.0,화장
TP_251103_004,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.03,-,"건성, 여름쿨톤, 잡티, 트러블",,제형/사용감,흡수/발림성,1,5점,긍정,2,쫀쫀,오늘 아침에 한번 써봤는데 피부가 쫀쫀해져서 좋은거 같아요,오늘 아침에 한번 써봤는데 피부가 쫀쫀해져서 좋은거 같아요,2.0,쫀쫀
TP_251103_005,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.03,-,,,제형/사용감,흡수/발림성,2,5점,보통,0,점성,점성 있어서,점성 있어서 좋아요 물처럼 흐르는 토너보다 좀더 보습감이 있는 느낌임,0.5,"보습, 점성"
TP_251103_005,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.03,-,,,수분/유분 밸런스,보습/속건조,2,5점,긍정,1,보습,좋아요 물처럼 흐르는 토너보다 좀더 보습감이 있는 느낌임,점성 있어서 좋아요 물처럼 흐르는 토너보다 좀더 보습감이 있는 느낌임,0.5,"보습, 점성"
TP_251105_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.05,-,"지성, 웜톤, 트러블, 블랙헤드",,구매 가치/편의,상황/편의,2,5점,보통,0,향,향긋하고,향긋하고 사랑스러운 복숭아향이구 마치 제가 어피치가 된 기분이며 촉촉하고 산뜻해요 추천합니당!,0.5,"산뜻, 촉촉, 추천, 향"
TP_251105_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.05,-,"지성, 웜톤, 트러블, 블랙헤드",,구매 가치/편의,상황/편의,2,5점,보통,0,향,사랑스러운 복숭아향이구 마치 제가 어피치가 된 기분이며,향긋하고 사랑스러운 복숭아향이구 마치 제가 어피치가 된 기분이며 촉촉하고 산뜻해요 추천합니당!,0.5,"산뜻, 촉촉, 추천, 향"
TP_251105_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.05,-,"지성, 웜톤, 트러블, 블랙헤드",,수분/유분 밸런스,보습/속건조,2,5점,긍정,1,촉촉,촉촉하고,향긋하고 사랑스러운 복숭아향이구 마치 제가 어피치가 된 기분이며 촉촉하고 산뜻해요 추천합니당!,0.5,"산뜻, 촉촉, 추천, 향"
TP_251105_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.05,-,"지성, 웜톤, 트러블, 블랙헤드",,"구매 가치/편의, 수분/유분 밸런스","유분/피지, 추천/재구매",2,5점,긍정,1,"산뜻, 추천",산뜻해요 추천합니당,향긋하고 사랑스러운 복숭아향이구 마치 제가 어피치가 된 기분이며 촉촉하고 산뜻해요 추천합니당!,0.5,"산뜻, 촉촉, 추천, 향"
TP_251105_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.05,-,,,구매 가치/편의,"가성비/가격, 추천/재구매",1,5점,긍정,4,"가성비, 재구매",좋아요 가성비도 좋고 제품 품질도 뛰어납니다 재구매할것같아요,좋아요 가성비도 좋고 제품 품질도 뛰어납니다 재구매할것같아요,4.0,"가성비, 재구매"
TP_251105_003,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.05,-,,,구매 가치/편의,상황/편의,1,5점,긍정,1,향,향이 뭔가 애매하긴한데 좋음 굿,향이 뭔가 애매하긴한데 좋음 굿. 올영 라픽으로 7천원에 삼,1.0,향
TP_251107_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.07,-,,,제형/사용감,끈적임/밀림,1,4점,긍정,2,끈적,끈적임이 없고,끈적임이 없고 깔끔하게 피부에 밀착을 시켜줘서 아주 좋고 자주 이용할 것 같아요!,1.0,"끈적, 밀착"
TP_251107_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.07,-,,,제형/사용감,흡수/발림성,1,4점,보통,0,밀착,깔끔하게 피부에 밀착을 시켜줘서,끈적임이 없고 깔끔하게 피부에 밀착을 시켜줘서 아주 좋고 자주 이용할 것 같아요!,1.0,"끈적, 밀착"
TP_251108_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.08,-,,,구매 가치/편의,상황/편의,2,5점,보통,0,향,아누아 복숭아 라인 유명하죠 일단 향이 너무 마음에 들고요 그리고,아누아 복숭아 라인 유명하죠 일단 향이 너무 마음에 들고요 그리고 끈적이지 않고 잘 흡수되고 나이아신 함량도 좋아요,0.7,"끈적, 향, 흡수"
TP_251108_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.08,-,,,제형/사용감,끈적임/밀림,2,5점,긍정,2,끈적,끈적이지 않고,아누아 복숭아 라인 유명하죠 일단 향이 너무 마음에 들고요 그리고 끈적이지 않고 잘 흡수되고 나이아신 함량도 좋아요,0.7,"끈적, 향, 흡수"
TP_251108_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.08,-,,,제형/사용감,흡수/발림성,2,5점,보통,0,흡수,잘 흡수되고,아누아 복숭아 라인 유명하죠 일단 향이 너무 마음에 들고요 그리고 끈적이지 않고 잘 흡수되고 나이아신 함량도 좋아요,0.7,"끈적, 향, 흡수"
TP_251109_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.09,-,"민감성, 여름쿨톤, 잡티, 트러블",한달이상사용,"구매 가치/편의, 수분/유분 밸런스","보습/속건조, 상황/편의",2,5점,긍정,1,"촉촉, 향",촉촉하며 향도 조아요,촉촉하며 향도 조아요! 아직 잘쓰구 있어요! 앞으로도 구매하려구요,1.0,"촉촉, 향"
TP_251111_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.11,-,,,구매 가치/편의,상황/편의,1,4점,긍정,1,데일리,그냥 토너느낌 그냥 데일리로 쓰기좋은 토너임,그냥 토너느낌 그냥 데일리로 쓰기좋은 토너임,1.0,데일리
TP_251111_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.11,-,"복합성, 웜톤, 잡티, 미백",,"구매 가치/편의, 수분/유분 밸런스","보습/속건조, 상황/편의",2,5점,긍정,1,"촉촉, 향",촉촉하고 향도 복숭아향나요,일단 양 조절할 수 있게 쏟아져 나오지 않아서 넘 좋아요! 촉촉하고 향도 복숭아향나요!,1.0,"촉촉, 향"
TP_251114_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.14,-,,,구매 가치/편의,상황/편의,3,5점,보통,0,냄새,냄새 너무 좋아윰,냄새 너무 좋아윰! 봉숭아라 핑크핑크하고 귀여워요 이 토너랑 아누아 엠플이랑 같이쓰면 기분이 젛아욤! 자극도 없이 순하고 물같은 제형?이라 쓰기 편해요! 양도 완전 많아서 좋아염,1.5,"냄새, 자극, 제형"
TP_251114_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.14,-,,,"제형/사용감, 피부 자극","자극/부작용, 흡수/발림성",3,5점,긍정,3,"자극, 제형",자극도 없이 순하고 물같은 제형,냄새 너무 좋아윰! 봉숭아라 핑크핑크하고 귀여워요 이 토너랑 아누아 엠플이랑 같이쓰면 기분이 젛아욤! 자극도 없이 순하고 물같은 제형?이라 쓰기 편해요! 양도 완전 많아서 좋아염,1.5,"냄새, 자극, 제형"
TP_251116_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.16,-,"복합성, 봄웜톤, 잡티, 각질",,구매 가치/편의,상황/편의,1,5점,긍정,3,화잘먹,화잘먹 토너임 그리고,화잘먹 토너임 그리고 피부결도 좋아져여 무지개반사우주반사절대반사블랙홀반사자동반사크리스탈반사슈퍼울트라반사흑염룡반사안드로메다반사알래스카반사시베리아허스키반사복사열반사유령반사외계인반사인공지능반사제우스반사리듬에몸을맡기고반사호루스의눈반사,3.0,화잘먹
TP_251117_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.17,-,"민감성, 가을웜톤, 블랙헤드, 홍조",,구매 가치/편의,상황/편의,2,5점,보통,0,팩토,아 진짜 이 토너 팩토하고,아 진짜 이 토너 팩토하고 화장하면 얼굴 열감 싹 내려주고 화장 착붙 최고에요,1.0,"열감, 팩토, 화장"
TP_251117_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.17,-,"민감성, 가을웜톤, 블랙헤드, 홍조",,"구매 가치/편의, 피부 고민 해결","상황/편의, 진정/장벽",2,5점,보통,0,"열감, 화장",화장하면 얼굴 열감 싹 내려주고,아 진짜 이 토너 팩토하고 화장하면 얼굴 열감 싹 내려주고 화장 착붙 최고에요,1.0,"열감, 팩토, 화장"
TP_251117_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.17,-,"민감성, 가을웜톤, 블랙헤드, 홍조",,구매 가치/편의,상황/편의,2,5점,긍정,3,화장,화장 착붙 최고에요,아 진짜 이 토너 팩토하고 화장하면 얼굴 열감 싹 내려주고 화장 착붙 최고에요,1.0,"열감, 팩토, 화장"
TP_251122_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.22,-,,,구매 가치/편의,상황/편의,1,5점,긍정,4,화장,항상 화장하기전에 쓰면 화장 잘 먹어서 너무 좋아요,항상 화장하기전에 쓰면 화장 잘 먹어서 너무 좋아요!,4.0,화장
TP_251124_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.24,-,,,피부 고민 해결,미백/광채,2,5점,보통,0,밝아,정도 있다 보면 안색이 좀 밝아진,간단하게 토너팩 하기 좋은 토너 찾다가 써볼까 싳어서 사서 토너팩했는데 모야 기대한것보다 좋았습니다 토너팩 올리고 5분?정도 있다 보면 안색이 좀 밝아진?느낌이고 피부도 쫀쫀하니 너무 좋아여,1.5,"밝아, 쫀쫀"
TP_251124_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.24,-,,,제형/사용감,흡수/발림성,2,5점,긍정,3,쫀쫀,느낌이고 피부도 쫀쫀하니 너무 좋아여,간단하게 토너팩 하기 좋은 토너 찾다가 써볼까 싳어서 사서 토너팩했는데 모야 기대한것보다 좋았습니다 토너팩 올리고 5분?정도 있다 보면 안색이 좀 밝아진?느낌이고 피부도 쫀쫀하니 너무 좋아여,1.5,"밝아, 쫀쫀"
TP_251125_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.25,-,,,구매 가치/편의,상황/편의,1,5점,보통,0,향,복숭아향이 은은하게 나고,복숭아향이 은은하게 나고 이거 바르고 화장하면 겁나 잘된답니다 추천,1.0,"추천, 향, 화장"
TP_251125_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.25,-,,,구매 가치/편의,"상황/편의, 추천/재구매",1,5점,긍정,2,"추천, 화장",화장하면 겁나 잘된답니다 추천,복숭아향이 은은하게 나고 이거 바르고 화장하면 겁나 잘된답니다 추천,1.0,"추천, 향, 화장"
TP_251129_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.29,-,"중성, 여름쿨톤, 미백, 주름",,구매 가치/편의,가성비/가격,1,5점,긍정,1,가격,블랙프라이데이에 운 좋게 싼 가격에 사게 되었는데,블랙프라이데이에 운 좋게 싼 가격에 사게 되었는데 아주 좋은 상품이군여,1.0,가격
TP_251130_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,수분/유분 밸런스,보습/속건조,2,5점,긍정,1,촉촉,촉촉하고,촉촉하고 아주 좋아요 복숭아좋아해서 써봤는데 아주 만족하는 재품입니당,1.5,"만족, 촉촉"
TP_251130_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,구매 가치/편의,추천/재구매,2,5점,긍정,2,만족,아주 만족하는 재품입니당,촉촉하고 아주 좋아요 복숭아좋아해서 써봤는데 아주 만족하는 재품입니당,1.5,"만족, 촉촉"
TP_251130_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,구매 가치/편의,추천/재구매,2,5점,긍정,3,재구매,벌써 재구매 템이에요,벌써 재구매 템이에요! 이거 없으면 화장을 못하겠어요 화장하기 전에 닥토로 피부결 정리 해주면 진짜 너무너무 촉촉하고 화장이 너무 잘 먹어요! 특히 겨울에 피부 건조하지 않게 예쁜 광 내고 싶으신 분들은 진짜 너무너무 좋아하실 것 같아요,2.5,"건조, 재구매, 촉촉, 화장"
TP_251130_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,"구매 가치/편의, 수분/유분 밸런스","보습/속건조, 상황/편의",2,5점,긍정,2,"촉촉, 화장",이거 없으면 화장을 못하겠어요 화장하기 전에 닥토로 피부결 정리 해주면 진짜 너무너무 촉촉하고,벌써 재구매 템이에요! 이거 없으면 화장을 못하겠어요 화장하기 전에 닥토로 피부결 정리 해주면 진짜 너무너무 촉촉하고 화장이 너무 잘 먹어요! 특히 겨울에 피부 건조하지 않게 예쁜 광 내고 싶으신 분들은 진짜 너무너무 좋아하실 것 같아요,2.5,"건조, 재구매, 촉촉, 화장"
TP_251130_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,구매 가치/편의,상황/편의,2,5점,긍정,3,화장,화장이 너무 잘 먹어요,벌써 재구매 템이에요! 이거 없으면 화장을 못하겠어요 화장하기 전에 닥토로 피부결 정리 해주면 진짜 너무너무 촉촉하고 화장이 너무 잘 먹어요! 특히 겨울에 피부 건조하지 않게 예쁜 광 내고 싶으신 분들은 진짜 너무너무 좋아하실 것 같아요,2.5,"건조, 재구매, 촉촉, 화장"
TP_251130_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,수분/유분 밸런스,보습/속건조,2,5점,긍정,2,건조,특히 겨울에 피부 건조하지 않게 예쁜 광 내고,벌써 재구매 템이에요! 이거 없으면 화장을 못하겠어요 화장하기 전에 닥토로 피부결 정리 해주면 진짜 너무너무 촉촉하고 화장이 너무 잘 먹어요! 특히 겨울에 피부 건조하지 않게 예쁜 광 내고 싶으신 분들은 진짜 너무너무 좋아하실 것 같아요,2.5,"건조, 재구매, 촉촉, 화장"
TP_251130_003,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,한달이상사용,구매 가치/편의,상황/편의,2,5점,보통,0,향,그리고 향과 마무리감이 취향이라서 꾸준히 사용할 것 같습니다,복숭아 토너 큰 효과는 모르겠지만 디자인. 그리고 향과 마무리감이 취향이라서 꾸준히 사용할 것 같습니다! 앰플은 안 맞는 지 좁쌀이 우다다 올라오던데 토너는 잘 맞네요,-0.5,"좁쌀, 향"
TP_251130_003,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,한달이상사용,피부 고민 해결,트러블/모공,2,5점,부정,-1,좁쌀,앰플은 안 맞는 지 좁쌀이 우다다 올라오던데 토너는 잘 맞네요,복숭아 토너 큰 효과는 모르겠지만 디자인. 그리고 향과 마무리감이 취향이라서 꾸준히 사용할 것 같습니다! 앰플은 안 맞는 지 좁쌀이 우다다 올라오던데 토너는 잘 맞네요,-0.5,"좁쌀, 향"
TP_251130_004,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,피부 고민 해결,진정/장벽,1,5점,보통,0,가라앉,한번 나면 잘 안가라앉거든요 이거쓰고,이건에요 피부에 뭐가 진짜 안나는편인데 한번 나면 잘 안가라앉거든요 이거쓰고 바로 들어갓어요 그리고 무엇보다 피부결이 쫀득하게 매끈해져요 이건혁명이야 아누아 비싸기만하고 별로라는 편견을 가지고있었는데 이거 라픽으로 사고 아누아 숭배해요,0.0,가라앉
TP_251130_005,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,피부 고민 해결,진정/장벽,4,5점,보통,0,예민,피부가 예민하고,피부가 예민하고 건성인데 촉촉하고 화장도 안뜨고 순해서 좋아요 세럼써보고 괜찮아서 토너도 주문했는데 괜찮네요,0.5,"순해, 예민, 촉촉, 화장"
TP_251130_005,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,수분/유분 밸런스,보습/속건조,4,5점,긍정,1,촉촉,촉촉하고,피부가 예민하고 건성인데 촉촉하고 화장도 안뜨고 순해서 좋아요 세럼써보고 괜찮아서 토너도 주문했는데 괜찮네요,0.5,"순해, 예민, 촉촉, 화장"
TP_251130_005,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,구매 가치/편의,상황/편의,4,5점,보통,0,화장,화장도 안뜨고,피부가 예민하고 건성인데 촉촉하고 화장도 안뜨고 순해서 좋아요 세럼써보고 괜찮아서 토너도 주문했는데 괜찮네요,0.5,"순해, 예민, 촉촉, 화장"
TP_251130_005,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.11.30,-,,,피부 자극,순함/저자극,4,5점,긍정,1,순해,순해서,피부가 예민하고 건성인데 촉촉하고 화장도 안뜨고 순해서 좋아요 세럼써보고 괜찮아서 토너도 주문했는데 괜찮네요,0.5,"순해, 예민, 촉촉, 화장"
TP_251201_001,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.12.01,-,"민감성, 여름쿨톤, 잡티, 미백",한달이상사용,수분/유분 밸런스,보습/속건조,1,4점,긍정,2,촉촉,촉촉한 토너로 사용해주기 좋은 듯,복숭아수가 맨앞에 있는 제품! 촉촉한 토너로 사용해주기 좋은 듯,2.0,촉촉
TP_251201_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.12.01,-,,한달이상사용,구매 가치/편의,상황/편의,2,5점,보통,0,분사,다이소 안개분사 스프레이 껴서,다이소 안개분사 스프레이 껴서 썻는데 좀 에샌스 제형이라서 그냥 토너패드애 부음,0.0,"분사, 제형"
TP_251201_002,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.12.01,-,,한달이상사용,제형/사용감,흡수/발림성,2,5점,보통,0,제형,좀 에샌스 제형이라서,다이소 안개분사 스프레이 껴서 썻는데 좀 에샌스 제형이라서 그냥 토너패드애 부음,0.0,"분사, 제형"
TP_251202_003,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.12.02,-,,한달이상사용,제형/사용감,끈적임/밀림,1,5점,긍정,1,끈적,마무리감이 살짝 끈적이긴 하지만 좋아용 역시 아누아,마무리감이 살짝 끈적이긴 하지만 좋아용 역시 아누아,1.0,끈적
TP_251202_004,토너,복숭아 나이아신아마이드 에센스 토너 250mL,2025.12.02,-,"건성, 쿨톤, 잡티, 미백",한달이상사용,피부 고민 해결,미백/광채,1,5점,긍정,3,결 개선,피부결 개선에 이만한 없음 이 복숭아 라인이 다 좋아요 진짜,피부결 개선에 이만한 없음 이 복숭아 라인이 다 좋아요 진짜,3.0,결 개선
