product_name,product_type,price,날짜,별점,스킨타입,태그,리뷰내용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.25,5점,"복합성, 봄웜톤, 블랙헤드, 다크서클",,"트러블 들 날것같아요
어성초라서 순하고 bha인게 좋네요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.25,5점,,한달이상사용,이거 좋은 고 같아요 이걸로 폼클렌징 바꾸고 피부 좀 좋아졌어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.25,5점,"복합성, 쿨톤, 각질, 트러블",,아누아 어성초 라인은 다 좋아서 구매해봤어요 좋아요! 2개 들어서 오래쓸수 있을거 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.25,5점,,,"우선 2개입에 구입할 수 있어서 좋았습니다
잘 사용할 것 같아요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.25,5점,,한달이상사용,"이거 디게 순함 근데 화장 잘 지워지는거?는 모르겠음
화장안하고 세수했을때 자극,속당김없이 개운함
근데 그냥 아비브가 순한거 같음"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.24,5점,,,코에 피지 필라멘트 고민있는데 자극 센건 못쓰겠을 때 이거 한 번 써보세요 각질제거 성분 들어가있는거 치고 순함
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.24,5점,,한달이상사용,원래 쓰던 제품이라 또 구매했고 촉촉하고 부드럽게 세안이 되요 씻고 나면 피부가 맨질해요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.24,4점,,재구매,막 확 변화가 크게 느껴지진 않는데 꾸준히 쓰다보면 피부결이 살짝 매끈해지는 것 같아요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.24,5점,,한달이상사용,시간을 두고 사용해보니 처음보다 훨씬 안정적인 흐름이 자리 잡아 만족감이 컸습니다. 복잡한 과정 없이 편하게 이어졌습니다. 반복해 사용해도 편안함이 유지된 점이 좋았습니다.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.24,5점,,,어성초 제품이 원래도 잘 맞아서 이 제품도 잘 쓰고 있어요! 더블 기획이라 양도 넉넉하게 죠습니당
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.24,5점,,재구매,한번 사보고 좋아서 몇통째 비우고 있어용 여드름 피부에 조아여
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,,,"오잉이거왜판매종료지
뽀득뽀득하게닦이는걸원해서샀는데
그렇게뽀독뽀독...가진아니고
근데세정은잘되는듯
구웃
근데어디서많이맡아봤던냄새임
그래서세수할때마다깊생에빠짐어디였을까"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,"복합성, 가을웜톤, 트러블, 모공",한달이상사용,중간 중간 박힌 알갱이가 챠밍 포인트-! 거품도 잘 나고 향도 부담스럽지 않아 잘 쓰는 폼클렌징입니당 이것도 재구매한 아이템이에요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,,한달이상사용,어성초 라인이라 자극도 덜 되고 사용하기 되게 좋았던 것 같네요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,,,사용 초반이여서 아직 잘 모르겠지만 조금만 짜도 거품 잘나구요 세안한뒤에 뽀득뽀득한 느낌없이 부드럽게 세안되는것같아서 좋아요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,,,자극 없으면서 순하고 좋아요! 거품도 퓽성하고 괜찮습니당
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,,,친구집에서 써보고 피부에서 광이 나서 저도 샀어요! 이걸로 세수하면 되게 기분좋아요ㅎㅎㅎ 코가 매끈해져요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,,,"사용한지 얼마되지 않았는데 순하니 좋은거 같아요...
꾸준히 사용해보고 계속 사용할려구요^^"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,"지성, 봄웜톤, 블랙헤드, 모공",한달이상사용,오일이랑 같이 사용해줬는데 이거 두개만 쓰면 속건조? 땡김? 그게 뭔데;;가 되버려..순하고 2차 세안용으로 써서 그런가 잘 씻기는 느낌이에오
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.23,5점,,한달이상사용,제품력좋고 세안후에 많이 건조하지 않는 제품 추천받았는데 순한고 세야하고나면 막 땡기기도않고 좋아요~
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.22,5점,"건성, 봄웜톤",한달이상사용,거품이 부드럽고 풍성하게 나와 세안 시 피부 자극이 적습니다. 세정력은 충분하지만 세안 후에도 당김이 심하지 않아 데일리로 사용하기 좋습니다. 피부를 깔끔하게 정돈해 주는 클렌징폼입니다.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.22,5점,"민감성, 웜톤, 각질, 트러블",한달이상사용,"뽀득한 폼클렌징 입니다
지성피부인 언니에게 선물 했어요
잘 쓰고 있겠지?"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.22,5점,,한달이상사용,드라마틱 효과로 모공이 조여지고 이런건 없지만 세정력은 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.21,4점,,한달이상사용,크게 장점이나 단점이 있다고 생각되지 않으며 무난해요!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.21,5점,,,민감성이라 자극이 약간 있어서 피지 있는 부분만 사용중이에영 각질도 없어지고 좋음!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.21,5점,,,폼클렌징 유목민이였던 제가 아누아를 쓰고 난 후 괭장히 피부가 좋아졌어요..
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.21,5점,,재구매,이 제품만 벌써 4통인가 5통째인데 너무 좋고 그냥 이 제품에 정착할 거예요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.20,5점,,,여드름피부인 아이들이 만족해 합니다.눈에 띄게 좋아지는건 모르겠네요.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.20,5점,,,"클렌징 제품을 바꿔봤는데 아누아 이거 너무 좋아요!
각질제거도 되고 모공도 쫀쫀하게 조여줘서 좋아요!"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.20,5점,,,"트러블에 좋대서 구매 했지만 효과는 딱히 없네요
각질 제거도 되며 자극이 좀 있다는 리뷰가 있어 걱정했는데 민감성임에도 자극이 없었습니다!
각질 제거도 되는진 모르겠어요 가볍게 쓰기 좋아 재구매는 할 생각입니다"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.20,5점,,한달이상사용,자극없이 순한 약산성 원하시면 추천드려요 진정력 세정력 둘 다 괜찮아서 지성인분들이 사용하기에 적합한 거 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.20,3점,,,순하고 각질케어되서 좋음 거품도 잘나서 쓰기 편함 양도 많고 ㄱㅊㄱㅊ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,,좋아요 자극도 없고 좋아요 재구매 할것 같아용!!!!!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,한달이상사용,이거진짜 지성피부 강.추합니다 피지 많은 사람들한테 딱인듯
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,"한달이상사용, 재구매",이거진짜거짓말이아니고 피지가쏙쏙빠짐 오일이면 더 효과가 좋겠지만 나는 이미 여기에 반해서 이걸 계속 재구매해
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,한달이상사용,"바로 세안 중 어성초 성분이 들어간 제품을 꼭 쓰는 편인데
요거는 오전 세안할 때 사용해요
약산성이라 부담 없이 사용 하기 좋습니다"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.18,3점,"복합성, 봄웜톤, 잡티, 미백",한달이상사용,생각보다 별루....ㅠ 광고하는 것만큼 좋진 않아요 아누아 좋아하는데도 별로라서 걍 ㅃㄹ 해치우고 딴 폼클렌징으로 갈아타려고 팍팍 쓰고 있어요.. 성분 특성상 피부가 금방 건조해지는데 바하 있는 것 치고는 각질제거에도 그닥 좋지 않은 것 같고 피부 진정도 잘 몰그ㅔㅅ음 ㅠㅠ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.18,5점,,,"요새 이 클렌징폼 자주 사용하는데
화장도 잘 지워지고 자극도 없어서 넘 좋은 것 같아요! 그리고 작은 뾰루지 홍터 같은 것도 이걸로 세안하고 나니깐 약간 흔적은 지워진 것 같아서 넘 좋아요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.18,5점,,,"데일리로 쓰기 괜찮은 클렌징 폼..
무난합니다 싸게 팔 때 사두면 안 쓰진 않고 계속 써요 솔직히 뭐가 좋은지 바로 알겠거나.. 이런 느낌은 아닌데 그냥 계속 쓰게 됨 완전 무난템"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.18,4점,"민감성, 여름쿨톤, 트러블, 블랙헤드","한달이상사용, 재구매",두번째 구매햇어요 예민한 여드름 피부인데 자극도 없고 조았어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.18,3점,,한달이상사용,ㅠㅠ써보면서 피지가 사라진 느낌이 없어요 세안하고나서도 뭔가 찝찝한 기분이에요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.18,5점,"민감성, 봄웜톤, 미백, 주름",,지인이 폼클렌징 유목민이라 추천해서 선물용으로 구매했는데 맘에들어해서 다행이에용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.17,5점,"건성, 웜톤",한달이상사용,"되게 순하구요 알겡이 같은게 있어서 잘 씻기는 듯하네용
오일이랑 같이 쓸 제품 찾다가 요거 샀는뎅 좋았구 건성인데도 건조하지 않구 좋았어용"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.17,5점,,재구매,"피부자극 없이지 피지와 미세먼지 까지 싹다~
깔끔히 정리되니 너무 좋아요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.17,5점,,한달이상사용,"여러번 비비지 않고도 거품 잘 나고 피부자극 없이
깨끗이 정리되요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.17,5점,,한달이상사용,세안을 한 직후의 막 땡기지 않아서 좋아요. 향도 괜찮고 세정력도 좋아요.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.16,5점,,,"너무 맘에 들어서 3개더 구매했어요.
매장에는 아직.있던데...앱에는 품절로 뜨네요
매장에 있어서 쟁여두었어요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.16,5점,,,"폼클렌징은 아누아만 쓰는중 ㅜㅜ
피지 잡는거 좋은거같습니다"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.16,5점,"지성, 웜톤, 잡티, 미백",,이거는 계속 재구매하는 템인데 자극없고 깔끔하게 지워져요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.16,4점,"복합성, 봄웜톤, 잡티, 미백",,직원분 추천으로 구매했어요 더 써봐야 알겠지만 세정력도 좋고 모공이 좀 비워진 느낌..? 저는 되게 만족하며 쓰고 있습니다! 저녁세안제로 ㅊㅊ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.16,5점,,,굿굿 잘은 모르겠는데 좋은거같아요!! 그래도 약간 향기가 별로..
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.16,5점,,,"아누아 클렌징 폼이 좋다는 말 많이 듣기도 하고, 남자친구가 면도 후에 나는 트러블을 많이 신경쓰는데 이 클렌징 폼이 좋다는 말 또한 들어서 구매하게 되었어요! 사용한 후 확실히 피부가 좋아졌다는 말을 들어서 효과 좋은 것 같아요! 제가 봐도 확실히 전보다 많이 트러블이 줄어든게 보이기도 하구요👍"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.16,5점,,,좋아용 잘맞는거같아서 쭉 쓰려고요 기획인줄은 몰랐는데 야르!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.15,3점,"중성, 봄웜톤, 미백, 각질",한달이상사용,건성한테는 좀 건조함 이상하게 요거 쓰면 얼굴에 빨갛게 뭐가 올라오려고해서 동생줬는데 동생은 또 좋다고 절씀.. 아누아의 선택을 받지 못했은..
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.15,5점,"복합성, 잡티, 각질",한달이상사용,무난하게 잘 사용하고 있어요~ 아누아 제품들은 항상 평타 이상이라서 ㅎㅎ 이 제품도 무난하게 잘 쓰고 있습니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.15,5점,,,정말 그냥 아무거나 산건데 노무 좋아요 사세요 사용하세요!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.15,5점,,한달이상사용,제품 생각보다 너무 마음에 들어서 재구매하려구요ㅎㅎㅎㅎ제품 좋아용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,5점,,한달이상사용,폼클렌징 진짜 유목민이라 여러군데 이것저것 많이 써봤는데 여러 방면으로 평타 이상하는건 이게 1등이고 지성인 저에게 폼클템 2등정도 하는것같숩니다 굿굿
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,3점,,,"세정력은 좋은 것 같지만
피지제거에 효과가 있는지는 잘 모르겠어요...."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,5점,,한달이상사용,이 제품을 사용해보니깐 피지 잘 빠지고 부드러운거 같아서 만족입니더
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,5점,,,아누아 클렌징폼 최고예요!! 이 제품만 계속 쓰게 됩니다ㅜㅜ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,5점,"복합성, 웜톤, 주름, 각질",한달이상사용,"자극없이 잘 사용하고있어요
클렌징도 잘되고 잘 씻겨져나사요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,5점,"복합성, 여름쿨톤, 블랙헤드, 모공",,항상 많이 사용하는거예요 제 정착 클랜징펌입니다!! 확실히 쓰는이유가있어요 ㅎ헤
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,4점,,,"가격이 저렴하고, 손이 자주가는 제품이라 자주 사용 합니다."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,3점,,,여드름에 좋다는 후기보고 한번 구매해봤어요 효과 있음 좋겠네요 더 사용해봐야할 거 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.14,5점,,한달이상사용,몇 번째 재구매하는 건지 모를 정도로 다 떨어지기 전에 구매하는 아이템입니다!! 앞으로도 계속 사용할 거 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.13,5점,"건성, 여름쿨톤, 잡티, 주름",한달이상사용,진짜너무좋아요제발사세요 아니그냥사지마세요저만쓸래요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.13,5점,,한달이상사용,엄청 부드럽고 조밀한 거품이 나는데 깔끔하게 클렌징 돼서 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,한달이상사용,지성이 쓰기 좋고 어성초 성분이 저랑 잘 맞아서 쓰기 좋아요!ㅜ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,한달이상사용,잘 지워지는데 자극도 없고 향도 거의 없어서 만족스러운 제품입니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,,아누아 제품들 다 너무 좋은 거 같아요!! 폼클렌징 1+1 기획 너무 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,재구매,아누아 어성초 라인 성분이 잘 맞아서 폼 클렌징도 구매해봤는데 역시나 잘 맞아서 계속 사용하고 있습니다!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,,아누아 오일이랑 같이 사용하면 세정력이 더 좋다고 해서 같이 샀는데 잔여물 없이 잘 씻기는것 같아아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.19,5점,,,"뽀득한 폼은 세안 후에 너무 당겨서 안 좋아하는데, 이건 마무리감이 진짜 독특해요. 미끌거리는 것 같으면서도 씻어내면 세상 개운해요. 특히 코 쪽 피지 정리가 잘 되는지 만져보면 매끈해서 신기하네요. 어성초라 그런지 피부도 진정되는 것 같고 건성인 저한테도 너무 잘 맞아요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.18,5점,,재구매,"알갱이 같은 게 들어있어서 스크럽 느낌나고 좋아요
클렌징 오일 후 2차 세안용으로 사용하고 있어요!
비플레인 거랑 좀 비슷한데 뭔가 다른느낌이에요
뭔지는 말로 설명할 순 없지만... 뭔가 다른 느낌??"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.12,5점,,,거품이 잘 나서 너무 좋았고 믿고 쓰는 아누아임 세정력 좋고 항상 손이 많이 가는 제품이다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.12,5점,,한달이상사용,뽀득뽀득하게 잘 씻깁니다 클렌징폼 중에 씻고나면 촉촉해져요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.12,5점,,,자극없이 순해서 좋아요 확실히쓰고 나면 피부가 깔끔히 정리되는거 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,5점,"건성, 가을웜톤",,2차 세안에 좋았어요 저는 1차 세안할땐 별로 세척이 안 되어 좀 그랬네요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,5점,,재구매,너무너무 맘에 들고 피부도 더 맑아지는것 같아..계석 구매하고싶은.제품이예요.성분도 좋은거 같아서 믿고 쓰는.제품입니다.감사합니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,5점,,재구매,조금 사용해도 거품도 마니 나오고 각질제거도 잘되어서 너무 만족하는 제품이예요.다른거 사용하다가 좋아서 2개더 쟁여두었어요 좋은제품 감사합니다.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,4점,"복합성, 겨울쿨톤, 미백, 트러블",한달이상사용,알갱이 때문에 민감성은 좀 아플수도 저는 마음에 들고 잘 닦이는 기븐
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,5점,,,부드럽게 잘 닦이고 자극이없어요. 피부가 조금더 매끄러워졌어요.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,5점,,,"여드름성 아들에게 좋은것 같아요.
세정력이 좋고 세정후에도 촉촉하다고 합니다."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,4점,,한달이상사용,진쩌 잘 사용하고 있어요 약간 폼에 갈색 알갱이가 있는데 각질도 조금 정리해주는것 같고 확실히 피부가 좋아진게 느껴져요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,4점,,,"전에 작두콩 클렌징폼을 썼었는데 너무 뻑뻑해서 튜브에서 짜는것도 힘들었어요. 얼굴에 그다지
클렌징이 잘되는지도 의문. 올리브영에서 세일할때 구입하기는 했는데 매번 비싸고 세일때도 비싸고 용량도 얼마 안들고. 클렌징폼을 바꿔봐야겠다 마음먹고 구입했습니다. 아누아 예전에 써보고 좋아서 구입했어요. 한달 정도 써보고 리뷰 다시
달아볼게요."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,5점,"건성, 쿨톤",,하 이거 개좋아요 진짜 아누아 크림이랑 같이 쓰면 ㄹㅈㄷ 피부 개좋아보임여ㄷㄷ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.11,5점,,,"아누아 어성초 피지쏙 모공 폼은 피부 자극 없이도 모공 속 노폐물을 깨끗하게 정리해주는

진짜 “쏙 클렌징템”이에요 💧

세안 후에도 당기지 않고 촉촉하게 마무리되며 만족도가 높아 추천드려요!"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.10,4점,,,아주 잘 쓰고 있습니다..진짜진짜 좋음 강추!!!!!!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.10,5점,,한달이상사용,일단 클렌징폼 투유의 뽀득뽀득함이 없어서 좋고 각질 제거가 잘 돼요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.10,4점,,한달이상사용,거품 잘나고 잘 쓰고있어요 피지가 사라지는거 같진 않은데 그냥 무난히 쓰고있여요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.10,5점,"민감성, 봄웜톤","한달이상사용, 재구매",너무 좋아서 매번 재구매 중이에요 다음에도 또 구매할게요! 자극없이 순하고 너무 좋습니다 세정력도 좋아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.10,3점,,한달이상사용,"할인해서 저렴하게 구입할 수 있었어요
저한테는 잘 맞아서 자주 사용해요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.10,2점,"지성, 웜톤, 잡티, 주름",,친구가 추천해줘서 샀는데 제 피부가 너무 예민해서 그런지 맞지 않아요. 피부에 따라 다른것 같아용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.10,5점,,한달이상사용,돌고돌아 다시 이걸로 정착하려고요 ㅎㅎ 젤 부드러워 요 ㅎㅎ
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.10,5점,"지성, 블랙헤드, 모공",,안산 사람은 있지만 한번 산 사람은 없다는 아이템 추천드립니다!
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.09,5점,"지성, 여름쿨톤, 트러블, 블랙헤드",한달이상사용,"극지성 피부라서 그런지 뽀득한 세정감을 원했던 저로서는 좀 부족함이 있었어요.
메이크업 지우는 용도로는 세정력이 약하다 느꼈지만 데일리하게 쓰기엔 만만하고 좋아요.
피지가 쏙 빠지...나? 잘 모르겠어요. 각질은 피부에 큰 부담 없이 잘 제거해주는 거 같긴 해요."
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.09,4점,,,솔직히 일반 클랜징폼이랑 다를게 뭔지 모르겠음 그래서 무난하게 쓸 수 있는 것 같음 근데 얼굴이 뽀드득 거릴 만큼 유분을 빼앗지는 않음
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.09,5점,"건성, 겨울쿨톤, 잡티, 탄력",,제가 쓰는건 아닌데 좋다고 해서 남자친구 사줬어요! 극지성인데 뭐 나는거 없이 편하게 데일리로 잘 쓴다고 합니다
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.09,5점,"건성, 가을웜톤, 잡티, 각질",한달이상사용,깔끔뽀득하게 씻기는 느낌입니다! 여드름성 피부에 추천해용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.09,5점,,한달이상사용,싸게 잘 산 것 같아요 조아여 여드름 피부가 사용하면 좋을 것 같어요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.09,5점,,한달이상사용,예민하고 수부지인 피부인 저도 꾸준히 쓸수있는만큼 순하고 자극없는 클렌징폼 ..🙈
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.09,5점,,,"거품도 잘나고 좋아요
잘쓸께요
미니 샘플도 있어서 좋았어요"
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.08,4점,,한달이상사용,꾸준히 써봐야 알거 같은데 일단은 폼클로 잘 사용중입니다 굿
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.08,5점,"복합성, 겨울쿨톤, 트러블, 블랙헤드","한달이상사용, 재구매",이 제품 광고 안 할 때부터 진짜 꾸준히 쓰고 있어요 그정도로 좋아요 저는 아누아라는 브랜드를 어성초 토너로 입문했는데 지금은 클렌징 폼 아주 잘 써용
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.08,3점,,한달이상사용,향은 조금만 짜면 어느정도 적응해서 괜찮은거 같아요 미니도 있어 여행가서 잘 쓸것 같아요
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.08,5점,,"한달이상사용, 재구매",효과가 있는 것 같습니다.꾸준히 사용하겠습니다.재구매 의향 있습니다.
아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,클렌징폼,"23,900원",2026.01.08,5점,,,이 제품을 알고 제 인생이 바꼈습니다 진짜 순하고 이제 이 폼 말고 다른 브랜드의 폼을 쓰면 피부가 바로 반응을 해버랴요 진짜 최고
