리뷰ID,제품군,제품명,날짜,가격,스킨타입,태그,대분류,소분류,정보밀도(대분류수),별점,긍부정,감성점수,매칭키워드,추출문장,clean_text,리뷰_평균점수,전체_매칭키워드
FC_250801_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.01,"23,900원",,,피부 자극,순함/저자극,1,5점,긍정,1,순한,순한데 세정력도 좋고 거품이 잘나서 지금 잘 쓰고 있어요,순한데 세정력도 좋고 거품이 잘나서 지금 잘 쓰고 있어요!,1.0,순한
FC_250802_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,한달이상사용,"수분/유분 밸런스, 피부 자극","유분/피지, 자극/부작용",2,5점,긍정,2,"산뜻, 자극",뽀득하고 산뜻해서 좋아요 알갱이가 크게 자극적이지도 않아요,뽀득하고 산뜻해서 좋아요 알갱이가 크게 자극적이지도 않아요,2.0,"산뜻, 자극"
FC_250802_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,한달이상사용,구매 가치/편의,추천/재구매,1,5점,긍정,3,재구매,광고에 혹해서 한 번 사봤다 재구매햇어요,광고에 혹해서 한 번 사봤다 재구매햇어요. 좋네요. 세일 자주 해주세요,1.5,"세일, 재구매"
FC_250802_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,한달이상사용,구매 가치/편의,가성비/가격,1,5점,보통,0,세일,세일 자주 해주세요,광고에 혹해서 한 번 사봤다 재구매햇어요. 좋네요. 세일 자주 해주세요,1.5,"세일, 재구매"
FC_250802_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,,구매 가치/편의,추천/재구매,1,5점,긍정,3,재구매,재구매할거예요,클렌징오일이랑 같이 샀는데 진짜 조은거같아요 다써가서 재구매할거예요,3.0,재구매
FC_250802_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,재구매,피부 고민 해결,"진정/장벽, 트러블/모공",1,5점,부정,-5,"예민, 트러블",피부 예민해서 가끔 안맞는 클렌징 쓰면 트러블 엄청 올라오거든요,이건 넘 좋아요. 피부 예민해서 가끔 안맞는 클렌징 쓰면 트러블 엄청 올라오거든요. 이건 괜찮았어요.,-5.0,"예민, 트러블"
FC_250802_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,,피부 자극,"순함/저자극, 자극/부작용",1,5점,긍정,3,"자극, 자극없",피부에자극없이 지워져요,중학생딸과 같이 사용하고있는데 깨끗하게 마무리되고 씻고나면 피부가 뽀득뽀득해요 알갱이같은게있는데 피부에자극없이 지워져요,3.0,"자극, 자극없"
FC_250802_008,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,,수분/유분 밸런스,유분/피지,2,2점,보통,0,피지,피지 고민으로 샀는데,피지 고민으로 샀는데 세정력이 그렇게 좋지는 않은 거 같음 옆동네 파랭이는 화장을 지우면 지워진 느낌이 나는데 얘는 지워지긴 한건가? 라는 생각이 강하게 들고 그렇다고 피지가 없어지는 거 같지도 않음,0.3,"피지, 화장"
FC_250802_008,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,,구매 가치/편의,상황/편의,2,2점,긍정,1,화장,세정력이 그렇게 좋지는 않은 거 같음 옆동네 파랭이는 화장을 지우면 지워진 느낌이 나는데,피지 고민으로 샀는데 세정력이 그렇게 좋지는 않은 거 같음 옆동네 파랭이는 화장을 지우면 지워진 느낌이 나는데 얘는 지워지긴 한건가? 라는 생각이 강하게 들고 그렇다고 피지가 없어지는 거 같지도 않음,0.3,"피지, 화장"
FC_250802_008,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.02,"23,900원",,,수분/유분 밸런스,유분/피지,2,2점,보통,0,피지,피지가 없어지는 거 같지도 않음,피지 고민으로 샀는데 세정력이 그렇게 좋지는 않은 거 같음 옆동네 파랭이는 화장을 지우면 지워진 느낌이 나는데 얘는 지워지긴 한건가? 라는 생각이 강하게 들고 그렇다고 피지가 없어지는 거 같지도 않음,0.3,"피지, 화장"
FC_250803_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.03,"23,900원","건성, 봄웜톤, 미백, 각질",,피부 고민 해결,트러블/모공,2,4점,긍정,3,모공,인스타 광고에 모공에 엄청 효과좋다고,인스타 광고에 모공에 엄청 효과좋다고 광고해서 사봤는데 잘모르겠고 그냥 완전 무난해요 알갱이도 자극없는 알갱이라 각질제거 효과는 잘 모르겠는데 순해서 그냥 무난하게 씁니당,2.0,"모공, 순해, 자극, 자극없"
FC_250803_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.03,"23,900원","건성, 봄웜톤, 미백, 각질",,피부 자극,"순함/저자극, 자극/부작용",2,4점,긍정,2,"자극, 자극없",그냥 완전 무난해요 알갱이도 자극없는 알갱이라 각질제거 효과는 잘 모르겠는데,인스타 광고에 모공에 엄청 효과좋다고 광고해서 사봤는데 잘모르겠고 그냥 완전 무난해요 알갱이도 자극없는 알갱이라 각질제거 효과는 잘 모르겠는데 순해서 그냥 무난하게 씁니당,2.0,"모공, 순해, 자극, 자극없"
FC_250803_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.03,"23,900원","건성, 봄웜톤, 미백, 각질",,피부 자극,순함/저자극,2,4점,긍정,1,순해,순해서,인스타 광고에 모공에 엄청 효과좋다고 광고해서 사봤는데 잘모르겠고 그냥 완전 무난해요 알갱이도 자극없는 알갱이라 각질제거 효과는 잘 모르겠는데 순해서 그냥 무난하게 씁니당,2.0,"모공, 순해, 자극, 자극없"
FC_250803_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.03,"23,900원",,,수분/유분 밸런스,유분/피지,1,4점,부정,-1,"기름, 번들",확실히 번들번들하게 기름 올라오는건은 좀 줄은것 같어요,아직 조금밖에 안써봐서 모르겠긴한데 확실히 번들번들하게 기름 올라오는건은 좀 줄은것 같어요,-1.0,"기름, 번들"
FC_250803_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.03,"23,900원",,,수분/유분 밸런스,유분/피지,1,4점,긍정,1,피지,아직까지 피지에 좋은지는 잘 모르겠다,bha라 가끔씩 시용하고 있는데 아직까지 피지에 좋은지는 잘 모르겠다,1.0,피지
FC_250804_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,피부 고민 해결,트러블/모공,1,5점,긍정,1,여드름,사춘기 아이들이라 여드름에 좋은것같아요,아이들과 같이사용합니다. 사춘기 아이들이라 여드름에 좋은것같아요. 세정력이 좋고 뽀득합니다.,1.0,여드름
FC_250804_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,구매 가치/편의,추천/재구매,1,5점,긍정,1,만족,아누아 스킨케우 제품 다 만족이라서,아누아 스킨케우 제품 다 만족이라서 사봤는데 무난하고 순하니 좋은거같아오,1.0,만족
FC_250804_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,구매 가치/편의,가성비/가격,1,5점,보통,0,세일,세일도하고,구달 클렌징폼 쓰다 다 써서 올리브영 상품권으로 구매했어요 평소에 아누아 토너 써본기억이 잚맞은거 같아서 클렌징폼 순하겠지 하고 사봤는데 세일도하고 증정품 작은것도 주고 가성비 좋아요 좀더 써보고 잘맞으면 재구매 할게요,1.0,"가성비, 세일, 재구매, 증정"
FC_250804_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,구매 가치/편의,가성비/가격,1,5점,보통,0,증정,증정품 작은것도 주고,구달 클렌징폼 쓰다 다 써서 올리브영 상품권으로 구매했어요 평소에 아누아 토너 써본기억이 잚맞은거 같아서 클렌징폼 순하겠지 하고 사봤는데 세일도하고 증정품 작은것도 주고 가성비 좋아요 좀더 써보고 잘맞으면 재구매 할게요,1.0,"가성비, 세일, 재구매, 증정"
FC_250804_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,구매 가치/편의,가성비/가격,1,5점,긍정,1,가성비,가성비 좋아요 좀더 써보고,구달 클렌징폼 쓰다 다 써서 올리브영 상품권으로 구매했어요 평소에 아누아 토너 써본기억이 잚맞은거 같아서 클렌징폼 순하겠지 하고 사봤는데 세일도하고 증정품 작은것도 주고 가성비 좋아요 좀더 써보고 잘맞으면 재구매 할게요,1.0,"가성비, 세일, 재구매, 증정"
FC_250804_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,구매 가치/편의,추천/재구매,1,5점,긍정,3,재구매,잘맞으면 재구매 할게요,구달 클렌징폼 쓰다 다 써서 올리브영 상품권으로 구매했어요 평소에 아누아 토너 써본기억이 잚맞은거 같아서 클렌징폼 순하겠지 하고 사봤는데 세일도하고 증정품 작은것도 주고 가성비 좋아요 좀더 써보고 잘맞으면 재구매 할게요,1.0,"가성비, 세일, 재구매, 증정"
FC_250804_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,한달이상사용,수분/유분 밸런스,유분/피지,1,3점,보통,0,피지,피지가 줄어들었다고는 잘 못 느꼈어요 그래도 사용하고,거품이 엄청 잘 나요 솔직히 사용하고 피지가 줄어들었다고는 잘 못 느꼈어요 그래도 사용하고 나서 당기는 건 없고 세정력도 좋아요,0.0,피지
FC_250804_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,"수분/유분 밸런스, 피부 고민 해결","유분/피지, 트러블/모공",2,5점,부정,-1,"좁쌀, 피지",이 제품만 쓰면 제 미쳐 돌아버린 피지들과 좁쌀들이 싹 정리가 돼서,이 제품만 쓰면 제 미쳐 돌아버린 피지들과 좁쌀들이 싹 정리가 돼서 항상 구매해요 아누아 어성초 패드도 좋은데 이건 더 좋아요,-1.0,"좁쌀, 피지"
FC_250804_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,"제형/사용감, 피부 자극","자극/부작용, 흡수/발림성",5,5점,부정,-2,"부드럽, 자극",거품이 정말 부드럽고 조밀해서 세안할 때 자극이 덜해요,"거품이 정말 부드럽고 조밀해서 세안할 때 자극이 덜해요. 뽀득한 세정감이 있으면서도 당김 없이 촉촉하게 마무리돼서 아침저녁으로 사용하기 좋았습니다. 특히 피지와 모공 케어에 효과적인 느낌이었고, 사용 후 피부결이 매끈하게 정리돼요. 향도 은은한 어성초 향이라 자극적이지 않고 순해서 재구매 의사 있습니다.",1.7,"당김, 모공, 부드럽, 순해, 자극, 재구매, 촉촉, 피지, 향"
FC_250804_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,수분/유분 밸런스,보습/속건조,5,5점,긍정,3,"당김, 촉촉",뽀득한 세정감이 있으면서도 당김 없이 촉촉하게 마무리돼서,"거품이 정말 부드럽고 조밀해서 세안할 때 자극이 덜해요. 뽀득한 세정감이 있으면서도 당김 없이 촉촉하게 마무리돼서 아침저녁으로 사용하기 좋았습니다. 특히 피지와 모공 케어에 효과적인 느낌이었고, 사용 후 피부결이 매끈하게 정리돼요. 향도 은은한 어성초 향이라 자극적이지 않고 순해서 재구매 의사 있습니다.",1.7,"당김, 모공, 부드럽, 순해, 자극, 재구매, 촉촉, 피지, 향"
FC_250804_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,"수분/유분 밸런스, 피부 고민 해결","유분/피지, 트러블/모공",5,5점,긍정,2,"모공, 피지","특히 피지와 모공 케어에 효과적인 느낌이었고, 사용 후 피부결이 매끈하게 정리돼요","거품이 정말 부드럽고 조밀해서 세안할 때 자극이 덜해요. 뽀득한 세정감이 있으면서도 당김 없이 촉촉하게 마무리돼서 아침저녁으로 사용하기 좋았습니다. 특히 피지와 모공 케어에 효과적인 느낌이었고, 사용 후 피부결이 매끈하게 정리돼요. 향도 은은한 어성초 향이라 자극적이지 않고 순해서 재구매 의사 있습니다.",1.7,"당김, 모공, 부드럽, 순해, 자극, 재구매, 촉촉, 피지, 향"
FC_250804_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,"구매 가치/편의, 피부 자극","상황/편의, 자극/부작용",5,5점,긍정,3,"자극, 향",향도 은은한 어성초 향이라 자극적이지 않고,"거품이 정말 부드럽고 조밀해서 세안할 때 자극이 덜해요. 뽀득한 세정감이 있으면서도 당김 없이 촉촉하게 마무리돼서 아침저녁으로 사용하기 좋았습니다. 특히 피지와 모공 케어에 효과적인 느낌이었고, 사용 후 피부결이 매끈하게 정리돼요. 향도 은은한 어성초 향이라 자극적이지 않고 순해서 재구매 의사 있습니다.",1.7,"당김, 모공, 부드럽, 순해, 자극, 재구매, 촉촉, 피지, 향"
FC_250804_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,피부 자극,순함/저자극,5,5점,긍정,1,순해,순해서,"거품이 정말 부드럽고 조밀해서 세안할 때 자극이 덜해요. 뽀득한 세정감이 있으면서도 당김 없이 촉촉하게 마무리돼서 아침저녁으로 사용하기 좋았습니다. 특히 피지와 모공 케어에 효과적인 느낌이었고, 사용 후 피부결이 매끈하게 정리돼요. 향도 은은한 어성초 향이라 자극적이지 않고 순해서 재구매 의사 있습니다.",1.7,"당김, 모공, 부드럽, 순해, 자극, 재구매, 촉촉, 피지, 향"
FC_250804_006,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,,구매 가치/편의,추천/재구매,5,5점,긍정,3,재구매,재구매 의사 있습니다,"거품이 정말 부드럽고 조밀해서 세안할 때 자극이 덜해요. 뽀득한 세정감이 있으면서도 당김 없이 촉촉하게 마무리돼서 아침저녁으로 사용하기 좋았습니다. 특히 피지와 모공 케어에 효과적인 느낌이었고, 사용 후 피부결이 매끈하게 정리돼요. 향도 은은한 어성초 향이라 자극적이지 않고 순해서 재구매 의사 있습니다.",1.7,"당김, 모공, 부드럽, 순해, 자극, 재구매, 촉촉, 피지, 향"
FC_250804_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,한달이상사용,구매 가치/편의,추천/재구매,2,5점,긍정,1,추천,친구가 추천해준 제품인데,친구가 추천해준 제품인데 괜찮은것같아요 빡빡 씻기는 느낌이 아니고 적당히 보습 되어 좋아요,1.0,"보습, 추천"
FC_250804_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,한달이상사용,수분/유분 밸런스,보습/속건조,2,5점,긍정,1,보습,적당히 보습 되어 좋아요,친구가 추천해준 제품인데 괜찮은것같아요 빡빡 씻기는 느낌이 아니고 적당히 보습 되어 좋아요,1.0,"보습, 추천"
FC_250804_010,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원",,한달이상사용,피부 고민 해결,"미백/광채, 트러블/모공",1,5점,긍정,1,"생기, 트러블",좋은것같아요 트러블 안생기고,클렌징오일 여기꺼 좋아서 클렌징폼도 써봤는데 좋은것같아요 트러블 안생기고 순하네요,1.0,"생기, 트러블"
FC_250804_011,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원","건성, 겨울쿨톤, 잡티, 미백",,"수분/유분 밸런스, 피부 고민 해결","보습/속건조, 트러블/모공",2,5점,긍정,1,"건조, 모공",2차세안으러 모공 클렝징에 좋은거같어요 아침에는 서용하기 건조해요,2차세안으러 모공 클렝징에 좋은거같어요 아침에는 서용하기 건조해요,1.0,"건조, 모공"
FC_250804_012,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원","복합성, 웜톤, 잡티, 주름",,피부 자극,자극/부작용,2,5점,긍정,3,자극,쓰다보면 자극적으로 느껴질 때가 있어서,뽀득뽀득 세안을 좋아해서 세정력 강한 클렌징 쓰는데 쓰다보면 자극적으로 느껴질 때가 있어서 고민하다가 사봤습니다. 세정력 좋은데 저자극이어서 만족하며 사용합니다.,2.0,"만족, 자극"
FC_250804_012,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.04,"23,900원","복합성, 웜톤, 잡티, 주름",,"구매 가치/편의, 피부 자극","자극/부작용, 추천/재구매",2,5점,긍정,1,"만족, 자극",세정력 좋은데 저자극이어서 만족하며 사용합니다,뽀득뽀득 세안을 좋아해서 세정력 강한 클렌징 쓰는데 쓰다보면 자극적으로 느껴질 때가 있어서 고민하다가 사봤습니다. 세정력 좋은데 저자극이어서 만족하며 사용합니다.,2.0,"만족, 자극"
FC_250805_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.05,"23,900원",,한달이상사용,제형/사용감,흡수/발림성,1,5점,보통,0,부드럽,세정력은 기대했던만큼은 아니지만 부드럽게 사용되는 제품이예요,세정력은 기대했던만큼은 아니지만 부드럽게 사용되는 제품이예요!,0.0,부드럽
FC_250805_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.05,"23,900원","약건성, 여름쿨톤",,구매 가치/편의,추천/재구매,1,5점,긍정,3,재구매,손이 자주가요 재구매 했었는데,장점은 없는데 손이 자주가요 재구매 했었는데 딱히 특징도 없어서 다른거 구매해도 좋을듯,3.0,재구매
FC_250805_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.05,"23,900원",,한달이상사용,피부 자극,자극/부작용,1,5점,부정,-1,자극,자극도 안 느껴지고,자극도 안 느껴지고 안에 알갱이들 덕에 잘 씻기는 거 같은데 다른 클렌져에 비해서 엄청 뽀득한 느낌은 없어가지구 이걸로 1차 하고 다른 걸로 2차 세안합니당,-1.0,자극
FC_250805_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.05,"23,900원",,한달이상사용,구매 가치/편의,추천/재구매,1,5점,긍정,5,추천,완전 추천합니다,너무 좋아요. 완전 추천합니다.대박이예요재구매하는선물입니다.,5.0,"선물, 재구매, 추천"
FC_250805_007,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.05,"23,900원",,한달이상사용,구매 가치/편의,추천/재구매,1,5점,긍정,5,"선물, 재구매",대박이예요재구매하는선물입니다,너무 좋아요. 완전 추천합니다.대박이예요재구매하는선물입니다.,5.0,"선물, 재구매, 추천"
FC_250806_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.06,"23,900원",,,피부 자극,순함/저자극,3,5점,보통,0,민감,민감성에 복합성인 피부에겐 정말 오아시스를 만난 것 같았습니다,민감성에 복합성인 피부에겐 정말 오아시스를 만난 것 같았습니다. 세정력이 미쳤습니다. 피부 보들보들 아기 궁뎅이 피부 쌉가능 !ヽﾉ! 클렌징폼 유목민은 여기로 정착하고 떠납니다 무엇보다 좋았던건 세안 후 피부당김이 없었다는 것이 너무 좋앗뜸 말 그대로 피지 아주 잘 없애줌,3.0,"당김, 민감, 정착, 피지"
FC_250806_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.06,"23,900원",,,구매 가치/편의,추천/재구매,3,5점,긍정,5,정착,클렌징폼 유목민은 여기로 정착하고,민감성에 복합성인 피부에겐 정말 오아시스를 만난 것 같았습니다. 세정력이 미쳤습니다. 피부 보들보들 아기 궁뎅이 피부 쌉가능 !ヽﾉ! 클렌징폼 유목민은 여기로 정착하고 떠납니다 무엇보다 좋았던건 세안 후 피부당김이 없었다는 것이 너무 좋앗뜸 말 그대로 피지 아주 잘 없애줌,3.0,"당김, 민감, 정착, 피지"
FC_250806_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.06,"23,900원",,,수분/유분 밸런스,"보습/속건조, 유분/피지",3,5점,긍정,4,"당김, 피지",떠납니다 무엇보다 좋았던건 세안 후 피부당김이 없었다는 것이 너무 좋앗뜸 말 그대로 피지 아주 잘 없애줌,민감성에 복합성인 피부에겐 정말 오아시스를 만난 것 같았습니다. 세정력이 미쳤습니다. 피부 보들보들 아기 궁뎅이 피부 쌉가능 !ヽﾉ! 클렌징폼 유목민은 여기로 정착하고 떠납니다 무엇보다 좋았던건 세안 후 피부당김이 없었다는 것이 너무 좋앗뜸 말 그대로 피지 아주 잘 없애줌,3.0,"당김, 민감, 정착, 피지"
FC_250806_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.06,"23,900원",,,구매 가치/편의,상황/편의,1,3점,보통,0,화장,화장은 안해서,화장은 안해서 클랜징력은 잘 모르겠고 음 헹구고 나서 땡기는 느낌이 있어요,0.0,화장
FC_250806_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.06,"23,900원",,,피부 고민 해결,트러블/모공,2,5점,긍정,1,여드름,여드름피부에 좋다해서,순하고 여드름피부에 좋다해서 샀는데 나름 만족하며 잘 쓰구 있어요 거의 다 써서 한통 더 사려구요,1.0,"만족, 여드름"
FC_250806_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.06,"23,900원",,,구매 가치/편의,추천/재구매,2,5점,긍정,1,만족,나름 만족하며,순하고 여드름피부에 좋다해서 샀는데 나름 만족하며 잘 쓰구 있어요 거의 다 써서 한통 더 사려구요,1.0,"만족, 여드름"
FC_250807_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원","트러블성, 쿨톤, 잡티, 트러블",재구매,피부 고민 해결,진정/장벽,2,5점,보통,0,장벽,그게 다 피부 장벽을 약화시킨다는 걸 듣고,지성이라 지금까지 모두 수분을 빼앗아가는 제품을 많이 썻어요 근데 그게 다 피부 장벽을 약화시킨다는 걸 듣고 찾다가 이걸 샀고 벌써 두번째 구매네요 세안하고 나서 너무 건조하지도 촉촉하지도 않은게 딱 제 스타일이에요 세정력은 좋고 세안하면서도 피부를 좋게 만드는 제품이 있다는게 너무 좋아요,2.5,"건조, 장벽, 촉촉"
FC_250807_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원","트러블성, 쿨톤, 잡티, 트러블",재구매,수분/유분 밸런스,보습/속건조,2,5점,긍정,5,"건조, 촉촉",너무 건조하지도 촉촉하지도 않은게 딱 제 스타일이에요 세정력은 좋고,지성이라 지금까지 모두 수분을 빼앗아가는 제품을 많이 썻어요 근데 그게 다 피부 장벽을 약화시킨다는 걸 듣고 찾다가 이걸 샀고 벌써 두번째 구매네요 세안하고 나서 너무 건조하지도 촉촉하지도 않은게 딱 제 스타일이에요 세정력은 좋고 세안하면서도 피부를 좋게 만드는 제품이 있다는게 너무 좋아요,2.5,"건조, 장벽, 촉촉"
FC_250807_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원",,재구매,구매 가치/편의,추천/재구매,3,5점,긍정,3,재구매,5번째 재구매템이에요,"5번째 재구매템이에요. 일단 따로 각질케어를 하지 않아도 되서 편해요. 피부케어 딱히 크게 안해도 피부가 좋아요 건성, 지성, 복합성 딱히 가리는 클렌징폼은 아니에요. 모든 피부타입 무난하게 쓸 수 있을 거 같아요. 세안하고서 당김도 거의 없고 너무 뽀득뽀득 하지않고 적당해서 좋아요. 자극없이 순하긴 하지만 피부가 민감하신 분들은 처음 사용하실때 조금 따끔 거리실거 같긴 해요. 계속 쓰다보면 적응되긴 하지만 아주 좋습니다",2.7,"당김, 따끔, 민감, 자극, 자극없, 재구매"
FC_250807_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원",,재구매,수분/유분 밸런스,보습/속건조,3,5점,긍정,2,당김,당김도 거의 없고,"5번째 재구매템이에요. 일단 따로 각질케어를 하지 않아도 되서 편해요. 피부케어 딱히 크게 안해도 피부가 좋아요 건성, 지성, 복합성 딱히 가리는 클렌징폼은 아니에요. 모든 피부타입 무난하게 쓸 수 있을 거 같아요. 세안하고서 당김도 거의 없고 너무 뽀득뽀득 하지않고 적당해서 좋아요. 자극없이 순하긴 하지만 피부가 민감하신 분들은 처음 사용하실때 조금 따끔 거리실거 같긴 해요. 계속 쓰다보면 적응되긴 하지만 아주 좋습니다",2.7,"당김, 따끔, 민감, 자극, 자극없, 재구매"
FC_250807_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원",,재구매,피부 자극,"순함/저자극, 자극/부작용",3,5점,긍정,3,"따끔, 민감, 자극, 자극없",자극없이 순하긴 하지만 피부가 민감하신 분들은 처음 사용하실때 조금 따끔 거리실거 같긴 해요,"5번째 재구매템이에요. 일단 따로 각질케어를 하지 않아도 되서 편해요. 피부케어 딱히 크게 안해도 피부가 좋아요 건성, 지성, 복합성 딱히 가리는 클렌징폼은 아니에요. 모든 피부타입 무난하게 쓸 수 있을 거 같아요. 세안하고서 당김도 거의 없고 너무 뽀득뽀득 하지않고 적당해서 좋아요. 자극없이 순하긴 하지만 피부가 민감하신 분들은 처음 사용하실때 조금 따끔 거리실거 같긴 해요. 계속 쓰다보면 적응되긴 하지만 아주 좋습니다",2.7,"당김, 따끔, 민감, 자극, 자극없, 재구매"
FC_250807_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원","복합성, 여름쿨톤, 미백, 주름",한달이상사용,수분/유분 밸런스,보습/속건조,2,5점,긍정,1,촉촉,촉촉하게 마무리감이 되는 편이에요 그리고,촉촉하게 마무리감이 되는 편이에요 그리고 자극이 없어서 애용하고잇어요!,2.0,"자극, 촉촉"
FC_250807_003,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원","복합성, 여름쿨톤, 미백, 주름",한달이상사용,피부 자극,자극/부작용,2,5점,긍정,3,자극,자극이 없어서,촉촉하게 마무리감이 되는 편이에요 그리고 자극이 없어서 애용하고잇어요!,2.0,"자극, 촉촉"
FC_250807_004,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원",,,"구매 가치/편의, 수분/유분 밸런스, 피부 고민 해결","가성비/가격, 유분/피지, 트러블/모공",3,5점,보통,0,"모공, 세일, 피지",피지속모공객들 세일도 하고,피지속모공객들 세일도 하고 올리브영에서 득템 하고 갑니다최고에요너무너무 좋아요,0.0,"모공, 세일, 피지"
FC_250807_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원","트러블성, 쿨톤, 잡티, 트러블",,피부 자극,자극/부작용,2,5점,부정,-1,자극,자극도 많이 안가고,자극도 많이 안가고 매일 데일리로 사용해요 세안하고 갈라지지도 않고 좋아유,-0.5,"데일리, 자극"
FC_250807_005,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.07,"23,900원","트러블성, 쿨톤, 잡티, 트러블",,구매 가치/편의,상황/편의,2,5점,보통,0,데일리,매일 데일리로 사용해요 세안하고,자극도 많이 안가고 매일 데일리로 사용해요 세안하고 갈라지지도 않고 좋아유,-0.5,"데일리, 자극"
FC_250808_001,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.08,"23,900원","복합성, 여름쿨톤, 블랙헤드, 모공",,"피부 고민 해결, 피부 자극","자극/부작용, 트러블/모공",2,5점,긍정,2,"여드름, 자극",걍 여드름성 피부에 좋고 그렇게 자극이 없어서 순헤서 더 조항용,이거 원래 아누아 그 오일이랑 같이 세트로 샀었는데 좋아사 따로 또 구매했어요! 같이 세트로 쓰면 좋은 템들임. 걍 여드름성 피부에 좋고 그렇게 자극이 없어서 순헤서 더 조항용,2.0,"여드름, 자극"
FC_250808_002,기타,아누아 어성초 피지쏙 모공 폼 150ml,2025.08.08,"23,900원","트러블성, 가을웜톤, 트러블",한달이상사용,"구매 가치/편의, 수분/유분 밸런스","보습/속건조, 추천/재구매",2,4점,긍정,2,"수부지, 추천",극지성보단 수부지에게 추천 여름보단 겨울에 쓰기 좋은거같아요 근데,"극지성보단 수부지에게 추천 여름보단 겨울에 쓰기 좋은거같아요 근데 이거보다 한율이 나은듯 ,,",2.0,"수부지, 추천"
